13000 [4.30e-01, 6.71e-01, 3.36e-01]
13200 [4.30e-01, 6.49e-01, 3.28e-01]
13400 [4.30e-01, 6.23e-01, 3.18e-01]
13600 [4.30e-01, 6.03e-01, 3.16e-01]
13800 [4.30e-01, 5.78e-01, 3.11e-01]
14000 [4.30e-01, 5.57e-01, 3.08e-01]
14200 [4.30e-01, 5.33e-01, 3.03e-01]
14400 [4.30e-01, 5.09e-01, 2.96e-01]
14600 [4.30e-01, 4.87e-01, 2.91e-01]
14800 [4.29e-01, 4.91e-01, 3.09e-01]
15000 [4.29e-01, 4.71e-01, 2.95e-01]
15200 [4.29e-01, 4.49e-01, 2.75e-01]
15400 [4.29e-01, 4.27e-01, 2.61e-01]
15600 [4.28e-01, 4.10e-01, 2.53e-01]
15800 [4.27e-01, 4.20e-01, 2.68e-01]
16000 [4.27e-01, 4.15e-01, 2.62e-01]
16200 [4.27e-01, 4.02e-01, 2.45e-01]
16400 [4.26e-01, 3.91e-01, 2.24e-01]
16600 [4.26e-01, 3.73e-01, 1.98e-01]
16800 [4.26e-01, 3.54e-01, 1.82e-01]
17000 [4.25e-01, 3.81e-01, 2.05e-01]
17200 [4.25e-01, 3.74e-01, 1.82e-01]
17400 [4.24e-01, 3.68e-01, 1.64e-01]
17600 [4.24e-01, 3.64e-01, 1.44e-01]
17800 [4.24e-01, 3.60e-01, 1.23e-01]
18000 [4.23e-01, 3.53e-01, 9.45e-02]
18200 [4.23e-01, 3.41e-01, 6.68e-02]
18400 [4.22e-01, 3.56e-01, 7.72e-02]
18600 [4.22e-01, 3.59e-01, 5.88e-02]
18800 [4.21e-01, 3.54e-01, 3.77e-02]
19000 [4.21e-01, 3.47e-01, 1.28e-02]
19200 [4.21e-01, 3.39e-01, -8.52e-03]
19400 [4.20e-01, 3.27e-01, -2.86e-02]
19600 [4.20e-01, 3.49e-01, -6.92e-03]
19800 [4.19e-01, 3.46e-01, -2.18e-02]
20000 [4.19e-01, 3.39e-01, -4.78e-02]
20200 [4.19e-01, 3.35e-01, -6.44e-02]
20400 [4.19e-01, 3.27e-01, -8.64e-02]
20600 [4.19e-01, 3.28e-01, -9.93e-02]
20800 [4.18e-01, 3.27e-01, -1.18e-01]
21000 [4.18e-01, 3.30e-01, -1.36e-01]
21200 [4.18e-01, 3.30e-01, -1.57e-01]
21400 [4.17e-01, 3.46e-01, -1.57e-01]
21600 [4.17e-01, 3.49e-01, -1.74e-01]
21800 [4.17e-01, 3.55e-01, -1.91e-01]
22000 [4.16e-01, 3.55e-01, -2.20e-01]
22200 [4.16e-01, 3.43e-01, -2.65e-01]
22400 [4.16e-01, 3.61e-01, -2.68e-01]
22600 [4.16e-01, 3.56e-01, -3.07e-01]
22800 [4.16e-01, 3.66e-01, -3.18e-01]
23000 [4.16e-01, 3.58e-01, -3.67e-01]
23200 [4.16e-01, 3.71e-01, -3.76e-01]
23400 [4.16e-01, 3.65e-01, -4.22e-01]
23600 [4.16e-01, 3.67e-01, -4.55e-01]
23800 [4.15e-01, 3.83e-01, -4.56e-01]
24000 [4.15e-01, 3.78e-01, -5.00e-01]
24200 [4.15e-01, 3.85e-01, -5.17e-01]
24400 [4.16e-01, 3.69e-01, -5.77e-01]
24600 [4.16e-01, 3.87e-01, -5.71e-01]
24800 [4.15e-01, 3.90e-01, -5.81e-01]
25000 [4.15e-01, 3.70e-01, -6.45e-01]
25200 [4.15e-01, 3.91e-01, -6.44e-01]
25400 [4.15e-01, 3.91e-01, -6.73e-01]
25600 [4.15e-01, 3.87e-01, -7.16e-01]
25800 [4.14e-01, 3.92e-01, -7.49e-01]
26000 [4.14e-01, 4.06e-01, -7.61e-01]
26200 [4.14e-01, 4.01e-01, -8.10e-01]
26400 [4.14e-01, 4.08e-01, -8.35e-01]
26600 [4.14e-01, 3.97e-01, -8.95e-01]
26800 [4.14e-01, 4.14e-01, -9.09e-01]
27000 [4.14e-01, 4.12e-01, -9.57e-01]
27200 [4.14e-01, 4.05e-01, -9.99e-01]
27400 [4.14e-01, 4.14e-01, -1.03e+00]
27600 [4.14e-01, 4.23e-01, -1.05e+00]
27800 [4.14e-01, 4.16e-01, -1.11e+00]
28000 [4.14e-01, 4.20e-01, -1.15e+00]
28200 [4.14e-01, 4.17e-01, -1.20e+00]
28400 [4.14e-01, 4.26e-01, -1.22e+00]
28600 [4.14e-01, 4.29e-01, -1.27e+00]
28800 [4.14e-01, 4.26e-01, -1.32e+00]
29000 [4.13e-01, 4.31e-01, -1.36e+00]
29200 [4.13e-01, 4.17e-01, -1.42e+00]
29400 [4.14e-01, 4.31e-01, -1.44e+00]
29600 [4.13e-01, 4.31e-01, -1.48e+00]
29800 [4.13e-01, 4.39e-01, -1.51e+00]
30000 [4.13e-01, 4.29e-01, -1.56e+00]
30200 [4.13e-01, 4.41e-01, -1.59e+00]
30400 [4.13e-01, 4.40e-01, -1.63e+00]
30600 [4.13e-01, 4.51e-01, -1.65e+00]
30800 [4.13e-01, 4.46e-01, -1.70e+00]
31000 [4.12e-01, 4.45e-01, -1.74e+00]
31200 [4.12e-01, 4.54e-01, -1.76e+00]
31400 [4.13e-01, 4.42e-01, -1.82e+00]
31600 [4.12e-01, 4.38e-01, -1.86e+00]
31800 [4.12e-01, 4.56e-01, -1.86e+00]
32000 [4.12e-01, 4.35e-01, -1.93e+00]
32200 [4.12e-01, 4.43e-01, -1.95e+00]
32400 [4.12e-01, 4.44e-01, -1.99e+00]
32600 [4.11e-01, 4.56e-01, -2.01e+00]
32800 [4.11e-01, 4.54e-01, -2.05e+00]
33000 [4.11e-01, 4.40e-01, -2.10e+00]
33200 [4.11e-01, 4.61e-01, -2.10e+00]
33400 [4.11e-01, 4.54e-01, -2.15e+00]
33600 [4.11e-01, 4.60e-01, -2.17e+00]
33800 [4.11e-01, 4.46e-01, -2.22e+00]
34000 [4.10e-01, 4.62e-01, -2.23e+00]
34200 [4.10e-01, 4.55e-01, -2.27e+00]
34400 [4.10e-01, 4.62e-01, -2.29e+00]
34600 [4.10e-01, 4.65e-01, -2.31e+00]
34800 [4.10e-01, 4.62e-01, -2.35e+00]
35000 [4.10e-01, 4.55e-01, -2.38e+00]
35200 [4.10e-01, 4.51e-01, -2.42e+00]
35400 [4.09e-01, 4.50e-01, -2.44e+00]
35600 [4.09e-01, 4.63e-01, -2.45e+00]
35800 [4.09e-01, 4.55e-01, -2.48e+00]
36000 [4.09e-01, 4.59e-01, -2.49e+00]
36200 [4.09e-01, 4.62e-01, -2.51e+00]
36400 [4.08e-01, 4.63e-01, -2.53e+00]
36600 [4.09e-01, 4.44e-01, -2.57e+00]
36800 [4.08e-01, 4.57e-01, -2.58e+00]
37000 [4.08e-01, 4.60e-01, -2.59e+00]
37200 [4.08e-01, 4.50e-01, -2.62e+00]
37400 [4.08e-01, 4.63e-01, -2.62e+00]
37600 [4.08e-01, 4.56e-01, -2.65e+00]
37800 [4.07e-01, 4.60e-01, -2.67e+00]
38000 [4.07e-01, 4.54e-01, -2.69e+00]
38200 [4.07e-01, 4.69e-01, -2.69e+00]
38400 [4.07e-01, 4.63e-01, -2.72e+00]
38600 [4.06e-01, 4.71e-01, -2.73e+00]
38800 [4.06e-01, 4.66e-01, -2.76e+00]
39000 [4.06e-01, 4.81e-01, -2.76e+00]
39200 [4.06e-01, 4.80e-01, -2.78e+00]
39400 [4.06e-01, 4.73e-01, -2.81e+00]
39600 [4.05e-01, 4.88e-01, -2.82e+00]
39800 [4.05e-01, 4.90e-01, -2.84e+00]
40000 [4.05e-01, 4.96e-01, -2.85e+00]
40200 [4.05e-01, 4.88e-01, -2.89e+00]
40400 [4.05e-01, 4.94e-01, -2.90e+00]
40600 [4.04e-01, 5.08e-01, -2.91e+00]
40800 [4.04e-01, 5.01e-01, -2.95e+00]
41000 [4.04e-01, 5.06e-01, -2.97e+00]
41200 [4.04e-01, 5.16e-01, -2.99e+00]
41400 [4.04e-01, 5.21e-01, -3.01e+00]
41600 [4.04e-01, 5.05e-01, -3.06e+00]
41800 [4.04e-01, 5.32e-01, -3.06e+00]
42000 [4.04e-01, 5.34e-01, -3.09e+00]
42200 [4.04e-01, 5.23e-01, -3.13e+00]
42400 [4.03e-01, 5.42e-01, -3.15e+00]
42600 [4.03e-01, 5.41e-01, -3.18e+00]
42800 [4.03e-01, 5.45e-01, -3.20e+00]
43000 [4.03e-01, 5.35e-01, -3.25e+00]
43200 [4.03e-01, 5.63e-01, -3.24e+00]
43400 [4.03e-01, 5.56e-01, -3.28e+00]
43600 [4.03e-01, 5.59e-01, -3.31e+00]
43800 [4.03e-01, 5.65e-01, -3.33e+00]
44000 [4.03e-01, 5.58e-01, -3.36e+00]
44200 [4.03e-01, 5.63e-01, -3.38e+00]
44400 [4.02e-01, 5.66e-01, -3.41e+00]
44600 [4.02e-01, 5.70e-01, -3.43e+00]
44800 [4.02e-01, 5.73e-01, -3.45e+00]
45000 [4.02e-01, 5.76e-01, -3.47e+00]
45200 [4.02e-01, 5.66e-01, -3.51e+00]
45400 [4.02e-01, 5.78e-01, -3.53e+00]
45600 [4.02e-01, 5.78e-01, -3.55e+00]
45800 [4.02e-01, 5.82e-01, -3.56e+00]
46000 [4.02e-01, 5.72e-01, -3.60e+00]
46200 [4.02e-01, 5.78e-01, -3.60e+00]
46400 [4.02e-01, 5.87e-01, -3.61e+00]
46600 [4.02e-01, 5.73e-01, -3.65e+00]
46800 [4.02e-01, 5.87e-01, -3.65e+00]
47000 [4.02e-01, 5.73e-01, -3.68e+00]
47200 [4.02e-01, 5.84e-01, -3.69e+00]
47400 [4.02e-01, 5.79e-01, -3.71e+00]
47600 [4.02e-01, 5.73e-01, -3.73e+00]
47800 [4.02e-01, 5.83e-01, -3.73e+00]
48000 [4.02e-01, 5.72e-01, -3.77e+00]
48200 [4.02e-01, 5.91e-01, -3.75e+00]
48400 [4.02e-01, 5.91e-01, -3.77e+00]
48600 [4.02e-01, 5.87e-01, -3.79e+00]
48800 [4.02e-01, 5.72e-01, -3.82e+00]
49000 [4.02e-01, 5.91e-01, -3.81e+00]
49200 [4.02e-01, 5.85e-01, -3.83e+00]
49400 [4.02e-01, 5.87e-01, -3.84e+00]
49600 [4.02e-01, 5.83e-01, -3.86e+00]
49800 [4.02e-01, 5.87e-01, -3.87e+00]
50000 [4.02e-01, 5.73e-01, -3.89e+00]
50200 [4.02e-01, 5.86e-01, -3.89e+00]
50400 [4.02e-01, 5.84e-01, -3.91e+00]
50600 [4.03e-01, 5.60e-01, -3.96e+00]
50800 [4.02e-01, 5.59e-01, -3.98e+00]
51000 [4.02e-01, 5.80e-01, -3.97e+00]
51200 [4.02e-01, 5.80e-01, -3.97e+00]
51400 [4.02e-01, 5.59e-01, -4.01e+00]
51600 [4.02e-01, 5.79e-01, -3.99e+00]
51800 [4.02e-01, 5.76e-01, -4.00e+00]
52000 [4.02e-01, 5.71e-01, -4.03e+00]
52200 [4.02e-01, 5.70e-01, -4.04e+00]
52400 [4.02e-01, 5.66e-01, -4.06e+00]
52600 [4.02e-01, 5.47e-01, -4.10e+00]
52800 [4.02e-01, 5.52e-01, -4.10e+00]
53000 [4.02e-01, 5.60e-01, -4.10e+00]
53200 [4.02e-01, 5.44e-01, -4.13e+00]
53400 [4.02e-01, 5.36e-01, -4.15e+00]
53600 [4.02e-01, 5.42e-01, -4.15e+00]
53800 [4.02e-01, 5.44e-01, -4.17e+00]
54000 [4.02e-01, 5.43e-01, -4.18e+00]
54200 [4.02e-01, 5.41e-01, -4.20e+00]
54400 [4.02e-01, 5.34e-01, -4.22e+00]
54600 [4.02e-01, 5.38e-01, -4.22e+00]
54800 [4.02e-01, 5.33e-01, -4.25e+00]
55000 [4.02e-01, 5.40e-01, -4.24e+00]
55200 [4.02e-01, 5.35e-01, -4.26e+00]
55400 [4.02e-01, 5.32e-01, -4.28e+00]
