Epoch,Time (seconds)
1000,13.015299558639526
2000,25.799632787704468
3000,38.197633028030396
4000,50.681538105010986
5000,63.34400653839111
6000,76.39997553825378
7000,89.52258276939392
8000,102.26565170288086
9000,114.82375526428223
10000,127.80551481246948
11000,140.5227653980255
12000,153.2821340560913
13000,166.23101592063904
14000,179.13694500923157
15000,192.07990622520447
16000,205.151517868042
17000,218.2277066707611
18000,230.98394751548767
19000,243.9866964817047
20000,256.6325030326843
21000,269.3865339756012
22000,282.3845889568329
23000,295.1584289073944
24000,308.12176060676575
25000,321.2687187194824
26000,334.1456787586212
27000,346.88603043556213
28000,359.57208371162415
29000,372.63071274757385
30000,385.38490295410156
31000,398.2149887084961
32000,410.8910331726074
33000,423.89744901657104
34000,436.7769250869751
35000,449.7332921028137
36000,462.6712431907654
37000,475.57243609428406
38000,488.46221804618835
39000,501.2765443325043
40000,514.1876075267792
41000,527.044814825058
42000,539.6826913356781
43000,552.135764837265
44000,564.8082785606384
45000,578.8575479984283
46000,592.410891532898
47000,606.172755241394
48000,618.9153094291687
49000,631.8543210029602
50000,644.7950646877289
51000,657.5400621891022
52000,670.1857666969299
53000,683.0086629390717
54000,696.0301609039307
55000,709.1345760822296
56000,722.0403347015381
57000,735.072496175766
58000,747.9942870140076
59000,761.2453165054321
60000,773.8953680992126
61000,786.7330269813538
62000,799.9342498779297
63000,812.87162733078
64000,825.6335315704346
65000,838.9222910404205
66000,852.0118823051453
67000,865.2649652957916
68000,878.8147287368774
69000,891.5409533977509
70000,904.8367834091187
71000,918.0251371860504
72000,931.0735676288605
73000,945.0580253601074
74000,958.2552285194397
75000,971.0534365177155
76000,984.1388704776764
77000,996.9016571044922
78000,1009.8267512321472
79000,1022.9108757972717
80000,1036.746080160141
81000,1049.3579030036926
82000,1062.4841983318329
83000,1075.8134257793427
84000,1089.0342354774475
85000,1101.6711535453796
86000,1114.5827758312225
87000,1127.5629460811615
88000,1140.5689027309418
89000,1153.3324496746063
90000,1166.0843324661255
91000,1178.938661813736
92000,1192.195034980774
93000,1205.4305765628815
94000,1218.3697321414948
95000,1231.8392646312714
96000,1244.3444669246674
97000,1257.0003747940063
98000,1269.592877149582
99000,1282.681473493576
100000,1295.3487524986267
101000,1308.2492384910583
102000,1322.0008804798126
103000,1335.3334889411926
104000,1348.2971036434174
105000,1361.584576845169
106000,1374.2844367027283
107000,1387.1343774795532
108000,1399.9136457443237
109000,1412.6332058906555
110000,1425.9746029376984
111000,1439.2336275577545
112000,1452.4671392440796
113000,1465.1102180480957
114000,1477.96794962883
115000,1491.699426651001
116000,1504.741617679596
117000,1517.364351272583
118000,1529.9507265090942
119000,1542.6486330032349
120000,1556.051498889923
121000,1568.8721041679382
122000,1582.038479566574
123000,1595.0932676792145
124000,1607.8880777359009
125000,1620.705040693283
126000,1633.3498194217682
127000,1646.4682993888855
128000,1659.3480823040009
129000,1672.583068370819
130000,1686.4523701667786
131000,1700.0326218605042
132000,1713.1705133914948
133000,1726.0190470218658
134000,1739.3002808094025
135000,1752.8544957637787
136000,1766.1550512313843
137000,1779.711932182312
138000,1792.538901090622
139000,1805.8408906459808
140000,1818.8491370677948
141000,1831.7717487812042
142000,1845.10360789299
143000,1858.2314453125
144000,1871.6118323802948
145000,1884.5765578746796
146000,1897.512357711792
147000,1910.3778026103973
148000,1923.3524677753448
149000,1936.0123181343079
150000,1949.6355628967285
151000,1963.2199773788452
152000,1976.9337837696075
153000,1989.7732796669006
154000,2002.505483865738
155000,2015.1028208732605
156000,2027.9618456363678
157000,2040.8326561450958
158000,2053.4665281772614
159000,2066.5141224861145
160000,2079.855967760086
161000,2092.8515858650208
162000,2106.2245943546295
163000,2120.086185693741
164000,2133.473197698593
165000,2146.918962955475
166000,2161.1318044662476
167000,2174.228628873825
168000,2187.046410560608
169000,2200.341818332672
170000,2213.456184864044
171000,2226.68705701828
172000,2239.458004951477
173000,2252.345267534256
174000,2265.2018287181854
175000,2278.1968019008636
176000,2291.1752650737762
177000,2304.0076048374176
178000,2317.400945663452
179000,2330.617812395096
180000,2343.6552369594574
181000,2356.3816492557526
182000,2369.363224029541
183000,2382.28563785553
184000,2395.4052078723907
185000,2408.1984100341797
186000,2420.990176677704
187000,2434.3153746128082
188000,2447.2790558338165
189000,2460.2345004081726
190000,2473.189283132553
191000,2486.5702753067017
192000,2499.350788831711
193000,2512.5972304344177
194000,2526.0647933483124
195000,2538.778038263321
196000,2551.9721958637238
197000,2565.5882472991943
198000,2578.953673362732
199000,2591.7402634620667
200000,2604.9966864585876
201000,2618.0775804519653
202000,2630.7342126369476
203000,2643.740482568741
204000,2656.5004539489746
205000,2669.5878036022186
206000,2682.2542366981506
207000,2695.243858575821
208000,2708.507153272629
209000,2721.5503828525543
210000,2734.2939472198486
211000,2747.2388021945953
212000,2760.372328042984
213000,2772.83154129982
214000,2787.130884885788
215000,2801.8581676483154
216000,2815.7106668949127
217000,2828.6536107063293
218000,2841.9405422210693
219000,2855.0006749629974
220000,2868.1952493190765
221000,2881.445405960083
222000,2894.70933508873
223000,2907.616757631302
224000,2921.2128055095673
225000,2934.4786972999573
226000,2947.3639504909515
227000,2960.3970279693604
228000,2973.606315612793
229000,2986.653460264206
230000,2999.7636671066284
231000,3012.7482986450195
232000,3025.8416233062744
233000,3039.5424003601074
234000,3052.868881702423
235000,3065.761260986328
236000,3078.9212470054626
237000,3091.608343601227
238000,3104.4915533065796
239000,3119.104729652405
240000,3132.4756639003754
241000,3145.3113527297974
242000,3158.420946598053
243000,3171.3975481987
244000,3184.3572659492493
245000,3197.461795091629
246000,3210.3810555934906
247000,3223.2196383476257
248000,3236.3081574440002
249000,3250.092451810837
250000,3263.392003059387
251000,3276.4351325035095
252000,3289.9262685775757
253000,3303.410044193268
254000,3316.6815209388733
255000,3329.8006916046143
256000,3342.6751158237457
257000,3355.7778606414795
258000,3368.6633508205414
259000,3381.7676112651825
260000,3394.6955466270447
261000,3407.6080889701843
262000,3420.620029449463
263000,3433.33398938179
264000,3446.048936843872
265000,3458.974825143814
266000,3472.133542537689
267000,3484.8305752277374
268000,3498.2486176490784
269000,3511.0962998867035
270000,3524.2265136241913
271000,3537.285233736038
272000,3550.2017188072205
273000,3563.4235055446625
274000,3576.6128764152527
275000,3589.650712251663
276000,3602.8405656814575
277000,3615.662320137024
278000,3628.4485998153687
279000,3641.479725122452
280000,3654.4778480529785
281000,3667.550129175186
282000,3680.7632763385773
283000,3693.4179508686066
284000,3706.3851675987244
285000,3719.634724378586
286000,3732.5925438404083
287000,3745.4027767181396
288000,3758.742628097534
289000,3771.496550798416
290000,3785.0596561431885
291000,3798.31711101532
292000,3811.2425310611725
293000,3824.2689299583435
294000,3837.5209176540375
295000,3850.433896780014
296000,3863.4461607933044
297000,3876.8285789489746
298000,3890.7697615623474
299000,3904.636165380478
300000,3917.406311273575
301000,3930.5957758426666
302000,3943.641568183899
303000,3956.7121348381042
304000,3970.2028799057007
305000,3983.811509370804
306000,3996.88423705101
307000,4009.9167964458466
308000,4022.580612897873
309000,4036.58243393898
310000,4049.6480119228363
311000,4062.580098628998
