0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00]
200 [9.80e-01, 9.78e-01, 9.78e-01, 9.71e-01]
400 [9.82e-01, 9.77e-01, 9.64e-01, 9.20e-01]
600 [9.84e-01, 9.81e-01, 9.41e-01, 8.93e-01]
800 [9.86e-01, 9.84e-01, 9.12e-01, 8.76e-01]
1000 [9.89e-01, 9.86e-01, 8.75e-01, 8.60e-01]
1200 [9.99e-01, 9.90e-01, 8.19e-01, 8.16e-01]
1400 [1.01e+00, 9.96e-01, 7.41e-01, 7.55e-01]
1600 [1.01e+00, 1.00e+00, 6.50e-01, 6.80e-01]
1800 [1.01e+00, 1.00e+00, 5.52e-01, 5.97e-01]
2000 [1.01e+00, 1.01e+00, 4.52e-01, 5.07e-01]
2200 [1.01e+00, 1.00e+00, 3.59e-01, 4.17e-01]
2400 [1.00e+00, 1.00e+00, 2.81e-01, 3.36e-01]
2600 [9.94e-01, 9.97e-01, 2.17e-01, 2.68e-01]
2800 [9.87e-01, 9.92e-01, 1.69e-01, 2.12e-01]
3000 [9.78e-01, 9.86e-01, 1.33e-01, 1.70e-01]
3200 [9.69e-01, 9.80e-01, 1.07e-01, 1.39e-01]
3400 [9.58e-01, 9.74e-01, 8.71e-02, 1.17e-01]
3600 [9.46e-01, 9.67e-01, 7.31e-02, 1.04e-01]
3800 [9.32e-01, 9.60e-01, 6.32e-02, 9.83e-02]
4000 [9.17e-01, 9.54e-01, 5.62e-02, 9.73e-02]
4200 [9.01e-01, 9.47e-01, 5.14e-02, 9.98e-02]
4400 [8.81e-01, 9.38e-01, 4.79e-02, 1.06e-01]
4600 [8.60e-01, 9.28e-01, 4.54e-02, 1.14e-01]
4800 [8.39e-01, 9.20e-01, 4.35e-02, 1.23e-01]
5000 [8.14e-01, 9.09e-01, 4.20e-02, 1.34e-01]
5200 [7.88e-01, 8.99e-01, 4.08e-02, 1.44e-01]
5400 [7.59e-01, 8.88e-01, 3.98e-02, 1.55e-01]
5600 [7.27e-01, 8.76e-01, 3.90e-02, 1.66e-01]
5800 [6.94e-01, 8.66e-01, 3.83e-02, 1.77e-01]
6000 [6.56e-01, 8.55e-01, 3.78e-02, 1.88e-01]
6200 [6.13e-01, 8.45e-01, 3.73e-02, 1.98e-01]
6400 [5.62e-01, 8.34e-01, 3.68e-02, 2.08e-01]
6600 [5.11e-01, 8.26e-01, 3.63e-02, 2.19e-01]
6800 [4.53e-01, 8.17e-01, 3.57e-02, 2.29e-01]
7000 [4.00e-01, 8.11e-01, 3.52e-02, 2.39e-01]
7200 [3.48e-01, 8.05e-01, 3.50e-02, 2.48e-01]
7400 [3.02e-01, 8.02e-01, 3.49e-02, 2.56e-01]
7600 [2.66e-01, 8.02e-01, 3.49e-02, 2.64e-01]
7800 [2.33e-01, 8.02e-01, 3.48e-02, 2.71e-01]
8000 [2.06e-01, 8.04e-01, 3.47e-02, 2.78e-01]
8200 [1.83e-01, 8.06e-01, 3.46e-02, 2.84e-01]
8400 [1.68e-01, 8.08e-01, 3.44e-02, 2.90e-01]
8600 [1.66e-01, 8.12e-01, 3.41e-02, 2.94e-01]
8800 [1.67e-01, 8.15e-01, 3.38e-02, 2.97e-01]
9000 [1.71e-01, 8.20e-01, 3.35e-02, 2.98e-01]
9200 [1.79e-01, 8.24e-01, 3.32e-02, 2.99e-01]
9400 [1.82e-01, 8.27e-01, 3.30e-02, 3.01e-01]
9600 [1.83e-01, 8.30e-01, 3.27e-02, 3.03e-01]
9800 [1.84e-01, 8.33e-01, 3.26e-02, 3.06e-01]
10000 [1.88e-01, 8.36e-01, 3.25e-02, 3.08e-01]
10200 [1.94e-01, 8.40e-01, 3.25e-02, 3.11e-01]
10400 [1.98e-01, 8.42e-01, 3.27e-02, 3.11e-01]
10600 [2.12e-01, 8.46e-01, 3.24e-02, 3.09e-01]
10800 [2.16e-01, 8.49e-01, 3.21e-02, 3.10e-01]
11000 [2.17e-01, 8.52e-01, 3.18e-02, 3.11e-01]
11200 [2.19e-01, 8.54e-01, 3.15e-02, 3.11e-01]
11400 [2.16e-01, 8.56e-01, 3.11e-02, 3.11e-01]
11600 [2.22e-01, 8.59e-01, 3.06e-02, 3.09e-01]
11800 [2.19e-01, 8.61e-01, 3.00e-02, 3.08e-01]
12000 [2.14e-01, 8.63e-01, 2.97e-02, 3.08e-01]
12200 [2.14e-01, 8.66e-01, 2.95e-02, 3.08e-01]
12400 [2.06e-01, 8.68e-01, 2.92e-02, 3.09e-01]
12600 [2.03e-01, 8.72e-01, 2.90e-02, 3.09e-01]
12800 [1.94e-01, 8.75e-01, 2.89e-02, 3.09e-01]
13000 [1.89e-01, 8.79e-01, 2.88e-02, 3.09e-01]
13200 [1.84e-01, 8.82e-01, 2.89e-02, 3.09e-01]
13400 [1.80e-01, 8.84e-01, 2.89e-02, 3.09e-01]
13600 [1.76e-01, 8.87e-01, 2.89e-02, 3.08e-01]
13800 [1.72e-01, 8.90e-01, 2.90e-02, 3.08e-01]
14000 [1.68e-01, 8.92e-01, 2.90e-02, 3.07e-01]
14200 [1.65e-01, 8.95e-01, 2.90e-02, 3.06e-01]
14400 [1.63e-01, 8.98e-01, 2.90e-02, 3.06e-01]
