"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.0,0.0,1.000507038,-6.529234583E-7,0.9999998233
5.0E-5,0.0,1.000507038,-6.683634821E-7,0.9999998234
1.0E-4,0.0,1.000507038,-6.824276161E-7,0.9999998234
1.5E-4,0.0,1.000507038,-6.951168482E-7,0.9999998234
2.0E-4,0.0,1.000507038,-7.064350023E-7,0.9999998234
2.5E-4,0.0,1.000507038,-7.163711161E-7,0.9999998234
3.0E-4,0.0,1.000507038,-7.24931763E-7,0.9999998234
3.5E-4,0.0,1.000507038,-7.321262327E-7,0.9999998235
4.0E-4,0.0,1.000507038,-7.379488818E-7,0.9999998235
4.5E-4,0.0,1.000507038,-7.424113701E-7,0.9999998235
5.0E-4,0.0,1.000507038,-7.455279536E-7,0.9999998235
5.5E-4,0.0,1.000507038,-7.472977224E-7,0.9999998235
6.0E-4,0.0,1.000507038,-7.477369394E-7,0.9999998236
6.5E-4,0.0,1.000507038,-7.468641958E-7,0.9999998236
7.0E-4,0.0,1.000507038,-7.446828003E-7,0.9999998236
7.5E-4,0.0,1.000507038,-7.412129563E-7,0.9999998236
8.0E-4,0.0,1.000507038,-7.364770803E-7,0.9999998236
8.5E-4,0.0,1.000507038,-7.304820254E-7,0.9999998236
9.0E-4,0.0,1.000507038,-7.232514154E-7,0.9999998237
9.5E-4,0.0,1.000507038,-7.148108389E-7,0.9999998237
0.001,0.0,1.000507038,-7.051701553E-7,0.9999998237
0.00105,0.0,1.000507038,-6.943557935E-7,0.9999998237
0.0011,0.0,1.000507038,-6.823959458E-7,0.9999998237
0.00115,0.0,1.000507038,-6.693066731E-7,0.9999998238
0.0012,0.0,1.000507038,-6.551037655E-7,0.9999998238
0.00125,0.0,1.000507038,-6.398165516E-7,0.9999998238
0.0013,0.0,1.000507038,-6.234759312E-7,0.9999998238
0.00135,0.0,1.000507038,-6.060967208E-7,0.9999998238
