"Time",Subsystem #1|CTLs|Vars|Tm,"Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.00385,0.1999134516,1.000224251,-2.349863016E-7,0.9997171798
0.0039,0.1999131084,1.000224251,-2.204199465E-7,0.9997171793
0.00395,0.1999127653,1.00022425,-2.052165004E-7,0.9997171788
0.004,0.1999124222,1.00022425,-1.893847903E-7,0.9997171783
0.00405,0.1999120792,1.000224249,-1.729417073E-7,0.9997171777
0.0041,0.1999117362,1.000224249,-1.558968191E-7,0.9997171772
0.00415,0.1999113933,1.000224248,-1.382676736E-7,0.9997171767
0.0042,0.1999110504,1.000224248,-1.200645735E-7,0.9997171762
0.00425,0.1999107075,1.000224247,-1.013057116E-7,0.9997171756
0.0043,0.1999103647,1.000224247,-8.200212152E-8,0.9997171751
0.00435,0.1999100219,1.000224246,-6.21726303E-8,0.9997171745
0.0044,0.1999096791,1.000224246,-4.18289992E-8,0.999717174
0.00445,0.1999093364,1.000224245,-2.099068031E-8,0.9997171734
0.0045,0.1999089938,1.000224244,0.0,0.9997171728
0.00455,0.1999086512,1.000224244,2.211249341E-8,0.9997171723
0.0046,0.1999083086,1.000224243,4.434407082E-8,0.9997171717
0.00465,0.1999079661,1.000224243,6.700389743E-8,0.9997171711
0.0047,0.1999076236,1.000224242,9.007804356E-8,0.9997171705
0.00475,0.1999072811,1.000224242,1.135452376E-7,0.9997171699
0.0048,0.1999069388,1.000224241,1.373908333E-7,0.9997171693
0.00485,0.1999065964,1.00022424,1.615929727E-7,0.9997171687
0.0049,0.1999062541,1.00022424,1.861362985E-7,0.9997171681
0.00495,0.1999059118,1.000224239,2.109983788E-7,0.9997171675
0.005,0.1999055696,1.000224239,2.361631522E-7,0.9997171668
0.00505,0.1999052274,1.000224238,2.616076271E-7,0.9997171662
0.0051,0.1999048853,1.000224237,2.873150482E-7,0.9997171656
0.00515,0.1999045432,1.000224237,3.13261881E-7,0.9997171649
0.0052,0.1999042012,1.000224236,3.394306883E-7,0.9997171643
0.00525,0.1999038592,1.000224235,3.65797413E-7,0.9997171636
0.0053,0.1999035172,1.000224235,3.923439523E-7,0.9997171629
0.00535,0.1999031753,1.000224234,4.190457494E-7,0.9997171623
0.0054,0.1999028334,1.000224233,4.458840557E-7,0.9997171616
0.00545,0.1999024916,1.000224233,4.728338421E-7,0.9997171609
0.0055,0.1999021498,1.000224232,4.998757382E-7,0.9997171602
0.00555,0.1999018081,1.000224231,5.269842743E-7,0.9997171595
0.0056,0.1999014664,1.000224231,5.541394869E-7,0.9997171588
0.00565,0.1999011248,1.00022423,5.81315502E-7,0.9997171581
0.0057,0.1999007832,1.000224229,6.08491797E-7,0.9997171574
0.00575,0.1999004417,1.000224228,6.35642135E-7,0.9997171567
0.0058,0.1999001002,1.000224228,6.62745474E-7,0.9997171559
