"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.0046,0.0,1.000507727,-0.1200015991,1.000000512
0.00465,0.0,1.000507727,-0.1200016147,1.000000512
0.0047,0.0,1.000507727,-0.1200016285,1.000000512
0.00475,0.0,1.000507727,-0.1200016404,1.000000512
0.0048,0.0,1.000507727,-0.1200016505,1.000000512
0.00485,0.0,1.000507727,-0.1200016588,1.000000512
0.0049,0.0,1.000507727,-0.1200016653,1.000000513
0.00495,0.0,1.000507727,-0.12000167,1.000000513
0.005,0.0,1.000507727,-0.120001673,1.000000513
0.00505,0.0,1.000507727,-0.1200016741,1.000000513
0.0051,0.0,1.000507727,-0.1200016734,1.000000513
0.00515,0.0,1.000507727,-0.1200016711,1.000000513
0.0052,0.0,1.000507727,-0.1200016669,1.000000513
0.00525,0.0,1.000507727,-0.1200016611,1.000000513
0.0053,0.0,1.000507728,-0.1200016536,1.000000513
0.00535,0.0,1.000507728,-0.1200016444,1.000000513
0.0054,0.0,1.000507728,-0.1200016336,1.000000513
0.00545,0.0,1.000507728,-0.1200016211,1.000000513
0.0055,0.0,1.000507728,-0.1200016071,1.000000513
0.00555,0.0,1.000507728,-0.1200015915,1.000000513
0.0056,0.0,1.000507728,-0.1200015744,1.000000513
0.00565,0.0,1.000507728,-0.1200015557,1.000000513
0.0057,0.0,1.000507728,-0.1200015356,1.000000513
0.00575,0.0,1.000507728,-0.1200015141,1.000000513
0.0058,0.0,1.000507728,-0.1200014912,1.000000513
0.00585,0.0,1.000507728,-0.1200014669,1.000000513
0.0059,0.0,1.000507728,-0.1200014413,1.000000513
0.00595,0.0,1.000507728,-0.1200014144,1.000000513
0.006,0.0,1.000507728,-0.1200013862,1.000000513
0.00605,0.0,1.000507728,-0.1200013568,1.000000513
0.0061,0.0,1.000507728,-0.1200013263,1.000000513
0.00615,0.0,1.000507728,-0.1200012945,1.000000513
0.0062,0.0,1.000507728,-0.1200012617,1.000000513
0.00625,0.0,1.000507728,-0.1200012279,1.000000513
0.0063,0.0,1.000507728,-0.120001193,1.000000513
0.00635,0.0,1.000507728,-0.1200011571,1.000000513
0.0064,0.0,1.000507728,-0.1200011203,1.000000513
0.00645,0.0,1.000507728,-0.1200010826,1.000000513
0.0065,0.0,1.000507728,-0.120001044,1.000000513
0.00655,0.0,1.000507728,-0.1200010046,1.000000513
0.0066,0.0,1.000507728,-0.1200009644,1.000000513
0.00665,0.0,1.000507728,-0.1200009235,1.000000513
0.0067,0.0,1.000507728,-0.1200008818,1.000000514
0.00675,0.0,1.000507728,-0.1200008395,1.000000514
0.0068,0.0,1.000507728,-0.1200007966,1.000000514
0.00685,0.0,1.000507728,-0.1200007531,1.000000514
0.0069,0.0,1.000507728,-0.1200007091,1.000000514
0.00695,0.0,1.000507728,-0.1200006645,1.000000514
0.007,0.0,1.000507728,-0.1200006195,1.000000514
0.00705,0.0,1.000507728,-0.120000574,1.000000514
0.0071,0.0,1.000507728,-0.1200005282,1.000000514
0.00715,0.0,1.000507728,-0.120000482,1.000000514
0.0072,0.0,1.000507728,-0.1200004355,1.000000514
0.00725,0.0,1.000507728,-0.1200003887,1.000000514
0.0073,0.0,1.000507728,-0.1200003416,1.000000514
0.00735,0.0,1.000507728,-0.1200002944,1.000000514
0.0074,0.0,1.000507728,-0.120000247,1.000000514
0.00745,0.0,1.000507728,-0.1200001995,1.000000514
0.0075,0.0,1.000507728,-0.1200001518,1.000000514
0.00755,0.0,1.000507728,-0.1200001041,1.000000514
0.0076,0.0,1.000507728,-0.1200000564,1.000000514
0.00765,0.0,1.000507728,-0.1200000087,1.000000514
0.0077,0.0,1.000507728,-0.1199999611,1.000000514
0.00775,0.0,1.000507728,-0.1199999135,1.000000514
0.0078,0.0,1.000507728,-0.1199998661,1.000000514
0.00785,0.0,1.000507728,-0.1199998187,1.000000514
0.0079,0.0,1.000507728,-0.1199997716,1.000000514
0.00795,0.0,1.000507728,-0.1199997247,1.000000514
0.008,0.0,1.000507728,-0.119999678,1.000000514
0.00805,0.0,1.000507728,-0.1199996317,1.000000514
0.0081,0.0,1.000507728,-0.1199995856,1.000000514
0.00815,0.0,1.000507728,-0.1199995399,1.000000514
0.0082,0.0,1.000507728,-0.1199994945,1.000000514
0.00825,0.0,1.000507728,-0.1199994496,1.000000514
0.0083,0.0,1.000507728,-0.1199994051,1.000000514
0.00835,0.0,1.000507728,-0.1199993612,1.000000514
0.0084,0.0,1.000507728,-0.1199993177,1.000000514
0.00845,0.0,1.000507728,-0.1199992747,1.000000514
0.0085,0.0,1.000507728,-0.1199992324,1.000000513
0.00855,0.0,1.000507728,-0.1199991906,1.000000513
0.0086,0.0,1.000507728,-0.1199991495,1.000000513
0.00865,0.0,1.000507728,-0.119999109,1.000000513
0.0087,0.0,1.000507728,-0.1199990693,1.000000513
0.00875,0.0,1.000507728,-0.1199990303,1.000000513
0.0088,0.0,1.000507728,-0.119998992,1.000000513
0.00885,0.0,1.000507728,-0.1199989545,1.000000513
0.0089,0.0,1.000507728,-0.1199989179,1.000000513
0.00895,0.0,1.000507728,-0.1199988821,1.000000513
0.009,0.0,1.000507728,-0.1199988472,1.000000513
0.00905,0.0,1.000507728,-0.1199988132,1.000000513
0.0091,0.0,1.000507728,-0.1199987802,1.000000513
0.00915,0.0,1.000507728,-0.1199987481,1.000000513
0.0092,0.0,1.000507728,-0.119998717,1.000000513
0.00925,0.0,1.000507728,-0.119998687,1.000000513
0.0093,0.0,1.000507728,-0.119998658,1.000000513
0.00935,0.0,1.000507728,-0.1199986301,1.000000513
0.0094,0.0,1.000507728,-0.1199986033,1.000000513
0.00945,0.0,1.000507728,-0.1199985777,1.000000513
0.0095,0.0,1.000507728,-0.1199985532,1.000000513
0.00955,0.0,1.000507728,-0.1199985299,1.000000513
0.0096,0.0,1.000507728,-0.1199985079,1.000000513
0.00965,0.0,1.000507728,-0.1199984871,1.000000513
0.0097,0.0,1.000507728,-0.1199984675,1.000000513
0.00975,0.0,1.000507728,-0.1199984493,1.000000513
0.0098,0.0,1.000507728,-0.1199984324,1.000000513
0.00985,0.0,1.000507728,-0.1199984169,1.000000513
0.0099,0.0,1.000507728,-0.1199984027,1.000000513
0.00995,0.0,1.000507727,-0.1199983899,1.000000513
0.01,0.0,1.000507727,-0.1199983786,1.000000513
0.01005,0.0,1.000507727,-0.1199983686,1.000000513
0.0101,0.0,1.000507727,-0.1199983713,1.000000513
0.01015,0.0,1.000507727,-0.1199986828,1.000000513
0.0102,0.0,1.000507727,-0.1199998721,1.000000513
0.01025,0.0,1.000507727,-0.1200022163,1.000000513
0.0103,0.0,1.000507727,-0.1200056999,1.000000513
0.01035,0.0,1.000507727,-0.1200103076,1.000000513
0.0104,0.0,1.000507728,-0.1200160237,1.000000513
0.01045,0.0,1.000507728,-0.1200228329,1.000000514
0.0105,0.0,1.000507729,-0.1200307192,1.000000514
0.01055,0.0,1.000507729,-0.1200396668,1.000000515
0.0106,0.0,1.00050773,-0.1200496596,1.000000516
0.01065,0.0,1.000507731,-0.1200606816,1.000000517
0.0107,0.0,1.000507732,-0.1200727163,1.000000519
0.01075,0.0,1.000507734,-0.1200857473,1.000000521
0.0108,0.0,1.000507736,-0.1200997581,1.000000523
0.01085,0.0,1.000507738,-0.120114732,1.000000525
0.0109,0.0,1.00050774,-0.1201306522,1.000000528
0.01095,0.0,1.000507743,-0.1201475017,1.000000531
0.011,0.0,1.000507746,-0.1201652636,1.000000534
0.01105,0.0,1.000507749,-0.1201839207,1.000000538
0.0111,0.0,1.000507753,-0.1202034558,1.000000543
0.01115,0.0,1.000507757,-0.1202238515,1.000000547
0.0112,0.0,1.000507762,-0.1202450904,1.000000552
0.01125,0.0,1.000507767,-0.120267155,1.000000558
0.0113,0.0,1.000507773,-0.1202900277,1.000000564
0.01135,0.0,1.000507779,-0.1203136907,1.00000057
0.0114,0.0,1.000507785,-0.1203381263,1.000000578
0.01145,0.0,1.000507792,-0.1203633166,1.000000585
0.0115,0.0,1.0005078,-0.1203892438,1.000000593
0.01155,0.0,1.000507808,-0.1204158897,1.000000602
0.0116,0.0,1.000507817,-0.1204432364,1.000000611
0.01165,0.0,1.000507826,-0.1204712656,1.000000621
0.0117,0.0,1.000507836,-0.1204999593,1.000000631
0.01175,0.0,1.000507846,-0.1205292992,1.000000642
0.0118,0.0,1.000507857,-0.1205592669,1.000000654
0.01185,0.0,1.000507869,-0.1205898442,1.000000666
