"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.01025,0.2515568584,1.000610583,0.01494744376,1.000103093
0.0103,0.2515514323,1.00061036,0.01931702341,1.000102796
0.01035,0.2515460257,1.000610063,0.02339879107,1.000102432
0.0104,0.2515406373,1.000609698,0.02719357315,1.000102004
0.01045,0.251535266,1.00060927,0.03070219725,1.000101518
0.0105,0.2515299104,1.000608784,0.0339255099,1.000100977
0.01055,0.2515245695,1.000608243,0.03686436151,1.000100388
0.0106,0.2515192421,1.000607653,0.03951962522,1.000099754
0.01065,0.2515139269,1.000607019,0.04189218028,1.000099081
0.0107,0.2515086228,1.000606346,0.04398293185,1.000098373
0.01075,0.2515033286,1.000605637,0.04579279316,1.000097634
0.0108,0.2514980431,1.000604898,0.0473227066,1.00009687
0.01085,0.2514927652,1.000604134,0.04857362448,1.000096085
0.0109,0.2514874936,1.000603349,0.04954653141,1.000095284
0.01095,0.2514822273,1.000602547,0.05024242412,1.000094471
0.011,0.251476965,1.000601733,0.05066233454,1.000093651
0.01105,0.2514717056,1.000600913,0.05080730902,1.000092828
0.0111,0.251466448,1.00060009,0.0506784323,1.000092008
0.01115,0.251461191,1.000599269,0.0502768057,1.000091194
0.0112,0.2514559334,1.000598455,0.04960357204,1.000090391
0.01125,0.2514506742,1.000597652,0.04865989329,1.000089604
0.0113,0.2514454122,1.000596864,0.04744697576,1.000088837
0.01135,0.2514401463,1.000596097,0.04596604754,1.000088095
0.0114,0.2514348753,1.000595354,0.04421838409,1.000087381
0.01145,0.2514295981,1.00059464,0.04220528517,1.000086702
0.0115,0.2514243137,1.00059396,0.03992810081,1.00008606
0.01155,0.2514190209,1.000593318,0.03738820817,1.00008546
0.0116,0.2514137187,1.000592718,0.0345870373,1.000084907
0.01165,0.2514084058,1.000592164,0.03152604822,1.000084404
0.0117,0.2514030814,1.000591662,0.02820675658,1.000083957
0.01175,0.2513977442,1.000591214,0.02463071067,1.00008357
0.0118,0.2513923932,1.000590827,0.02079951699,1.000083246
0.01185,0.2513870273,1.000590503,0.01671481763,1.00008299
0.0119,0.2513816455,1.000590247,0.0123783151,1.000082807
0.01195,0.2513762467,1.000590063,0.007791750386,1.0000827
0.012,0.25137083,1.000589956,0.002956927245,1.000082673
0.01205,0.2513653941,1.00058993,-0.002124309433,1.000082731
0.0121,0.2513599382,1.000589987,-0.007450049911,1.000082878
0.01215,0.2513544611,1.000590134,-0.01301834039,1.000083117
0.0122,0.251348962,1.000590374,-0.01882716056,1.000083453
0.01225,0.2513434397,1.00059071,-0.02487444324,1.00008389
0.0123,0.2513378933,1.000591147,-0.03115805296,1.000084431
0.01235,0.2513323218,1.000591688,-0.03767580488,1.000085081
0.0124,0.2513267242,1.000592338,-0.04442544443,1.000085843
0.01245,0.2513210996,1.000593101,-0.05140466487,1.000086722
0.0125,0.251315447,1.00059398,-0.05861108878,1.00008772
0.01255,0.2513097654,1.000594979,-0.06604228401,1.000088842
0.0126,0.251304054,1.000596102,-0.07369574661,1.000090092
0.01265,0.2512983117,1.000597352,-0.08156891556,1.000091473
0.0127,0.2512925377,1.000598734,-0.08965915752,1.000092988
0.01275,0.2512867311,1.00060025,-0.09796377967,1.000094642
0.0128,0.2512808909,1.000601905,-0.1064800164,1.000096438
0.01285,0.2512750163,1.000603702,-0.1152050405,1.000098379
0.0129,0.2512691065,1.000605644,-0.124135952,1.000100469
0.01295,0.2512631605,1.000607734,-0.1332697871,1.000102711
0.013,0.2512571776,1.000609977,-0.1426035094,1.000105108
0.01305,0.2512511568,1.000612376,-0.1521340169,1.000107664
0.0131,0.2512450974,1.000614933,-0.1618581354,1.000110382
0.01315,0.2512389986,1.000617653,-0.1717726235,1.000113265
0.0132,0.2512328596,1.000620537,-0.1818741682,1.000116317
0.01325,0.2512266795,1.00062359,-0.1921593877,1.00011954
0.0133,0.2512204577,1.000626815,-0.2026248299,1.000122937
0.01335,0.2512141934,1.000630213,-0.2132669726,1.000126511
0.0134,0.2512078858,1.00063379,-0.2240822245,1.000130265
0.01345,0.2512015343,1.000637546,-0.2350669229,1.000134203
0.0135,0.2511951381,1.000641485,-0.2462173378,1.000138326
0.01355,0.2511886966,1.00064561,-0.2575296671,1.000142637
0.0136,0.251182209,1.000649924,-0.2690000432,1.00014714
0.01365,0.2511756748,1.000654429,-0.2806245255,1.000151836
0.0137,0.2511690932,1.000659127,-0.2923991104,1.000156728
0.01375,0.2511624637,1.000664022,-0.3043197208,1.000161819
0.0138,0.2511557856,1.000669116,-0.3163822191,1.000167111
0.01385,0.2511490585,1.00067441,-0.3285823939,1.000172606
0.0139,0.2511422816,1.000679908,-0.3409159764,1.000178306
0.01395,0.2511354545,1.000685611,-0.3533786236,1.000184214
0.014,0.2511285766,1.000691522,-0.3659659385,1.000190332
0.01405,0.2511216474,1.000697643,-0.3786734502,1.000196661
0.0141,0.2511146664,1.000703975,-0.3914966371,1.000203204
0.01415,0.2511076331,1.000710521,-0.404430904,1.000209962
0.0142,0.2511005471,1.000717283,-0.4174716092,1.000216937
0.01425,0.251093408,1.000724262,-0.4306140376,1.000224132
0.0143,0.2510862153,1.00073146,-0.4438534318,1.000231547
0.01435,0.2510789686,1.000738879,-0.457184962,1.000239183
