Time,Subsystem_1_CTLs_Vars_Ef_CHP,Subsystem_1_CTLs_Vars_Tmech_pu_CHP,Subsystem_1_CTLs_Vars_w_CHP_pu,Subsystem_1_Machines_CHP_CHPexcmon,Tele
0.04705,2.445662006,0.7844896059,0.998800289,1.481984215,2.58867318978821
0.0471,2.445847669,0.78461687,0.9986702865,1.488613133,2.58803415512873
0.04715,2.446034164,0.7847457475,0.9985405036,1.495308922,2.58511894773881
0.0472,2.4462215,0.7848761532,0.9984110279,1.50207099,2.58099007612554
0.04725,2.446409685,0.7850079449,0.9982820069,1.508898751,2.57481646278275
0.0473,2.446598729,0.7851410477,0.9981535138,1.515791629,2.56762872116634
0.04735,2.446788637,0.7852753317,0.9980256796,1.522749054,2.55862491754612
0.0474,2.44697942,0.7854107317,0.9978985634,1.529770459,2.54880238252161
0.04745,2.447171084,0.7855471309,0.9977722794,1.536855286,2.53739665015059
0.0475,2.447363638,0.7856844745,0.9976468731,1.544002978,2.52536067125752
0.04755,2.447557089,0.7858226586,0.9975224418,1.55121298,2.51197577068865
0.0476,2.447751445,0.785961639,0.9973990178,1.558484741,2.49814358369866
0.04765,2.447946714,0.7861013255,0.9972766817,1.565817711,2.48319400111141
0.0477,2.448142903,0.7862416839,0.9971554531,1.573211341,2.4679731803968
0.04775,2.44834002,0.7863826376,0.9970353964,1.580665083,2.45185957826013
0.0478,2.448538073,0.7865241627,0.9969165192,1.588178392,2.43564110027402
0.04785,2.448737069,0.7866661961,0.9967988703,1.595750724,2.41874615610493
0.0479,2.448937014,0.7868087234,0.9966824459,1.603381534,2.40190439862017
0.04795,2.449137918,0.7869516949,0.99656728,1.611070282,2.38459141593907
0.048,2.449339785,0.7870951057,0.9964533581,1.618816428,2.36747999541275
0.04805,2.449542625,0.7872389191,0.9963407002,1.626619434,2.35009151599704
0.0481,2.449746444,0.7873831393,0.9962292819,1.634478768,2.33304189910709
0.04815,2.449951248,0.787527742,0.99611911,1.6423939,2.31589831393088
0.0482,2.450157046,0.7876727404,0.9960101508,1.650364307,2.29922259023609
0.04825,2.450363843,0.7878181222,0.9959023987,1.65838947,2.2826249126224
0.0483,2.450571647,0.7879639091,0.9957958117,1.666468878,2.26661024430094
0.04835,2.450780463,0.7881101002,0.9956903725,1.674602027,2.25083594626691
0.0484,2.4509903,0.7882567252,0.9955860317,1.682788418,2.23574734026094
0.04845,2.451201164,0.7884037943,0.9954827613,1.691027563,2.22104757615816
0.0485,2.451413061,0.7885513448,0.995380505,1.699318975,2.20712926981562
0.04855,2.451625997,0.7886993971,0.9952792251,1.707662179,2.19373442307289
0.0486,2.451839979,0.7888479957,0.9951788592,1.7160567,2.18120571989312
0.04865,2.452055014,0.7889971709,0.9950793607,1.724502069,2.1693240137683
0.0487,2.452271108,0.7891469736,0.9949806621,1.732997821,2.15837928154429
0.04875,2.452488267,0.7892974433,0.9948827087,1.741543488,2.14819400205307
0.0488,2.452706497,0.7894486369,0.9947854286,1.750138606,2.13900683181356
0.04885,2.452925804,0.7896006021,0.9946887603,1.758782713,2.13067355077493
0.0489,2.453146196,0.7897534014,0.9945926282,1.767475344,2.1233898179195
0.04895,2.453367676,0.78990709,0.994496965,1.776216037,2.11704055199629
0.049,2.453590253,0.790061735,0.9944016922,1.785004331,2.11178118783243
0.04905,2.45381393,0.7902173985,0.9943067377,1.793839765,2.10752300795859
0.0491,2.454038715,0.7903741517,0.9942120209,1.802721876,2.10438399694415
0.04915,2.454264614,0.7905320624,0.9941174659,1.811650191,2.10229902547961
0.0492,2.454491631,0.7906912055,0.994022991,1.820624246,2.10134862745338
0.04925,2.454719773,0.7908516536,0.9939285175,1.829643576,2.10149126080281
0.0493,2.454949045,0.7910134843,0.9938339631,1.838707716,2.1027769437267
0.04935,2.455179452,0.7911767746,0.9937392475,1.847816184,2.10517801059347
0.0494,2.455411001,0.7913416039,0.9936442887,1.856968493,2.10871812459191
0.04945,2.455643697,0.7915080525,0.9935490053,1.866164162,2.11338904420957
0.0495,2.455877545,0.7916762015,0.9934533165,1.875402714,2.11918252871937
0.04955,2.45611255,0.7918461333,0.993357141,1.88468368,2.12610559790262
0.0496,2.456348719,0.7920179298,0.9932603996,1.894006592,2.13412920380738
0.04965,2.456586055,0.792191675,0.9931630122,1.903370992,2.14326591659231
0.0497,2.456824564,0.7923674506,0.993064902,1.912776424,2.15347004166675
0.04975,2.457064251,0.7925453413,0.9929659907,1.922222438,2.16476247305735
0.0498,2.457305122,0.7927254281,0.9928662049,1.931708587,2.17707532021726
0.04985,2.457547181,0.7929077954,0.9927654689,1.941234429,2.19044057442929
0.0499,2.457790433,0.7930925228,0.9926637131,1.950799525,2.20477369727638
0.04995,2.458034883,0.7932796938,0.9925608651,1.960403436,2.22011361509387
0.05,2.458280536,0.7934693859,0.99245686,1.970045727,2.23635636647955
0.05005,2.458527397,0.7936616805,0.9923516295,1.97972596,2.25354919879863
0.0501,2.45877547,0.7938566527,0.9922451135,1.9894437,2.27157843777047
0.05015,2.45902476,0.7940543811,0.992137249,1.999198512,2.29048439186694
0.0502,2.459275272,0.7942549372,0.9920279812,2.008989959,2.31015338311927
0.05025,2.45952701,0.7944583965,0.9919172527,2.018817609,2.33062155520469
0.0503,2.459779979,0.7946648263,0.9918050148,2.028681025,2.3517682898475
0.05035,2.460034183,0.7948742979,0.9916912162,2.038579776,2.37362972642522
0.0504,2.460289626,0.7950868741,0.9915758147,2.048513425,2.39607969325007
0.05045,2.460546313,0.7953026212,0.9914587658,2.05848154,2.41915016298096
0.0505,2.460804248,0.7955215969,0.9913400342,2.068483687,2.44271357151824
0.05055,2.461063436,0.7957438618,0.9912195825,2.078519435,2.46679911129878
0.0506,2.46132388,0.7959694678,0.9910973829,2.088588356,2.49127366348965
0.05065,2.461585585,0.7961984693,0.9909734055,2.098690027,2.51616641420687
0.0507,2.461848555,0.7964309124,0.99084763,2.108824028,2.54134423869045
0.05075,2.462112793,0.7966668451,0.9907200338,2.118989943,2.56683909092568
0.0508,2.462378304,0.7969063069,0.990590604,2.129187365,2.59251645223177
0.05085,2.462645092,0.7971493395,0.9904593259,2.139415891,2.61840133415994
0.0509,2.46291316,0.7973959759,0.9903261937,2.149675131,2.644370309007
0.05095,2.463182513,0.7976462504,0.9901912006,2.1599647,2.67043728318948
0.051,2.463453153,0.7979001894,0.9900543484,2.170284223,2.69648298387792
0.05105,2.463725086,0.7981578198,0.9899156381,2.180633334,2.72251853555086
0.0511,2.463998313,0.7984191607,0.9897750791,2.191011672,2.74842743235657
0.05115,2.46427284,0.7986842313,0.9896326806,2.201418884,2.77421246772938
0.0512,2.46454867,0.7989530433,0.9894884593,2.211854618,2.79976961309219
0.05125,2.464825806,0.7992256079,0.9893424326,2.222318528,2.82508916894558
0.0513,2.465104251,0.7995019289,0.989194625,2.23281027,2.85007264747486
0.05135,2.46538401,0.7997820092,0.9890450618,2.243329503,2.87470895354984
0.0514,2.465665085,0.8000658451,0.9888937749,2.253875891,2.89890652772652
0.05145,2.465947481,0.800353431,0.9887407975,2.264449102,2.92264733024211
0.0515,2.466231199,0.8006447555,0.9885861687,2.275048805,2.94584950423158
0.05155,2.466516244,0.8009398045,0.9884299293,2.285674678,2.9684894525031
0.0516,2.46680262,0.8012385587,0.9882721254,2.296326399,2.99049363336779
0.05165,2.467090328,0.8015409959,0.9881128052,2.307003652,3.01183289261125
0.0517,2.467379372,0.8018470886,0.9879520216,2.317706124,3.03244200343339
0.05175,2.467669756,0.8021568063,0.9877898298,2.328433507,3.05228902879349
0.0518,2.467961482,0.8024701139,0.9876262891,2.339185499,3.07131705738397
0.05185,2.468254554,0.8027869727,0.9874614615,2.349961802,3.08948859505482
0.0519,2.468548974,0.8031073401,0.9872954121,2.360762124,3.10676059489394
0.05195,2.468844746,0.8034311691,0.9871282093,2.37158618,3.12308723114244
0.052,2.469141872,0.80375841,0.9869599237,2.382433694,3.13843793449791
0.05205,2.469440356,0.8040890081,0.9867906294,2.393304396,3.15276409700029
0.0521,2.469740199,0.8044229066,0.986620402,2.404198021,3.16604485256517
0.05215,2.470041406,0.804760043,0.9864493213,2.415114312,3.1782218749385
0.0522,2.470343979,0.805100354,0.986277467,2.426053026,3.18929648666088
0.05225,2.470647921,0.8054437704,0.9861049234,2.437013922,3.19920480590196
0.0523,2.470953234,0.8057902208,0.9859317758,2.447996752,3.20793288781104
0.05235,2.471259922,0.806139628,0.9857581141,2.459001272,3.21541684246015
0.0524,2.471567986,0.8064919159,0.9855840256,2.470027258,3.22169265946477
0.05245,2.47187743,0.8068470019,0.9854096028,2.481074498,3.22668812025292
0.0525,2.472188256,0.8072048036,0.9852349365,2.492142782,3.23042672327887
0.05255,2.472500467,0.8075652311,0.9850601238,2.503231893,3.23282098339647
0.0526,2.472814065,0.8079281956,0.984885259,2.514341615,3.23390965179626
0.05265,2.473129053,0.8082936025,0.9847104408,2.525471746,3.23363159540608
0.0527,2.473445434,0.8086613588,0.9845357646,2.536622088,3.23203249720209
0.05275,2.47376321,0.8090313642,0.9843613319,2.547792446,3.22902763595846
0.0528,2.474082384,0.8094035211,0.9841872395,2.558982629,3.22468211082832
0.05285,2.474402957,0.8097777246,0.9840135903,2.570192447,3.21891119596426
0.0529,2.474724933,0.810153873,0.983840482,2.581421716,3.21178692240673
0.05295,2.475048314,0.8105318573,0.9836680184,2.592670254,3.20322456018754
0.053,2.475373102,0.8109115725,0.9834962971,2.603937887,3.19331000904899
0.05305,2.475699299,0.8112929061,0.9833254221,2.615224443,3.18195437392444
0.0531,2.476026909,0.8116757505,0.9831554906,2.626529761,3.1692518751597
0.05315,2.476355933,0.8120599901,0.9829866063,2.637853677,3.15511222739213
0.0532,2.476686374,0.8124455143,0.9828188658,2.649196035,3.13963380958184
0.05325,2.477018233,0.8128322048,0.9826523726,2.660556676,3.12272078486505
0.0533,2.477351514,0.8132199485,0.9824872224,2.671935443,3.10448124012017
0.05335,2.477686218,0.8136086246,0.9823235177,2.683332182,3.08482072319811
0.0534,2.478022348,0.8139981183,0.982161353,2.694746738,3.06385009370002
0.05345,2.478359906,0.8143883067,0.9820008293,2.706178957,3.04147905900173
0.0535,2.478698894,0.8147790737,0.9818420393,2.717628684,3.01782263903134
0.05355,2.479039314,0.8151702949,0.9816850825,2.729095767,2.99278637809816
0.0536,2.479381169,0.8155618532,0.9815300491,2.740580053,2.9664991671653
0.05365,2.47972446,0.8159536235,0.9813770364,2.752081389,2.93886238828128
0.0537,2.48006919,0.8163454882,0.9812261319,2.763599624,2.91001186795783
0.05375,2.480415361,0.8167373218,0.98107743,2.775134607,2.87985176228906
0.0538,2.480762975,0.8171290071,0.9809310151,2.786686188,2.84852067264328
0.05385,2.481112034,0.8175204189,0.9807869783,2.79825422,2.81592552986996
0.0539,2.48146254,0.8179114407,0.9806454003,2.809838556,2.78221048489373
0.05395,2.481814494,0.8183019484,0.9805063682,2.821439053,2.7472866313407
0.054,2.4821679,0.8186918268,0.9803699588,2.833055571,2.71129673430086
0.05405,2.482522759,0.8190809531,0.9802362552,2.844687971,2.67415327596126
0.0541,2.482879073,0.8194692137,0.9801053296,2.856336118,2.63600734629749
0.05415,2.483236844,0.8198564878,0.9799772609,2.867999879,2.5967658807639
0.0542,2.483596074,0.8202426637,0.979852117,2.879679123,2.5565813585119
0.05425,2.483956765,0.8206276227,0.9797299718,2.891373725,2.51537042757906
0.0543,2.484318919,0.821011256,0.9796108885,2.903083561,2.4732814084953
0.05435,2.484682537,0.8213934475,0.9794949361,2.914808512,2.43023372638559
0.0544,2.485047622,0.8217740914,0.9793821725,2.926548465,2.38638125366781
0.05445,2.485414175,0.8221530747,0.9792726615,2.938303307,2.34164203145455
0.0545,2.485782198,0.8225302951,0.9791664556,2.950072931,2.29617271015461
0.05455,2.486151694,0.8229056434,0.9790636132,2.961857234,2.24989133477591
0.0546,2.486522664,0.8232790209,0.9789641811,2.973656115,2.20295872102075
0.05465,2.486895109,0.8236503227,0.978868212,2.985469478,2.15529291829743
0.0547,2.487269032,0.8240194541,0.9787757469,2.997297229,2.10705613360181
0.05475,2.487644434,0.8243863146,0.9786868327,3.009139276,2.05816642084423
0.0548,2.488021318,0.8247508141,0.9786015048,3.020995531,2.00878321731896
0.05485,2.488399684,0.8251128566,0.9785198041,3.032865908,1.95883013033055
0.0549,2.488779535,0.8254723567,0.97844176,3.044750321,1.90846660197868
0.05495,2.489160872,0.8258292231,0.9783674078,3.056648689,1.85761069556837
0.055,2.489543698,0.8261833753,0.9782967711,3.06856093,1.80642463259071
0.05505,2.489928014,0.8265347272,0.9782298791,3.080486964,1.75483064325507
0.0551,2.490313821,0.8268832032,0.97816675,3.092426714,1.70298124365079
0.05515,2.490701121,0.827228722,0.9781074073,3.1043801,1.6508028304755
0.0552,2.491089917,0.827571213,0.9780518637,3.116347046,1.59844515051765
0.05525,2.491480209,0.8279106001,0.9780001373,3.128327476,1.54583321856521
0.0553,2.491871999,0.828246817,0.977952236,3.140321318,1.49310846258779
0.05535,2.49226529,0.8285797933,0.9779081718,3.152328506,1.44021393677976
0.0554,2.492660082,0.8289094692,0.9778679462,3.164348984,1.38729523731542
0.05545,2.493056378,0.8292357788,0.9778315667,3.176382705,1.33426906616478
0.0555,2.493454179,0.8295586667,0.9777990301,3.188429621,1.28128379838859
0.05555,2.493853486,0.8298780729,0.9777703382,3.20048969,1.22827001395043
0.0556,2.494254302,0.8301939478,0.9777454824,3.212562869,1.17537193219925
0.05565,2.494656628,0.830506237,0.9777244592,3.224649118,1.12251875159471
0.0557,2.495060465,0.8308148962,0.977707255,3.236748398,1.06985053526435
0.05575,2.495465816,0.8311198769,0.9776938609,3.248860669,1.01730203646481
0.0558,2.495872681,0.8314211401,0.9776842583,3.260985895,0.965007774908009
0.05585,2.496281063,0.8317186431,0.9776784335,3.273124038,0.912899735330485
0.0559,2.496690963,0.8320123523,0.9776763632,3.285275061,0.861111055727
0.05595,2.497102382,0.8323022304,0.9776780287,3.297438926,0.809577887911748
0.056,2.497515323,0.8325882496,0.977683402,3.309615597,0.758429214165232
0.05605,2.497929787,0.8328703782,0.9776924598,3.321805033,0.707599804784317
0.0561,2.498345775,0.833148594,0.9777051697,3.334007197,0.657215873314823
0.05615,2.49876329,0.8334228709,0.9777215036,3.346222048,0.607217744538828
0.0562,2.499182332,0.833693192,0.9777414248,3.358449544,0.557724701377709
0.05625,2.499602903,0.8339595367,0.9777649011,3.370689643,0.508674299781426
0.0563,2.500025005,0.8342218937,0.9777918918,3.382942302,0.460184441139315
0.05635,2.500448639,0.8344802478,0.9778223601,3.395207476,0.4122010100786
0.0564,2.500873808,0.834734593,0.9778562615,3.40748512,0.364830815754015
0.05645,2.501300511,0.8349849199,0.9778935552,3.419775188,0.318022523062437
0.0565,2.501728752,0.8352312281,0.9779341923,3.432077635,0.271888495630662
0.05655,2.502158532,0.8354735141,0.9779781278,3.444392419,0.226374629926914
0.0566,2.502589851,0.8357117831,0.9780253088,3.456719503,0.181590520850228
0.05665,2.503022712,0.835946038,0.9780756856,3.469058852,0.137491781745184
0.0567,2.503457117,0.8361762896,0.9781292015,3.481410438,0.0941755283742031
0.05675,2.503893066,0.8364025465,0.9781858027,3.493774237,0.0516015414548092
0.0568,2.504330561,0.8366248253,0.9782454287,3.506150229,0.00986278101241089
0.05685,2.504769604,0.8368431402,0.9783080222,3.518538398,-0.0310851281780651
0.0569,2.505210196,0.837057513,0.9783735193,3.530938732,-0.0711506080285418
0.05695,2.505652339,0.8372679632,0.9784418593,3.543351224,-0.110378028408074
0.057,2.506096035,0.8374745177,0.9785129753,3.555775867,-0.148681354879825
0.05705,2.506541284,0.8376772008,0.9785868039,3.568212657,-0.186109114065534
0.0571,2.506988089,0.8378760439,0.9786632756,3.580661592,-0.222576654185514
0.05715,2.50743645,0.838071076,0.9787423248,3.593122666,-0.258138045921766
0.0572,2.50788637,0.8382623325,0.97882388,3.605595878,-0.292711407859578
0.05725,2.50833785,0.8384498464,0.9789078737,3.618081222,-0.326352193852961
0.0573,2.508790891,0.8386336568,0.9789942329,3.63057869,-0.358984067559388
0.05735,2.509245495,0.8388138003,0.9790828886,3.643088276,-0.390662479206872
0.0574,2.509701664,0.8389903199,0.9791737664,3.655609972,-0.421312475727993
0.05745,2.510159399,0.8391632561,0.9792667954,3.668143771,-0.450982567421301
0.0575,2.510618701,0.8393326552,0.9793619002,3.680689668,-0.479610282704454
0.05755,2.511079572,0.8394985613,0.9794590086,3.693247659,-0.507239966646209
0.0576,2.511542013,0.839661024,0.9795580441,3.705817741,-0.533811918749812
0.05765,2.512006027,0.8398200907,0.9796589334,3.71839991,-0.559370480767236
0.0577,2.512471614,0.839975814,0.9797615994,3.730994168,-0.583862885189392
0.05775,2.512938776,0.8401282444,0.9798659679,3.743600512,-0.607329309055128
0.0578,2.513407515,0.8402774374,0.9799719612,3.756218943,-0.629721143539733
0.05785,2.513877832,0.8404234462,0.9800795046,3.768849462,-0.651079950179216
0.0579,2.514349728,0.8405663291,0.9801885198,3.781492071,-0.671355730135879
0.05795,2.514823206,0.8407061422,0.9802989317,3.794146773,-0.690592816439569
0.058,2.515298266,0.8408429462,0.9804106617,3.806813573,-0.708742595048531
0.05805,2.51577491,0.8409767999,0.9805236343,3.819492475,-0.725848009083038
0.0581,2.516253139,0.8411077665,0.9806377707,3.832183486,-0.741863216402132
0.05815,2.516732956,0.8412359069,0.9807529954,3.844886612,-0.756833932422132
0.0582,2.517214362,0.8413612861,0.98086923,3.857601858,-0.770719862009773
0.05825,2.517697358,0.8414839674,0.980986399,3.870329233,-0.783561169381802
0.0583,2.518181945,0.8416040173,0.9811044247,3.883068741,-0.795327268321183
0.05835,2.518668125,0.8417215003,0.9812232327,3.895820384,-0.80606387065544
0.0584,2.519155901,0.8418364838,0.9813427463,3.908584164,-0.815739002086416
0.05845,2.519645272,0.8419490336,0.9814628919,3.921360079,-0.824395598763162
0.0585,2.520136242,0.8420592182,0.9815835942,3.934148127,-0.832010008500546
0.05855,2.52062881,0.8421671037,0.981704781,3.946948298,-0.838625167178039
0.0586,2.521122979,0.8422727591,0.9818263788,3.959760581,-0.84422297093933
0.05865,2.521618751,0.8423762518,0.9819483163,3.972584962,-0.848833869577083
0.0587,2.522116126,0.8424776525,0.98207052,3.985421429,-0.85242727273904
0.05875,2.522615107,0.8425770288,0.9821929205,3.998269957,-0.855059986848803
0.0588,2.523115695,0.8426744495,0.9823154482,4.011130511,-0.856729167520695
0.05885,2.52361789,0.8427699835,0.9824380344,4.024003051,-0.857447229483935
0.0589,2.524121696,0.8428637032,0.9825606079,4.036887541,-0.857179419134259
0.05895,2.524627113,0.8429556782,0.982683101,4.049783951,-0.855974217717084
0.059,2.525134143,0.8430459799,0.9828054455,4.062692249,-0.853824616674212
0.05905,2.525642787,0.8431346778,0.9829275757,4.075612406,-0.850765225386284
0.0591,2.526153047,0.8432218429,0.9830494255,4.088544393,-0.846790422932929
0.05915,2.526664924,0.8433075443,0.9831709316,4.101488187,-0.841938980737946
0.0592,2.527178419,0.8433918524,0.9832920302,4.114443763,-0.836203891313079
0.05925,2.527693535,0.8434748356,0.9834126604,4.127411101,-0.829625314026588
0.0593,2.528210273,0.8435565632,0.9835327611,4.14039018,-0.82220040413885
0.05935,2.528728634,0.8436371025,0.9836522742,4.153380982,-0.813970709361683
0.0594,2.529248619,0.8437165215,0.9837711415,4.16638349,-0.804934773505339
0.05945,2.52977023,0.8437948861,0.9838893079,4.179397684,-0.795135532933597
0.0595,2.530293469,0.8438722628,0.9840067182,4.192423546,-0.784571533009708
0.05955,2.530818337,0.8439487158,0.9841233204,4.205461058,-0.773287099046507
0.0596,2.531344835,0.8440243098,0.9842390626,4.218510199,-0.761283552665567
0.05965,2.531872965,0.8440991074,0.9843538958,4.231570943,-0.748601059227748
0.0597,2.532402729,0.8441731712,0.9844677715,4.244643263,-0.735246491315287
0.05975,2.532934127,0.8442465621,0.9845806437,4.257727125,-0.721254467243109
0.0598,2.533467161,0.8443193411,0.9846924668,4.270822491,-0.706630474035821
0.05985,2.534001833,0.8443915672,0.9848031977,4.283929318,-0.691409131961165
0.0599,2.534538144,0.8444632999,0.9849127937,4.297047561,-0.675595929591942
0.05995,2.535076096,0.8445345965,0.9850212145,4.310177172,-0.659224101747347
0.06,2.535615689,0.8446055147,0.9851284203,4.323318102,-0.6423005260454
0.06005,2.536156926,0.8446761097,0.9852343738,4.336470301,-0.62485982665425
0.0601,2.536699807,0.8447464368,0.9853390385,4.34963372,-0.606913045254937
0.06015,2.537244335,0.8448165491,0.9854423807,4.36280831,-0.588498969771405
0.0602,2.53779051,0.8448864989,0.9855443674,4.375994027,-0.569627257745196
0.06025,2.538338334,0.8449563363,0.9856449687,4.389190824,-0.550340861767899
0.0603,2.538887809,0.8450261105,0.9857441557,4.402398657,-0.530653604146868
0.06035,2.539438935,0.8450958687,0.9858419021,4.415617478,-0.510601504436254
0.0604,2.539991714,0.8451656572,0.9859381827,4.428847235,-0.490199775105838
0.06045,2.540546147,0.8452355202,0.9860329747,4.44208787,-0.469481664369416
0.0605,2.541102236,0.8453055013,0.9861262563,4.455339323,-0.44846100025699
0.06055,2.541659983,0.845375642,0.9862180078,4.46860153,-0.427166872133537
0.0606,2.542219387,0.8454459834,0.9863082106,4.481874425,-0.405614497779316
0.06065,2.542780452,0.8455165646,0.986396848,4.495157938,-0.383830194617229
0.0607,2.543343177,0.8455874241,0.9864839041,4.508451997,-0.361825021468821
0.06075,2.543907565,0.8456585987,0.9865693652,4.521756532,-0.339629459709374
0.0608,2.544473617,0.8457301243,0.9866532183,4.535071468,-0.317253183609955
0.06085,2.545041334,0.845802035,0.9867354525,4.548396729,-0.294725290093666
0.0609,2.545610717,0.8458743641,0.9868160578,4.561732236,-0.2720582304823
0.06095,2.546181768,0.8459471433,0.9868950262,4.575077906,-0.249279716945384
0.061,2.546754487,0.8460204031,0.9869723506,4.588433656,-0.226402203659716
0.06105,2.547328877,0.8460941724,0.9870480256,4.601799397,-0.203449244035902
0.0611,2.547904938,0.8461684793,0.987122047,4.61517504,-0.180437456297608
0.06115,2.548482671,0.84624335,0.9871944123,4.628560494,-0.157390396610444
0.0612,2.549062078,0.8463188097,0.9872651198,4.641955664,-0.134319137335786
0.06125,2.549643161,0.8463948822,0.9873341698,4.655360456,-0.11125139868678
0.0613,2.550225919,0.8464715899,0.9874015633,4.66877477,-0.0881968686754772
0.06135,2.550810355,0.8465489537,0.9874673033,4.682198505,-0.0651832704565777
0.0614,2.551396469,0.8466269935,0.9875313936,4.695631556,-0.0422216817909795
0.06145,2.551984263,0.8467057273,0.9875938395,4.709073816,-0.0193328927721643
0.0615,2.552573738,0.8467851723,0.9876546474,4.722525172,0.00346785449478604
0.06155,2.553164895,0.8468653438,0.9877138253,4.735985509,0.0261583799701345
0.0616,2.553757735,0.8469462564,0.9877713819,4.749454705,0.0487289877068378
0.06165,2.554352259,0.8470279233,0.9878273273,4.762932639,0.0711602699362097
0.0617,2.554948421,0.8471103563,0.9878816723,4.775647741,0.0934425278706617
0.06175,2.555545339,0.8471935657,0.9879344295,4.775051579,0.115550801998862
0.0618,2.556142184,0.8472775615,0.9879856116,4.774454661,0.137483714902942
0.06185,2.556738953,0.8473623527,0.9880352319,4.773857816,0.159232952157757
0.0619,2.557335648,0.8474479465,0.9880833055,4.773261047,0.18077355110599
0.06195,2.557932268,0.8475343485,0.9881298486,4.772664352,0.202090257874335
0.062,2.558528814,0.8476215644,0.9881748775,4.772067732,0.22318169068222
0.06205,2.559125285,0.8477095993,0.9882184084,4.771471186,0.244049241557532
0.0621,2.559721682,0.8477984568,0.9882604591,4.770874715,0.264670718594296
0.06215,2.560318004,0.8478881385,0.9883010488,4.770278318,0.285026702270585
0.0622,2.560914251,0.8479786466,0.9883401964,4.769681996,0.305121356061059
0.06225,2.561510424,0.8480699824,0.9883779206,4.769085749,0.324957455350893
0.0623,2.562106523,0.8481621461,0.9884142417,4.768489576,0.344512804790149
0.06235,2.562702547,0.8482551363,0.9884491809,4.767893477,0.363774917825094
0.0624,2.563298496,0.8483489517,0.9884827591,4.767297453,0.382747954394546
0.06245,2.563894371,0.8484435906,0.9885149973,4.766701504,0.401430525246207
0.0625,2.564490172,0.8485390497,0.9885459176,4.766105629,0.419807367501379
0.06255,2.565085898,0.848635324,0.9885755439,4.765509828,0.437853506153244
0.0626,2.565681549,0.8487324076,0.9886039003,4.764914102,0.455566160495178
0.06265,2.566277126,0.8488302937,0.9886310114,4.764318451,0.47293838730648
0.0627,2.566872629,0.8489289757,0.9886569017,4.763722874,0.489971566771192
0.06275,2.567468057,0.8490284461,0.9886815957,4.763127371,0.506665690972406
0.0628,2.568063411,0.8491286971,0.9887051182,4.762531943,0.523016590091558
0.06285,2.56865869,0.8492297204,0.9887274941,4.761936589,0.539022868199057
0.0629,2.569253895,0.8493315073,0.9887487481,4.76134131,0.554687290582676
0.06295,2.569849025,0.8494340488,0.9887689053,4.760746105,0.570004299010971
0.063,2.570444081,0.8495373353,0.9887879906,4.760150975,0.584976657859013
0.06305,2.571039063,0.8496413569,0.988806029,4.759555919,0.599602969606541
0.0631,2.57163397,0.8497461036,0.9888230454,4.758960937,0.613884611028817
0.06315,2.572228803,0.8498515647,0.9888390647,4.75836603,0.627821570999263
0.0632,2.572823562,0.8499577296,0.9888541118,4.757771197,0.641413838499455
0.06325,2.573418246,0.8500645872,0.9888682113,4.757176438,0.654665563608218
0.0633,2.574012856,0.8501721263,0.9888813878,4.756581754,0.667576734707526
0.06335,2.574607391,0.8502803358,0.9888936653,4.755987144,0.680155663490056
0.0634,2.575201853,0.8503892046,0.9889050677,4.755392609,0.692403725649481
0.06345,2.57579624,0.8504987216,0.9889156183,4.754798147,0.704329232889033
0.0635,2.576390552,0.8506088755,0.9889253404,4.75420376,0.715932173512442
0.06355,2.576984791,0.8507196549,0.988934257,4.753609448,0.727216697330715
0.0636,2.577578955,0.8508310486,0.9889423907,4.753015209,0.738188341558561
0.06365,2.578173044,0.8509430449,0.9889497641,4.752421045,0.748847094110146
0.0637,2.57876706,0.8510556325,0.9889563993,4.751826956,0.759199879312004
0.06375,2.579361001,0.8511687998,0.9889623181,4.75123294,0.769250846792231
0.0638,2.579954868,0.8512825355,0.9889675419,4.750638999,0.779005533687563
0.06385,2.580548661,0.8513968283,0.9889720917,4.750045132,0.78846947714145
0.0639,2.581142379,0.851511667,0.9889759882,4.749451339,0.797646827200745
0.06395,2.581736024,0.8516270407,0.9889792514,4.748857621,0.806547283026317
0.064,2.582329594,0.8517429385,0.988981901,4.748263976,0.815174994982013
0.06405,2.58292309,0.8518593498,0.9889839563,4.747670406,0.823535500943311
0.0641,2.583516511,0.851976264,0.9889854362,4.74707691,0.831634338784744
0.06415,2.584109859,0.8520936705,0.9889863593,4.746483489,0.839475659191978
0.0642,2.584703132,0.8522115588,0.9889867438,4.745890141,0.847065000156089
0.06425,2.585296331,0.8523299185,0.9889866077,4.745296868,0.854405125368221
0.0643,2.585889456,0.8524487392,0.9889859685,4.744703669,0.86150296013607
0.06435,2.586482507,0.852568011,0.9889848434,4.744110544,0.868362655861413
0.0644,2.587075484,0.8526877239,0.9889832489,4.743517493,0.874993912669188
0.06445,2.587668387,0.8528078684,0.9889812011,4.742924516,0.881402269581521
0.0645,2.588261215,0.8529284354,0.9889787154,4.742331613,0.887597427637409
0.06455,2.58885397,0.853049416,0.9889758067,4.741738785,0.893586313687236
0.0646,2.58944665,0.8531708018,0.9889724895,4.74114603,0.899374467877219
0.06465,2.590039256,0.8532925846,0.9889687775,4.74055335,0.904972979383124
0.0647,2.590631788,0.8534147568,0.9889646839,4.739960744,0.910388776373386
0.06475,2.591224246,0.8535373108,0.9889602215,4.739368212,0.915627399835481
