"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.0264,0.0,1.005281104,7.454093471E-7
0.02645,0.0,1.005281091,7.324893277E-7
0.0265,0.0,1.005281078,7.193157494E-7
0.02655,0.0,1.005281065,7.059048514E-7
0.0266,0.0,1.005281051,6.922731688E-7
0.02665,0.0,1.005281038,6.784372636E-7
0.0267,0.0,1.005281025,6.644139339E-7
0.02675,0.0,1.005281012,6.502199362E-7
0.0268,0.0,1.005280998,6.358722051E-7
0.02685,0.0,1.005280985,6.213875675E-7
0.0269,0.0,1.005280972,6.067829736E-7
0.02695,0.0,1.005280959,5.920752032E-7
0.027,0.0,1.005280946,5.77281108E-7
0.02705,0.0,1.005280932,5.624173112E-7
0.0271,0.0,1.005280919,5.475004612E-7
0.02715,0.0,1.005280906,5.325469245E-7
0.0272,0.0,1.005280893,5.175730506E-7
0.02725,0.0,1.00528088,5.025948598E-7
0.0273,0.0,1.005280866,4.876283185E-7
0.02735,0.0,1.005280853,4.726890216E-7
0.0274,0.0,1.00528084,4.577924793E-7
0.02745,0.0,1.005280827,4.429537941E-7
0.0275,0.0,1.005280814,4.281879576E-7
0.02755,0.0,1.0052808,4.135095239E-7
0.0276,0.0,1.005280787,3.989329155E-7
0.02765,0.0,1.005280774,3.844720925E-7
0.0277,0.0,1.005280761,3.701408686E-7
0.02775,0.0,1.005280747,3.559525753E-7
0.0278,0.0,1.005280734,3.41920387E-7
0.02785,0.0,1.005280721,3.280569814E-7
0.0279,0.0,1.005280708,3.143748732E-7
0.02795,0.0,1.005280695,3.008860694E-7
0.028,0.0,1.005280681,2.876024118E-7
0.02805,0.0,1.005280668,2.745352283E-7
0.0281,0.0,1.005280655,2.616956819E-7
0.02815,0.0,1.005280642,2.490944184E-7
0.0282,0.0,1.005280629,2.367419221E-7
0.02825,0.0,1.005280615,2.246481596E-7
0.0283,0.0,1.005280602,2.12822941E-7
0.02835,0.0,1.005280589,2.012755604E-7
0.0284,0.0,1.005280576,1.90015162E-7
0.02845,0.0,1.005280563,1.790503771E-7
0.0285,0.0,1.005280549,1.683896947E-7
0.02855,0.0,1.005280536,1.580410954E-7
0.0286,0.0,1.005280523,1.480124253E-7
0.02865,0.0,1.00528051,1.383110268E-7
0.0287,0.0,1.005280497,1.289441164E-7
0.02875,0.0,1.005280483,1.199184116E-7
0.0288,0.0,1.00528047,1.112405121E-7
0.02885,0.0,1.005280457,1.029165238E-7
0.0289,0.0,1.005280444,9.495244159E-8
0.02895,0.0,1.005280431,8.73537719E-8
