Epoch,Time (seconds)
1000,16.68304443359375
2000,37.524983406066895
3000,62.800458908081055
4000,88.43417477607727
5000,113.86631298065186
6000,139.1417694091797
7000,164.57823014259338
8000,190.40876984596252
9000,217.00661373138428
10000,243.60197186470032
11000,270.21423149108887
12000,296.7939612865448
13000,322.48971676826477
14000,347.90979266166687
15000,373.2916250228882
16000,398.72446608543396
17000,424.16786098480225
18000,449.60104179382324
19000,474.9781985282898
20000,500.42624592781067
21000,525.9218456745148
22000,551.3195767402649
23000,576.8025844097137
24000,602.4448502063751
25000,628.1114463806152
26000,653.6066477298737
27000,679.2679476737976
28000,704.8422296047211
29000,730.168206691742
30000,755.6611089706421
31000,780.936357498169
32000,806.8035387992859
33000,833.1563692092896
34000,859.543714761734
35000,885.928245306015
36000,912.325667142868
37000,938.9508273601532
38000,965.0657422542572
39000,990.4840707778931
40000,1015.8813199996948
41000,1041.2808969020844
42000,1066.6793694496155
43000,1092.2347733974457
44000,1117.6169900894165
45000,1142.9819731712341
46000,1168.3209240436554
47000,1193.5416753292084
48000,1218.8747177124023
49000,1244.3202438354492
50000,1269.8444652557373
51000,1295.13178896904
52000,1320.4725708961487
53000,1345.9024422168732
54000,1371.3189587593079
55000,1396.6451818943024
56000,1422.0072605609894
57000,1447.217162847519
58000,1472.4175915718079
59000,1497.7199890613556
60000,1522.9482870101929
61000,1548.251019001007
62000,1573.6648697853088
63000,1599.0010423660278
64000,1624.2097070217133
65000,1649.5740089416504
66000,1674.8873035907745
67000,1700.1316080093384
68000,1725.4593007564545
69000,1750.726577281952
70000,1775.9066507816315
71000,1801.2635960578918
72000,1826.5367593765259
73000,1851.8387200832367
74000,1877.0016691684723
75000,1902.3386549949646
76000,1927.7315680980682
77000,1953.1228229999542
78000,1978.4653506278992
79000,2003.8266079425812
80000,2029.1691434383392
81000,2054.5364224910736
82000,2080.001488685608
83000,2105.5244176387787
84000,2130.7728338241577
85000,2156.1734611988068
86000,2181.487598180771
87000,2206.700650691986
88000,2231.9168541431427
89000,2257.326997756958
90000,2282.6876957416534
91000,2307.8629183769226
92000,2333.3045279979706
93000,2358.364025592804
94000,2383.6543004512787
95000,2408.9031994342804
96000,2434.2163321971893
97000,2459.4827930927277
98000,2484.700525045395
99000,2510.0069994926453
100000,2535.383844614029
101000,2560.667491674423
102000,2586.044274330139
103000,2611.4755280017853
104000,2636.8452911376953
105000,2662.2482571601868
106000,2687.523501396179
107000,2712.7586855888367
108000,2737.9769134521484
109000,2763.2451186180115
110000,2788.5948350429535
111000,2814.0264108181
112000,2839.473555088043
113000,2864.6777324676514
114000,2890.0888760089874
115000,2915.420130968094
116000,2940.655612230301
117000,2965.974642276764
118000,2991.322293996811
119000,3016.7559056282043
120000,3042.236225128174
121000,3067.6000418663025
122000,3092.8496387004852
123000,3118.2897737026215
124000,3143.529368877411
125000,3168.970680475235
126000,3194.4361724853516
127000,3219.803799390793
128000,3245.1588835716248
129000,3270.6053473949432
130000,3296.060789823532
131000,3321.442041873932
132000,3346.849224090576
133000,3372.1403181552887
134000,3397.488002061844
135000,3422.8095173835754
136000,3448.1772718429565
137000,3473.473344564438
138000,3498.6427500247955
139000,3524.0507645606995
140000,3549.39387011528
141000,3574.483902454376
142000,3599.868852376938
143000,3625.071951150894
144000,3650.396943092346
145000,3675.921720981598
146000,3701.309734582901
147000,3726.616472005844
148000,3752.100421190262
149000,3777.40078496933
150000,3802.7201619148254
151000,3828.1784284114838
152000,3853.615671157837
153000,3879.0480558872223
154000,3904.404313325882
155000,3929.8053567409515
156000,3955.2039828300476
157000,3980.6099576950073
158000,4005.9591810703278
159000,4031.486382961273
160000,4056.833102464676
161000,4082.092896461487
162000,4107.4396233558655
163000,4132.730389595032
164000,4158.167804479599
165000,4183.451868534088
166000,4208.754211902618
167000,4234.086411714554
168000,4259.319921970367
169000,4284.562285900116
170000,4309.776956796646
171000,4335.040022850037
172000,4360.620582818985
173000,4385.910928010941
174000,4411.323766708374
175000,4436.769158601761
176000,4462.189079999924
177000,4487.6626143455505
178000,4513.032688140869
179000,4538.48078918457
180000,4563.855641126633
181000,4588.956948518753
182000,4614.450151443481
183000,4639.880851268768
184000,4665.2842128276825
185000,4690.616938114166
186000,4715.799661874771
187000,4741.070996999741
188000,4766.326377153397
189000,4791.592664718628
190000,4816.938814640045
191000,4842.341150522232
192000,4867.972673654556
193000,4893.305954694748
194000,4918.687195777893
195000,4943.9447185993195
196000,4969.190212965012
197000,4994.411378145218
198000,5019.788661241531
199000,5044.936222076416
200000,5070.398403167725
201000,5095.638910770416
202000,5120.977097272873
203000,5146.3366503715515
204000,5171.567795753479
205000,5196.960148572922
206000,5222.352792739868
207000,5247.765757083893
208000,5273.27005648613
209000,5298.715679645538
210000,5323.915389060974
211000,5349.367892503738
212000,5374.671434402466
213000,5400.060824632645
214000,5425.377381324768
215000,5450.775814294815
216000,5476.194096326828
217000,5501.494639635086
218000,5526.705241441727
219000,5552.219917297363
220000,5577.367999315262
221000,5602.801149368286
222000,5628.160665988922
223000,5653.516313791275
224000,5678.69579577446
225000,5704.243183374405
226000,5729.721617460251
227000,5755.167868852615
228000,5780.459333181381
229000,5805.867200136185
230000,5831.002428531647
231000,5856.326281785965
232000,5881.800648450851
233000,5907.145405054092
234000,5932.211346626282
235000,5957.49010848999
236000,5982.836893796921
237000,6008.159287452698
238000,6033.405067443848
239000,6058.8830716609955
240000,6084.139694929123
241000,6109.3973977565765
242000,6134.693577051163
243000,6160.025105953217
244000,6185.330020666122
245000,6210.558577537537
246000,6235.948230743408
