Time,Subsystem #1|CTLs|Vars|IsqA8,Subsystem #1|CTLs|Vars|Isqerr8,Subsystem #1|CTLs|Vars|Isqrefongrid8,Subsystem #1|CTLs|Vars|Qerr8,Subsystem #1|CTLs|Vars|uqA8
0.0,-0.021747394354951138,-0.00016852063178625788,-0.02270215038235508,4.5998989581434275e-05,0.014288047213011992
5.7748124809903416e-05,-0.02159372644119011,-0.00017033325389010682,-0.02187090433665311,3.0256848781335577e-05,0.014590840543343586
9.202683923425928e-05,-0.020889740117167245,-0.000187542899172063,-0.025017059910670394,2.5216031273153044e-05,0.016105116141083297
0.0001597708570177101,-0.019433978958527984,-0.00015081273924908827,-0.02466837746528878,1.539342648882795e-05,0.016404611181491013
0.00016056827682885713,-0.018639918728238856,-0.00014629414912145387,-0.017860081150687178,3.080769336754773e-06,0.013529816018243301
0.0002854208115205938,-0.022236995017808927,-0.0001410757918553562,-0.02253054860604443,-6.208743392706504e-06,0.01696802726425059
0.00029651470175768815,-0.018699384535411225,-0.00010742261048135457,-0.01953567426421218,-1.337794906569564e-05,0.012014471264271288
0.0003749906306129149,-0.023809109953660895,-8.814601344521245e-05,-0.020139202813726817,-2.363508747379809e-05,0.01349893796714633
0.0003829126191933762,-0.018517912871240907,-8.764853761858402e-05,-0.024626959549338565,-3.603593456445059e-05,0.011286002092173
0.000445367199381546,-0.02076316802922279,-7.02214417000084e-05,-0.025763837453337993,-4.5464622928727505e-05,0.014397950665792247
0.0005113095284121696,-0.024225462349781412,-7.471860443993999e-05,-0.023113926229032414,-6.373211556460223e-05,0.013997249365021185
0.0005596528752983118,-0.0234540840295879,-6.0155510463189516e-05,-0.02496869279286345,-7.219301688776069e-05,0.012512460862229118
0.0006607888179673323,-0.019606832668269514,-4.549662101578928e-05,-0.021046815089301545,-8.551872409134486e-05,0.013750915067627335
0.0006866988754155416,-0.017716246974158693,-3.547107209352368e-05,-0.02186485641244093,-7.842319986594133e-05,0.013245237476668685
0.0008538510479836185,-0.021871792530733236,-2.8599679883524573e-05,-0.02081049452136191,-9.802387604564818e-05,0.01506936587804175
0.0009842753071572018,-0.019965901214174745,-1.3592049578017003e-05,-0.025779121892870207,-9.428163086042807e-05,0.014170539006538823
0.0009314567396703355,-0.019824647658638953,-1.050744382202547e-06,-0.019325323332569463,-0.0001111533017009861,0.01616849033585183
0.0009308386604616108,-0.023791243672945973,1.035768469468364e-05,-0.01823273977710186,-0.00012878344546743891,0.01490986872045462
0.0008687905907720767,-0.01983248829954254,2.377866805793068e-05,-0.020467905389794493,-0.0001438399410092519,0.014184747803160905
0.0009718997984239066,-0.023949781135474822,3.351932445838938e-05,-0.022539905046482324,-0.00012953753983955274,0.015037201977405566
0.0008329424346708535,-0.0200132105772474,5.8909233979993436e-05,-0.02097701689554178,-0.0001560341871566074,0.013916230676829336
0.00112800333443086,-0.021610535719776565,5.327671903791865e-05,-0.021902685892977083,-0.0001914925242833818,0.01682345323569232
0.0008652986310807143,-0.02309594214199511,6.583125510254688e-05,-0.021739880808076803,-0.00016193156737536545,0.01352049275528978
0.001188383902244739,-0.01797162016450992,7.609655354548884e-05,-0.020287279617239726,-0.00016404693560881408,0.013483800075796016
0.0013760635003278088,-0.021310790767786726,7.057113344251394e-05,-0.025855907393039005,-0.00018496281829600653,0.015962012485676705
0.00127704652988652,-0.019757889206594843,0.00012247453234126744,-0.02295905089608755,-0.0002034421372446291,0.014367869834178312
0.0012577021978906586,-0.01706251224210071,9.924493964540513e-05,-0.017823282678796012,-0.0002340410542497257,0.014051968435564754
0.0011946816456132733,-0.020214457727976923,0.00012455354942684328,-0.015395158946269496,-0.00019649392625714594,0.016275413248074338
0.0013705823148036926,-0.02188089591624682,0.000154216601982784,-0.023658274245713158,-0.0001946640005784249,0.014370336129907776
0.0014583331734012825,-0.025738032850903834,0.00015101644054143283,-0.023506594724242477,-0.00021720154023156,0.015325447774624206
0.001617529544167997,-0.022703612522147622,0.00014690642897458635,-0.021873228320541022,-0.0002441391441900468,0.015217773339549122
0.0019096575330591584,-0.02203492279568122,0.00015414969290534475,-0.020959398881194156,-0.00023752771176641945,0.01710329086178868
0.0015030631665324259,-0.019879118957685245,0.00019430761379703307,-0.019797306728349156,-0.00023309493222160578,0.012833668203856414
0.0016554974562326466,-0.02021831979380886,0.0001745302150625806,-0.019077619006104142,-0.00028571604062884544,0.015462251335626433
0.0019582277977496947,-0.020167777001185657,0.00019926028934810273,-0.016790872941178002,-0.00019374782006037461,0.013494105885903343
0.0018221818037813088,-0.021576999141431425,0.00020813002520932576,-0.021231616627277773,-0.00030544412129065643,0.0163320694273897
0.0017437740305121091,-0.019654803812448655,0.00020955826186376972,-0.02171142828745737,-0.0002856786774120554,0.013465445078749671
0.0016597904767323617,-0.02177266682132798,0.00019724361734717506,-0.017709766330412904,-0.00028404636464586253,0.01383604439113422
0.0021582076905793846,-0.025077970837302357,0.00022190770375424843,-0.020383018307982496,-0.00030711935731220284,0.013969546800467381
0.0021047402852824946,-0.01913530800597424,0.0002555101292054328,-0.02388445270990951,-0.0002486589475905951,0.01526109762304151
0.0019361981792779513,-0.019399434805810772,0.00027789527884549455,-0.021766288478218064,-0.00026420150570442174,0.012610339742569325
0.002439878695443214,-0.021820485784696156,0.00018942396833075107,-0.018796655987792885,-0.0003187465083362075,0.014032452964791855
0.0020023340697905814,-0.023121129154451966,0.00027944637846332983,-0.023185747620692882,-0.00028201113665307095,0.014593631085833362
0.0018628952248643212,-0.018689705774937962,0.00021091978362492675,-0.01933950612371091,-0.0003161901258217233,0.014345520289409476
0.0022401634329675744,-0.024280348351760572,0.0003103274635870851,-0.02227239300656466,-0.0003398411783648135,0.016171578912228576
0.0026072799014482295,-0.01960792016566317,0.00029265439003989046,-0.022654661067949118,-0.0003211425349345441,0.012699100998510463
0.0024965132672831415,-0.02512843162210058,0.00027486950906535434,-0.020221525199867717,-0.0003044541246926962,0.01316966131597052
0.0022300193931593945,-0.022427509983625422,0.00031635999380128784,-0.02459657445221674,-0.0002394427849650563,0.016219146659330025
0.002211704158253876,-0.02252281616874844,0.00039318260553775015,-0.022628499058806914,-0.00032426711067626345,0.016200905722958334
0.002463013756730137,-0.025246177685247468,0.00031166000939264883,-0.01865240492655036,-0.0003362642475790872,0.01435706588408541
0.0024219483513762416,-0.02559547904265082,0.0003412032616900031,-0.02039948840143479,-0.0002999845763685441,0.014753177610780535
0.0025036828810385734,-0.021138705344025788,0.0002899846549086322,-0.018821350198992417,-0.0003646973620444852,0.014825171606627465
0.002532289313417978,-0.01997301711449746,0.000320824902602006,-0.019443586562964615,-0.0003299686433826601,0.012093112984292928
0.0030229770484817807,-0.019666898707432403,0.0003624003696666894,-0.018890876556004858,-0.0003286240087874276,0.016290328127635284
0.0023785463716780673,-0.023280196502492974,0.00030994094478240756,-0.023652516115575936,-0.0003731076907265376,0.014202306153967198
0.002796381342285252,-0.019813086055237628,0.00035966507639971143,-0.018459078553795805,-0.0003559588925679688,0.013522280673108178
0.002516624237702104,-0.02473073238048278,0.000372255211320431,-0.018878064846766553,-0.00037438020695134447,0.016995999575713187
0.002510787157126276,-0.019138133136589373,0.00036891242436419016,-0.02411053025140284,-0.00029941589962876686,0.014257569202477746
0.003631676942991647,-0.021691218753071676,0.0003218069311204034,-0.024145990198141752,-0.0002788239124904984,0.016728079981058765
0.0034766123745011124,-0.0183085002602989,0.00043508141147180534,-0.024360029388787254,-0.00031636485659090657,0.01630605210445623
0.0035752635930426185,-0.024880063169846617,0.00037768604760429764,-0.02010803190125383,-0.0003634741199031402,0.016152215309463345
0.0036164978446963135,-0.02371907656341886,0.0003838173562747811,-0.024895232998991355,-0.00031035977341604417,0.016270321275557723
0.0027300591521805927,-0.022032810353361538,0.0003123901782371961,-0.02259896590279182,-0.00028249183938752374,0.013457136216894067
0.0031491118063125237,-0.02170634304402036,0.0003830378063072084,-0.0202752759614535,-0.000355286795183657,0.015363024226243372
0.002776024341093128,-0.023735529720607912,0.00037677348605515614,-0.02092200906932963,-0.0002775414996105903,0.015075404713182897
0.003130367403439302,-0.02033533185126351,0.0003476319351401106,-0.023451784862670924,-0.00029421565142850545,0.01429122617283036
0.0038500932423518952,-0.02144433445911438,0.0003902298634763134,-0.024401433648739704,-0.0002596466862195251,0.014277723049856928
0.0033604186078989933,-0.022499399307504057,0.00036370007673638683,-0.025588624101666558,-0.000258661181246541,0.016000050670624155
