"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|Isdrefongrid8","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr","Subsystem #1|CTLs|Vars|udA8"
0.0139,-0.01528114894,0.6784717403,0.315762818,-0.002547682429,-4.937103314E-4
0.01395,-0.0153866622,0.6783432942,0.3157030388,-0.002646016013,-4.967315106E-4
0.014,-0.01548923018,0.6782137141,0.3156427319,-0.002745179814,-4.996816587E-4
0.01405,-0.01558884904,0.6780830722,0.3155819307,-0.002845117482,-5.025606064E-4
0.0141,-0.01568550771,0.6779514402,0.3155206688,-0.00294577295,-5.053680027E-4
0.01415,-0.01577920153,0.6778188896,0.3154589793,-0.003047090472,-5.081036568E-4
0.0142,-0.01586991947,0.6776854914,0.3153968954,-0.003149014659,-5.107672194E-4
0.01425,-0.01595765625,0.6775513161,0.3153344498,-0.00325149051,-5.133584837E-4
0.0143,-0.01604240115,0.6774164338,0.3152716752,-0.003354463441,-5.158771071E-4
0.01435,-0.01612414868,0.6772809139,0.3152086038,-0.003457879318,-5.183228771E-4
0.0144,-0.01620288851,0.6771448253,0.3151452678,-0.00356168448,-5.206954609E-4
0.01445,-0.01627861517,0.6770082364,0.3150816989,-0.00366582577,-5.229946461E-4
0.0145,-0.01635131903,0.6768712148,0.3150179286,-0.00377025055,-5.252201169E-4
0.01455,-0.01642099477,0.6767338274,0.3149539881,-0.003874906732,-5.273716643E-4
0.0146,-0.01648763361,0.6765961407,0.3148899082,-0.003979742793,-5.294489932E-4
0.01465,-0.01655123069,0.6764582201,0.3148257196,-0.004084707797,-5.314519059E-4
0.0147,-0.01661177809,0.6763201304,0.3147614522,-0.004189751412,-5.333801287E-4
0.01475,-0.01666927159,0.6761819358,0.314697136,-0.004294823927,-5.352334794E-4
0.0148,-0.01672370439,0.6760436995,0.3146328004,-0.004399876267,-5.370117117E-4
0.01485,-0.01677507294,0.6759054839,0.3145684745,-0.004504860009,-5.3871466E-4
0.0149,-0.01682337162,0.6757673507,0.3145041868,-0.004609727392,-5.403421077E-4
0.01495,-0.01686859782,0.6756293606,0.3144399659,-0.004714431335,-5.418939123E-4
0.015,-0.01691074711,0.6754915736,0.3143758394,-0.00481892544,-5.433698863E-4
0.01505,-0.01694981789,0.6753540489,0.3143118349,-0.004923164012,-5.44769913E-4
0.0151,-0.01698580711,0.6752168444,0.3142479796,-0.00502710206,-5.460938387E-4
0.01515,-0.0170187142,0.6750800176,0.3141842999,-0.005130695309,-5.473415724E-4
0.0152,-0.0170485375,0.6749436248,0.3141208223,-0.005233900209,-5.485129956E-4
0.01525,-0.01707527768,0.6748077214,0.3140575725,-0.005336673941,-5.496080479E-4
0.0153,-0.01709893445,0.6746723621,0.3139945758,-0.005438974421,-5.506266447E-4
0.01535,-0.01711950974,0.6745376004,0.3139318573,-0.005540760308,-5.515687575E-4
0.0154,-0.01713700477,0.6744034891,0.3138694415,-0.005641991009,-5.524343398E-4
0.01545,-0.01715142272,0.6742700798,0.3138073524,-0.005742626681,-5.53223394E-4
0.0155,-0.01716276634,0.6741374233,0.3137456137,-0.005842628236,-5.539359117E-4
0.01555,-0.01717104019,0.6740055695,0.3136842485,-0.005941957344,-5.545719305E-4
0.0156,-0.01717624845,0.6738745673,0.3136232797,-0.006040576436,-5.551314783E-4
0.01565,-0.01717839713,0.6737444645,0.3135627295,-0.006138448703,-5.556146282E-4
0.0157,-0.01717749196,0.6736153082,0.3135026197,-0.006235538099,-5.560214476E-4
0.01575,-0.01717354028,0.6734871444,0.3134429719,-0.006331809344,-5.563520435E-4
0.0158,-0.0171665494,0.673360018,0.3133838069,-0.006427227921,-5.566065227E-4
0.01585,-0.01715652812,0.6732339732,0.3133251452,-0.006521760077,-5.56785029E-4
0.0159,-0.0171434852,0.673109053,0.313267007,-0.006615372823,-5.568877063E-4
0.01595,-0.01712743091,0.6729852997,0.3132094118,-0.006708033931,-5.569147354E-4
0.016,-0.01710837558,0.6728627544,0.3131523789,-0.006799711937,-5.568662997E-4
0.01605,-0.01708633082,0.6727414573,0.3130959268,-0.006890376135,-5.567426146E-4
0.0161,-0.01706130851,0.6726214477,0.313040074,-0.006979996576,-5.565439024E-4
0.01615,-0.01703332174,0.672502764,0.3129848382,-0.007068544067,-5.562704159E-4
0.0162,-0.01700238378,0.6723854434,0.3129302369,-0.007155990164,-5.559224133E-4
0.01625,-0.01696850917,0.6722695225,0.3128762869,-0.007242307177,-5.555001843E-4
0.0163,-0.01693171271,0.6721550366,0.3128230049,-0.007327468157,-5.550040254E-4
0.01635,-0.01689201024,0.6720420204,0.3127704068,-0.007411446899,-5.544342601E-4
0.0164,-0.01684941804,0.6719305075,0.3127185083,-0.007494217936,-5.537912229E-4
0.01645,-0.01680395337,0.6718205304,0.3126673247,-0.007575756534,-5.530752733E-4
0.0165,-0.01675563379,0.671712121,0.3126168706,-0.007656038687,-5.522867787E-4
0.01655,-0.01670447791,0.6716053101,0.3125671605,-0.007735041116,-5.514261331E-4
0.0166,-0.01665050476,0.6715001276,0.3125182082,-0.00781274126,-5.504937417E-4
0.01665,-0.01659373425,0.6713966026,0.3124700273,-0.007889117272,-5.494900319E-4
0.0167,-0.01653418667,0.671294763,0.3124226309,-0.007964148013,-5.484154414E-4
0.01675,-0.01647188325,0.6711946362,0.3123760316,-0.00803781305,-5.472704316E-4
0.0168,-0.01640684559,0.6710962485,0.3123302416,-0.008110092645,-5.460554742E-4
0.01685,-0.01633909608,0.6709996253,0.3122852729,-0.008180967753,-5.447710609E-4
0.0169,-0.01626865762,0.6709047912,0.3122411369,-0.008250420013,-5.434176961E-4
0.01695,-0.01619555381,0.67081177,0.3121978445,-0.008318431744,-5.419959035E-4
0.017,-0.01611980866,0.6707205844,0.3121554065,-0.008384985939,-5.405062168E-4
0.01705,-0.01604144697,0.6706312566,0.312113833,-0.008450066254,-5.389491902E-4
0.0171,-0.01596049393,0.6705438076,0.312073134,-0.008513657007,-5.373253884E-4
0.01715,-0.01587697536,0.6704582579,0.3120333189,-0.008575743169,-5.356353925E-4
0.0172,-0.01579091758,0.6703746269,0.3119943968,-0.008636310354,-5.338797966E-4
0.01725,-0.0157023475,0.6702929334,0.3119563763,-0.008695344817,-5.320592103E-4
0.0173,-0.0156112924,0.6702131952,0.3119192659,-0.008752833443,-5.301742533E-4
0.01735,-0.01551778022,0.6701354294,0.3118830735,-0.008808763742,-5.282255623E-4
0.0174,-0.01542183928,0.6700596524,0.3118478067,-0.00886312384,-5.262137839E-4
0.01745,-0.01532349838,0.6699858797,0.3118134726,-0.008915902473,-5.241395782E-4
0.0175,-0.01522278679,0.6699141261,0.3117800783,-0.00896708898,-5.22003617E-4
0.01755,-0.01511973426,0.6698444056,0.3117476301,-0.009016673291,-5.198065852E-4
0.0176,-0.01501437086,0.6697767314,0.3117161344,-0.009064645925,-5.175491763E-4
0.01765,-0.01490672718,0.669711116,0.3116855968,-0.00911099798,-5.15232098E-4
0.0177,-0.01479683415,0.6696475713,0.3116560229,-0.009155721125,-5.128560668E-4
0.01775,-0.01468472308,0.6695861083,0.3116274178,-0.00919880759,-5.104218095E-4
0.0178,-0.01457042567,0.6695267374,0.3115997864,-0.009240250163,-5.079300637E-4
0.01785,-0.01445397401,0.6694694682,0.3115731332,-0.009280042179,-5.053815769E-4
0.0179,-0.0143354004,0.6694143097,0.3115474622,-0.009318177512,-5.02777104E-4
0.01795,-0.01421473762,0.6693612702,0.3115227775,-0.009354650569,-5.001174111E-4
0.018,-0.01409201867,0.6693103573,0.3114990824,-0.009389456277,-4.974032717E-4
0.01805,-0.01396727683,0.6692615778,0.3114763803,-0.009422590084,-4.94635467E-4
0.0181,-0.01384054572,0.6692149382,0.3114546741,-0.009454047942,-4.91814787E-4
0.01815,-0.01371185921,0.6691704441,0.3114339664,-0.009483826304,-4.889420292E-4
0.0182,-0.01358125135,0.6691281005,0.3114142596,-0.009511922114,-4.860179965E-4
0.01825,-0.01344875652,0.6690879118,0.3113955556,-0.009538332799,-4.830435008E-4
0.0183,-0.01331440928,0.6690498818,0.3113778563,-0.009563056264,-4.800193592E-4
0.01835,-0.01317824435,0.6690140136,0.3113611632,-0.00958609088,-4.769463942E-4
0.0184,-0.01304029672,0.66898031,0.3113454774,-0.009607435478,-4.738254352E-4
0.01845,-0.01290060153,0.6689487728,0.3113307999,-0.009627089339,-4.706573165E-4
0.0185,-0.01275919401,0.6689194036,0.3113171314,-0.009645052191,-4.674428759E-4
0.01855,-0.01261610964,0.6688922031,0.3113044722,-0.009661324196,-4.64182958E-4
0.0186,-0.01247138399,0.6688671719,0.3112928226,-0.009675905944,-4.608784104E-4
0.01865,-0.01232505271,0.6688443095,0.3112821824,-0.009688798445,-4.575300837E-4
0.0187,-0.0121771516,0.6688236153,0.3112725512,-0.009700003121,-4.541388336E-4
0.01875,-0.01202771656,0.6688050881,0.3112639286,-0.0097095218,-4.507055183E-4
0.0188,-0.0118767835,0.668788726,0.3112563136,-0.009717356705,-4.472309978E-4
0.01885,-0.01172438846,0.6687745267,0.3112497053,-0.00972351045,-4.437161367E-4
0.0189,-0.01157056753,0.6687624876,0.3112441022,-0.009727986027,-4.401618002E-4
0.01895,-0.01141535671,0.6687526052,0.3112395029,-0.009730786807,-4.365688536E-4
0.019,-0.01125879212,0.6687448759,0.3112359057,-0.009731916523,-4.329381658E-4
0.01905,-0.01110090992,0.6687392955,0.3112333085,-0.009731379268,-4.292706068E-4
0.0191,-0.01094174619,0.6687358593,0.3112317093,-0.009729179488,-4.255670469E-4
0.01915,-0.01078133701,0.6687345622,0.3112311056,-0.009725321971,-4.218283558E-4
0.0192,-0.01061971846,0.6687353987,0.311231495,-0.009719811843,-4.180554053E-4
0.01925,-0.01045692657,0.6687383628,0.3112328745,-0.00971265456,-4.142490659E-4
0.0193,-0.01029299724,0.6687434481,0.3112352412,-0.009703855898,-4.104102066E-4
0.01935,-0.01012796639,0.6687506478,0.311238592,-0.009693421952,-4.065396973E-4
0.0194,-0.009961869815,0.6687599548,0.3112429234,-0.009681359123,-4.026384059E-4
0.01945,-0.009794743194,0.6687713614,0.3112482321,-0.009667674113,-3.98707198E-4
0.0195,-0.009626622153,0.6687848596,0.3112545142,-0.009652373921,-3.94746939E-4
0.01955,-0.009457542176,0.6688004411,0.3112617659,-0.009635465831,-3.907584916E-4
0.0196,-0.009287538577,0.6688180971,0.3112699831,-0.009616957411,-3.86742715E-4
0.01965,-0.009116646602,0.6688378187,0.3112791615,-0.009596856501,-3.827004679E-4
0.0197,-0.008944901312,0.6688595963,0.3112892969,-0.00957517121,-3.78632605E-4
0.01975,-0.008772337573,0.6688834202,0.3113003846,-0.009551909909,-3.745399769E-4
0.0198,-0.008598990144,0.6689092803,0.31131242,-0.009527081225,-3.704234327E-4
0.01985,-0.008424893574,0.6689371661,0.3113253981,-0.009500694031,-3.662838169E-4
0.0199,-0.008250082182,0.668967067,0.3113393141,-0.009472757447,-3.621219693E-4
0.01995,-0.008074590153,0.6689989717,0.3113541626,-0.009443280825,-3.579387269E-4
0.02,-0.007898451434,0.669032869,0.3113699385,-0.009412273752,-3.537349219E-4
0.02005,-0.007721699712,0.6690687472,0.3113866364,-0.009379746038,-3.495113806E-4
0.0201,-0.007544368514,0.6691065944,0.3114042506,-0.009345707713,-3.452689265E-4
0.02015,-0.007366491102,0.6691463982,0.3114227754,-0.009310169017,-3.410083768E-4
0.0202,-0.007188100453,0.6691881463,0.3114422051,-0.009273140403,-3.367305429E-4
0.02025,-0.007009229359,0.6692318258,0.3114625336,-0.009234632523,-3.324362321E-4
0.0203,-0.006829910322,0.6692774236,0.311483755,-0.009194656226,-3.281262454E-4
0.02035,-0.006650175538,0.6693249266,0.311505863,-0.009153222553,-3.238013768E-4
0.0204,-0.006470056995,0.6693743211,0.3115288514,-0.009110342731,-3.194624161E-4
0.02045,-0.006289586368,0.6694255934,0.3115527137,-0.009066028169,-3.151101459E-4
0.0205,-0.006108795006,0.6694787295,0.3115774434,-0.009020290451,-3.107453415E-4
0.02055,-0.00592771403,0.6695337151,0.3116030338,-0.008973141333,-3.063687734E-4
0.0206,-0.005746374231,0.6695905357,0.3116294783,-0.008924592737,-3.019812045E-4
0.02065,-0.005564806053,0.6696491767,0.31165677,-0.008874656746,-2.975833897E-4
0.0207,-0.005383039698,0.6697096232,0.311684902,-0.008823345601,-2.931760788E-4
0.02075,-0.005201105017,0.6697718601,0.3117138673,-0.008770671694,-2.887600136E-4
0.0208,-0.005019031504,0.6698358721,0.3117436586,-0.008716647566,-2.843359274E-4
0.02085,-0.00483684839,0.6699016437,0.3117742689,-0.008661285902,-2.79904548E-4
0.0209,-0.004654584547,0.6699691593,0.3118056909,-0.008604599525,-2.754665947E-4
0.02095,-0.004472268473,0.6700384029,0.3118379171,-0.008546601393,-2.710227785E-4
0.021,-0.004289928393,0.6701093586,0.3118709401,-0.008487304596,-2.665738039E-4
0.02105,-0.00410759216,0.6701820101,0.3119047523,-0.00842672235,-2.62120367E-4
0.0211,-0.003925287244,0.6702563411,0.3119393462,-0.008364867997,-2.57663155E-4
0.02115,-0.003743040831,0.6703323351,0.311974714,-0.008301754993,-2.532028487E-4
0.0212,-0.003560879727,0.6704099753,0.312010848,-0.008237396914,-2.487401201E-4
0.02125,-0.003378830348,0.6704892448,0.3120477403,-0.008171807447,-2.442756319E-4
0.0213,-0.003196918817,0.6705701268,0.312085383,-0.008105000387,-2.398100404E-4
0.02135,-0.003015170872,0.670652604,0.3121237682,-0.008036989632,-2.353439928E-4
0.0214,-0.002833611854,0.6707366592,0.3121628877,-0.007967789185,-2.308781271E-4
0.02145,-0.002652266837,0.670822275,0.3122027336,-0.007897413146,-2.264130751E-4
0.0215,-0.002471160467,0.6709094338,0.3122432975,-0.007825875709,-2.219494586E-4
0.02155,-0.002290316952,0.670998118,0.3122845714,-0.007753191161,-2.174878892E-4
0.0216,-0.002109760243,0.6710883097,0.3123265469,-0.007679373878,-2.130289723E-4
0.02165,-0.001929513928,0.671179991,0.3123692157,-0.007604438322,-2.085733053E-4
0.0217,-0.001749601201,0.6712731439,0.3124125693,-0.007528399036,-2.04121476E-4
0.02175,-0.001570044867,0.6713677502,0.3124565994,-0.007451270647,-1.996740632E-4
0.0218,-0.001390867438,0.6714637918,0.3125012974,-0.007373067857,-1.952316388E-4
0.02185,-0.001212091024,0.6715612501,0.3125466548,-0.007293805443,-1.907947653E-4
0.0219,-0.001033737341,0.6716601069,0.3125926631,-0.007213498255,-1.86363996E-4
0.02195,-8.55827808E-4,0.6717603434,0.3126393134,-0.007132161213,-1.819398772E-4
0.022,-6.783834575E-4,0.671861941,0.3126865973,-0.007049809303,-1.77522946E-4
0.02205,-5.014249266E-4,0.671964881,0.3127345059,-0.006966457577,-1.731137303E-4
0.0221,-3.249725645E-4,0.6720691446,0.3127830305,-0.006882121149,-1.687127511E-4
0.02215,-1.49046337E-4,0.6721747127,0.3128321622,-0.006796815194,-1.643205206E-4
0.0222,2.63341779E-5,0.6722815664,0.3128818922,-0.006710554946,-1.599375416E-4
0.02225,2.011496841E-4,0.6723896866,0.3129322117,-0.006623355692,-1.555643103E-4
0.0223,3.753812609E-4,0.6724990541,0.3129831117,-0.006535232776,-1.512013142E-4
0.02235,5.490103682E-4,0.6726096496,0.3130345832,-0.006446201592,-1.468490316E-4
0.0224,7.220187383E-4,0.6727214539,0.3130866172,-0.006356277585,-1.425079344E-4
0.02245,8.943884706E-4,0.6728344474,0.3131392047,-0.006265476248,-1.381784859E-4
0.0225,0.001066102035,0.6729486108,0.3131923367,-0.00617381312,-1.338611406E-4
0.02255,0.001237142163,0.6730639245,0.3132460041,-0.006081303784,-1.295563468E-4
0.0226,0.001407491945,0.6731803688,0.3133001976,-0.005987963866,-1.252645443E-4
0.02265,0.001577134828,0.6732979242,0.3133549083,-0.005893809032,-1.209861643E-4
0.0227,0.00174605451,0.6734165709,0.3134101268,-0.005798854988,-1.167216323E-4
0.02275,0.001914235036,0.6735362891,0.313465844,-0.005703117477,-1.124713655E-4
0.0228,0.002081660794,0.673657059,0.3135220507,-0.005606612279,-1.082357728E-4
0.02285,0.002248316412,0.6737788606,0.3135787375,-0.005509355208,-1.040152575E-4
0.0229,0.00241418685,0.6739016741,0.3136358953,-0.005411362108,-9.981021524E-5
0.02295,0.002579257398,0.6740254793,0.3136935146,-0.005312648858,-9.562103342E-5
0.023,0.002743513573,0.6741502564,0.3137515862,-0.005213231365,-9.144809436E-5
0.02305,0.002906941205,0.6742759851,0.3138101008,-0.005113125565,-8.72917728E-5
0.0231,0.003069526446,0.6744026453,0.3138690488,-0.00501234742,-8.315243587E-5
0.02315,0.003231255655,0.6745302169,0.313928421,-0.004910912918,-7.903044582E-5
0.0232,0.003392115491,0.6746586797,0.313988208,-0.004808838071,-7.492615772E-5
0.02325,0.003552092917,0.6747880133,0.3140484002,-0.004706138915,-7.083991939E-5
0.0233,0.00371117509,0.6749181974,0.3141089883,-0.004602831504,-6.677207417E-5
0.02335,0.00386934945,0.6750492118,0.3141699628,-0.004498931916,-6.272295856E-5
0.0234,0.004026603724,0.675181036,0.3142313142,-0.004394456246,-5.869290223E-5
0.02345,0.004182925816,0.6753136497,0.314293033,-0.004289420606,-5.468223074E-5
0.0235,0.0043383039,0.6754470324,0.3143551097,-0.004183841125,-5.069126323E-5
0.02355,0.004492726415,0.6755811636,0.3144175348,-0.004077733947,-4.67203124E-5
0.0236,0.004646181965,0.6757160228,0.3144802987,-0.00397111523,-4.276968725E-5
0.02365,0.004798659402,0.6758515896,0.3145433919,-0.003864001142,-3.883969075E-5
0.0237,0.004950147832,0.6759878433,0.3146068048,-0.003756407865,-3.493061985E-5
0.02375,0.005100636503,0.6761247635,0.3146705279,-0.003648351589,-3.104276821E-5
0.0238,0.005250114898,0.6762623294,0.3147345515,-0.003539848514,-2.717642389E-5
0.02385,0.005398572735,0.6764005206,0.3147988661,-0.003430914846,-2.333186932E-5
0.0239,0.005545999856,0.6765393163,0.314863462,-0.003321566798,-1.950938407E-5
0.02395,0.005692386324,0.676678696,0.3149283298,-0.003211820587,-1.57092425E-5
0.024,0.005837722414,0.6768186389,0.3149934596,-0.003101692435,-1.193171384E-5
0.02405,0.005981998483,0.6769591245,0.315058842,-0.002991198563,-8.177065533E-6
0.0241,0.006125205131,0.6771001319,0.3151244673,-0.002880355197,-4.445559236E-6
0.02415,0.006267333196,0.6772416405,0.3151903259,-0.00276917856,-7.374508445E-7
0.0242,0.006408373559,0.6773836297,0.315256408,-0.002657684873,2.947004639E-6
0.02425,0.006548317262,0.6775260786,0.3153227042,-0.002545890357,6.607555888E-6
0.0243,0.006687155521,0.6776689667,0.3153892047,-0.002433811224,1.024395583E-5
0.02435,0.006824879722,0.6778122731,0.3154559,-0.002321463685,1.385596134E-5
0.0244,0.006961481319,0.6779559771,0.3155227803,-0.00220886394,1.744333082E-5
0.02445,0.007096951934,0.6781000581,0.315589836,-0.002096028183,2.100582667E-5
0.0245,0.007231283353,0.6782444953,0.3156570575,-0.001982972596,2.454321514E-5
0.02455,0.007364467417,0.6783892679,0.3157244352,-0.001869713353,2.805526368E-5
0.0246,0.007496496113,0.6785343554,0.3157919593,-0.00175626661,3.154174317E-5
0.02465,0.007627361577,0.678679737,0.3158596203,-0.001642648514,3.500242803E-5
0.0247,0.007757055984,0.6788253919,0.3159274086,-0.001528875191,3.843709347E-5
0.02475,0.007885571643,0.6789712996,0.3159953145,-0.001414962755,4.184551784E-5
0.0248,0.008012900996,0.6791174394,0.3160633284,-0.001300927296,4.522748262E-5
0.02485,0.008139036511,0.6792637906,0.3161314407,-0.001186784887,4.858276978E-5
0.0249,0.008263970777,0.6794103326,0.3161996418,-0.001072551578,5.191116406E-5
0.02495,0.008387696503,0.6795570448,0.3162679221,-9.582433932E-4,5.521245309E-5
0.025,0.00851020641,0.6797039066,0.316336272,-8.438763339E-4,5.84864246E-5
0.02505,0.008631493328,0.6798508974,0.316404682,-7.294663728E-4,6.173286884E-5
0.0251,0.008751550195,0.6799979967,0.3164731424,-6.150294544E-4,6.495157861E-5
0.02515,0.008870369952,0.6801451841,0.3165416439,-5.005814919E-4,6.814234659E-5
0.0252,0.008987945636,0.6802924389,0.3166101767,-3.861383666E-4,7.130496766E-5
0.02525,0.009104270381,0.6804397409,0.3166787315,-2.717159252E-4,7.443923903E-5
0.0253,0.009219337314,0.6805870696,0.3167472987,-1.573299782E-4,7.754495749E-5
0.02535,0.009333139648,0.6807344046,0.3168158689,-4.299629845E-5,8.062192185E-5
0.0254,0.009445670686,0.6808817256,0.3168844326,7.12693815E-5,8.366993298E-5
0.02545,0.009556923714,0.6810290124,0.3169529803,1.854513708E-4,8.668879115E-5
0.0255,0.009666892095,0.6811762446,0.3170215026,2.995340225E-4,8.967829842E-5
0.02555,0.009775569276,0.6813234022,0.3170899902,4.135017355E-4,9.263825874E-5
0.0256,0.009882948676,0.681470465,0.3171584336,5.273389567E-4,9.556847526E-5
0.02565,0.00998902379,0.6816174128,0.3172268236,6.410301828E-4,9.84687528E-5
0.0257,0.01009378818,0.6817642258,0.3172951509,7.545599627E-4,1.013388979E-4
0.02575,0.0101972354,0.6819108839,0.317363406,8.679128996E-4,1.041787161E-4
0.0258,0.01029935904,0.6820573673,0.3174315798,9.810736528E-4,1.069880145E-4
0.02585,0.01040015278,0.6822036561,0.317499663,0.001094026941,1.097666019E-4
0.0259,0.01049961026,0.6823497305,0.3175676465,0.001206757542,1.12514286E-4
0.02595,0.01059772519,0.6824955709,0.3176355211,0.001319250298,1.15230876E-4
0.026,0.01069449133,0.6826411576,0.3177032776,0.001431490117,1.179161824E-4
0.02605,0.01078990244,0.6827864711,0.3177709069,0.001543461973,1.205700149E-4
0.0261,0.0108839523,0.682931492,0.3178384001,0.001655150912,1.231921846E-4
0.02615,0.01097663476,0.6830762009,0.317905748,0.001766542051,1.257825036E-4
0.0262,0.01106794366,0.6832205784,0.3179729418,0.001877620581,1.283407833E-4
0.02625,0.01115787289,0.6833646054,0.3180399724,0.001988371772,1.308668367E-4
0.0263,0.01124641641,0.6835082628,0.318106831,0.002098780973,1.333604785E-4
0.02635,0.01133356816,0.6836515316,0.3181735087,0.002208833614,1.358215222E-4
0.0264,0.01141932212,0.6837943929,0.3182399968,0.002318515212,1.382497821E-4
0.02645,0.01150367232,0.6839368278,0.3183062864,0.002427811367,1.406450747E-4
0.0265,0.01158661279,0.6840788177,0.318372369,0.002536707774,1.43007215E-4
0.02655,0.01166813761,0.6842203439,0.3184382357,0.002645190215,1.4533602E-4
0.0266,0.01174824094,0.6843613881,0.3185038781,0.00275324457,1.476313079E-4
0.02665,0.0118269169,0.6845019318,0.3185692875,0.002860856816,1.498928965E-4
0.0267,0.0119041597,0.6846419568,0.3186344556,0.002968013027,1.521206049E-4
0.02675,0.01197996361,0.6847814449,0.3186993738,0.003074699384,1.543142542E-4
0.0268,0.01205432288,0.6849203783,0.3187640338,0.003180902169,1.564736647E-4
0.02685,0.01212723186,0.685058739,0.3188284273,0.003286607775,1.585986587E-4
0.0269,0.01219868497,0.6851965093,0.3188925461,0.003391802704,1.606890602E-4
0.02695,0.01226867659,0.6853336716,0.3189563818,0.00349647357,1.627446929E-4
0.027,0.01233720123,0.6854702085,0.3190199265,0.003600607106,1.647653824E-4
0.02705,0.01240425347,0.6856061027,0.3190831721,0.003704190159,1.667509566E-4
0.0271,0.01246982788,0.6857413369,0.3191461105,0.0038072097,1.687012429E-4
0.02715,0.01253391914,0.6858758943,0.3192087339,0.003909652824,1.706160713E-4
0.0272,0.01259652203,0.6860097579,0.3192710344,0.004011506752,1.724952739E-4
0.02725,0.01265763132,0.6861429111,0.3193330043,0.004112758833,1.743386831E-4
0.0273,0.0127172419,0.6862753373,0.3193946359,0.004213396549,1.761461336E-4
0.02735,0.01277534877,0.6864070201,0.3194559215,0.004313407517,1.779174629E-4
0.0274,0.01283194696,0.6865379435,0.3195168536,0.004412779489,1.796525089E-4
0.02745,0.0128870316,0.6866680912,0.3195774248,0.004511500358,1.813511121E-4
0.0275,0.01294059796,0.6867974476,0.3196376276,0.004609558161,1.830131164E-4
0.02755,0.01299264132,0.6869259969,0.3196974548,0.004706941078,1.84638366E-4
0.0276,0.01304315712,0.6870537236,0.3197568992,0.004803637438,1.862267084E-4
0.02765,0.01309214092,0.6871806124,0.3198159537,0.004899635719,1.877779946E-4
0.0277,0.01313958832,0.6873066483,0.3198746112,0.004994924553,1.892920764E-4
0.02775,0.0131854951,0.6874318163,0.3199328648,0.005089492728,1.907688093E-4
0.0278,0.01322985715,0.6875561017,0.3199907076,0.005183329188,1.922080525E-4
0.02785,0.01327267045,0.68767949,0.3200481328,0.00527642304,1.936096666E-4
0.0279,0.01331393112,0.6878019668,0.3201051339,0.005368763554,1.94973516E-4
0.02795,0.01335363548,0.6879235181,0.3201617043,0.005460340163,1.962994695E-4
0.028,0.01339177989,0.6880441299,0.3202178374,0.00555114247,1.975873974E-4
0.02805,0.0134283609,0.6881637886,0.3202735269,0.005641160248,1.988371745E-4
0.0281,0.01346337526,0.6882824807,0.3203287665,0.005730383444,2.000486803E-4
0.02815,0.0134968198,0.6884001929,0.3203835502,0.005818802179,2.012217961E-4
0.0282,0.01352869153,0.6885169122,0.3204378717,0.005906406752,2.023564082E-4
0.02825,0.01355898768,0.6886326258,0.3204917252,0.00599318764,2.034524081E-4
0.0283,0.01358770559,0.6887473212,0.3205451047,0.006079135506,2.045096894E-4
0.02835,0.01361484279,0.6888609859,0.3205980047,0.006164241193,2.055281513E-4
0.0284,0.01364039704,0.6889736079,0.3206504193,0.006248495733,2.065076982E-4
0.02845,0.01366436624,0.6890851754,0.3207023431,0.006331890347,2.074482377E-4
0.0285,0.01368674849,0.6891956766,0.3207537707,0.006414416444,2.083496829E-4
0.02855,0.01370754215,0.6893051002,0.3208046968,0.006496065627,2.092119529E-4
0.0286,0.01372674569,0.6894134351,0.3208551162,0.006576829695,2.1003497E-4
0.02865,0.01374435785,0.6895206703,0.3209050238,0.006656700642,2.108186628E-4
0.0287,0.01376037761,0.6896267953,0.3209544147,0.006735670659,2.115629662E-4
0.02875,0.0137748041,0.6897317995,0.321003284,0.00681373214,2.122678182E-4
0.0288,0.01378763671,0.6898356729,0.321051627,0.00689087768,2.12933164E-4
0.02885,0.01379887517,0.6899384057,0.3210994391,0.006967100076,2.135589567E-4
0.0289,0.01380851931,0.6900399881,0.3211467159,0.007042392331,2.141451528E-4
0.02895,0.01381656925,0.6901404109,0.321193453,0.007116747656,2.146917149E-4
0.029,0.01382302536,0.6902396649,0.3212396461,0.007190159469,2.151986125E-4
0.02905,0.01382788829,0.6903377414,0.3212852912,0.007262621399,2.156658221E-4
0.0291,0.01383115889,0.6904346317,0.3213303842,0.007334127283,2.160933252E-4
0.02915,0.01383283831,0.6905303276,0.3213749214,0.007404671174,2.164811106E-4
0.0292,0.013832928,0.690624821,0.3214188989,0.007474247336,2.168291751E-4
0.02925,0.01383142964,0.6907181043,0.3214623132,0.007542850249,2.171375206E-4
0.0293,0.0138283452,0.6908101699,0.3215051608,0.007610474608,2.174061567E-4
0.02935,0.01382367697,0.6909010107,0.3215474384,0.007677115325,2.176351012E-4
0.0294,0.01381742747,0.6909906197,0.3215891427,0.00774276753,2.178243775E-4
0.02945,0.01380959954,0.6910789903,0.3216302707,0.007807426572,2.179740172E-4
0.0295,0.01380019637,0.6911661162,0.3216708193,0.007871088018,2.180840602E-4
0.02955,0.01378922135,0.6912519912,0.3217107858,0.007933747655,2.181545525E-4
0.0296,0.01377667823,0.6913366096,0.3217501675,0.007995401492,2.181855483E-4
0.02965,0.0137625711,0.6914199659,0.3217889618,0.008056045757,2.181771108E-4
