"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|Isdrefongrid8","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr","Subsystem #1|CTLs|Vars|udA8"
0.0147,0.1941418719,1.196083564,0.5566609399,0.3917688853,0.004453049725
0.01475,0.1999223236,1.203818448,0.5602607788,0.3975712816,0.004602486822
0.0148,0.2056406836,1.211558282,0.5638629212,0.4033746155,0.004750515362
0.01485,0.211297344,1.219302767,0.567467228,0.409178655,0.004897143599
0.0149,0.2168927072,1.227051616,0.5710735658,0.4149831774,0.005042380057
0.01495,0.2224271799,1.234804553,0.5746818063,0.4207879685,0.005186233376
0.015,0.2279011763,1.242561312,0.578291826,0.4265928226,0.005328712392
0.01505,0.2333151144,1.25032164,0.5819035061,0.4323975415,0.005469826051
0.0151,0.2386694175,1.258085289,0.5855167319,0.4382019344,0.005609583436
0.01515,0.2439645125,1.265852022,0.5891313932,0.4440058178,0.005747993738
0.0152,0.2492008293,1.27362161,0.5927473835,0.4498090143,0.005885066226
0.01525,0.2543788013,1.281393834,0.5963645999,0.455611353,0.006020810273
0.0153,0.2594988628,1.289168478,0.5999829432,0.4614126689,0.006155235285
0.01535,0.2645614518,1.296945338,0.6036023173,0.4672128025,0.006288350764
0.0154,0.2695670052,1.304724212,0.6072226293,0.4730115995,0.006420166206
0.01545,0.2745159632,1.312504909,0.6108437893,0.4788089108,0.006550691197
0.0155,0.2794087642,1.32028724,0.61446571,0.4846045918,0.006679935281
0.01555,0.2842458489,1.328071024,0.6180883069,0.4903985022,0.006807908083
0.0156,0.2890276552,1.335856085,0.6217114978,0.4961905061,0.006934619163
0.01565,0.2937546234,1.34364225,0.6253352028,0.5019804716,0.007060078146
0.0157,0.2984271896,1.351429353,0.6289593444,0.5077682701,0.007184294575
0.01575,0.3030457919,1.359217232,0.6325838469,0.5135537769,0.007307278047
0.0158,0.3076108638,1.367005728,0.6362086367,0.5193368703,0.007429038055
0.01585,0.3121228402,1.374794687,0.6398336419,0.5251174318,0.007549584138
0.0159,0.3165821509,1.382583958,0.6434587923,0.5308953458,0.00766892572
0.01595,0.3209892265,1.390373393,0.6470840194,0.5366704993,0.007787072255
0.016,0.3253444923,1.39816285,0.6507092562,0.542442782,0.007904033072
0.01605,0.3296483739,1.405952185,0.6543344368,0.5482120858,0.008019817524
0.0161,0.333901291,1.413741262,0.657959497,0.553978305,0.008134434824
0.01615,0.3381036636,1.421529945,0.6615843736,0.5597413358,0.008247894202
0.0162,0.3422559054,1.429318099,0.6652090045,0.5655010765,0.008360204743
0.01625,0.3463584299,1.437105595,0.6688333288,0.5712574271,0.008471375538
0.0163,0.3504116443,1.444892303,0.6724572864,0.5770102894,0.008581415526
0.01635,0.3544159553,1.452678096,0.6760808184,0.5827595666,0.008690333645
0.0164,0.3583717628,1.46046285,0.6797038663,0.5885051634,0.008798138681
0.01645,0.3622794661,1.46824644,0.6833263728,0.594246986,0.008904839405
0.0165,0.3661394578,1.476028744,0.6869482811,0.5999849416,0.009010444437
0.01655,0.3699521295,1.483809643,0.6905695352,0.6057189388,0.009114962374
0.0166,0.3737178659,1.491589017,0.6941900794,0.611448887,0.00921840166
0.01665,0.3774370504,1.499366747,0.6978098588,0.6171746966,0.009320770712
0.0167,0.3811100599,1.507142717,0.7014288191,0.6228962791,0.00942207779
0.01675,0.3847372694,1.514916811,0.7050469062,0.6286135466,0.009522331121
0.0168,0.3883190476,1.522688914,0.7086640666,0.634326412,0.009621538779
0.01685,0.3918557608,1.530458911,0.712280247,0.6400347887,0.009719708798
0.0169,0.3953477694,1.538226689,0.7158953944,0.645738591,0.009816849057
0.01695,0.3987954312,1.545992135,0.7195094564,0.6514377333,0.009912967393
0.017,0.4021990977,1.553755135,0.7231223806,0.6571321308,0.01000807149
0.01705,0.4055591182,1.561515579,0.7267341147,0.6628216991,0.01010216898
0.0171,0.4088758357,1.569273354,0.7303446069,0.6685063538,0.01019526736
0.01715,0.4121495905,1.577028349,0.7339538053,0.6741860112,0.01028737404
0.0172,0.4153807169,1.584780453,0.7375616583,0.6798605876,0.01037849633
0.01725,0.4185695464,1.592529556,0.7411681142,0.6855299995,0.01046864145
0.0173,0.4217164048,1.600275545,0.7447731215,0.6911941638,0.01055781649
0.01735,0.4248216146,1.608018312,0.7483766287,0.6968529972,0.01064602846
0.0174,0.427885493,1.615757745,0.7519785844,0.7025064166,0.01073328426
0.01745,0.4309083537,1.623493734,0.7555789371,0.708154339,0.0108195907
0.0175,0.4338905053,1.631226167,0.7591776353,0.7137966813,0.01090495448
0.01755,0.4368322528,1.638954935,0.7627746274,0.7194333605,0.0109893822
0.0176,0.4397338961,1.646679926,0.7663698619,0.7250642933,0.01107288036
0.01765,0.4425957318,1.65440103,0.769963287,0.7306893965,0.01115545537
0.0177,0.4454180511,1.662118134,0.773554851,0.7363085868,0.01123711353
0.01775,0.4482011421,1.669831128,0.777144502,0.7419217805,0.01131786105
0.0178,0.4509452878,1.6775399,0.7807321878,0.7475288941,0.01139770402
0.01785,0.4536507678,1.685244337,0.7843178565,0.7531298436,0.01147664847
0.0179,0.4563178568,1.692944328,0.7879014555,0.7587245448,0.01155470031
0.01795,0.458946826,1.700639758,0.7914829325,0.7643129135,0.01163186535
0.018,0.4615379421,1.708330516,0.7950622347,0.769894865,0.01170814931
0.01805,0.4640914683,1.716016488,0.7986393093,0.7754703145,0.01178355783
0.0181,0.4666076631,1.723697559,0.8022141031,0.7810391767,0.01185809644
0.01815,0.4690867817,1.731373615,0.805786563,0.7866013661,0.01193177059
0.0182,0.4715290749,1.739044541,0.8093566354,0.792156797,0.01200458562
0.01825,0.4739347902,1.746710222,0.8129242666,0.7977053832,0.0120765468
0.0183,0.4763041705,1.754370541,0.8164894026,0.8032470383,0.01214765929
0.01835,0.4786374556,1.762025383,0.8200519892,0.8087816752,0.01221792819
0.0184,0.4809348812,1.769674629,0.823611972,0.814309207,0.01228735849
0.01845,0.4831966795,1.777318164,0.8271692963,0.8198295459,0.01235595509
0.0185,0.4854230789,1.784955868,0.8307239071,0.8253426039,0.01242372282
0.01855,0.4876143043,1.792587623,0.8342757492,0.8308482928,0.01249066643
0.0186,0.489770577,1.80021331,0.8378247671,0.8363465237,0.01255679056
0.01865,0.4918921149,1.807832809,0.8413709051,0.8418372075,0.01262209979
0.0187,0.4939791323,1.815445999,0.8449141071,0.8473202546,0.01268659861
0.01875,0.4960318403,1.82305276,0.8484543168,0.8527955751,0.01275029145
0.0188,0.4980504438,1.830652968,0.8519914766,0.8582630765,0.01281318257
0.01885,0.5000351072,1.838246459,0.8555255108,0.8637226368,0.01287527522
0.0189,0.5019859245,1.845833005,0.8590563126,0.8691740821,0.01293657092
0.01895,0.5039029607,1.85341235,0.8625837627,0.8746172175,0.01299707044
0.019,0.5057862849,1.860984243,0.8661077449,0.8800518537,0.01305677466
0.01905,0.5076359707,1.868548442,0.8696281461,0.8854778063,0.01311568458
0.0191,0.5094520957,1.876104709,0.8731448558,0.8908948959,0.01317380131
0.01915,0.5112347425,1.883652813,0.8766577664,0.8963029472,0.01323112606
0.0192,0.5129839982,1.891192528,0.8801667726,0.9017017894,0.01328766019
0.01925,0.5146999546,1.898723632,0.8836717715,0.9070912558,0.01334340515
0.0193,0.5163827075,1.90624591,0.8871726626,0.9124711835,0.01339836251
0.01935,0.5180323566,1.91375915,0.8906693477,0.9178414136,0.01345253393
0.0194,0.5196490053,1.921263147,0.8941617305,0.9232017907,0.01350592116
0.01945,0.5212327603,1.928757697,0.897649717,0.9285521627,0.01355852606
0.0195,0.5227837316,1.936242602,0.9011332148,0.933892381,0.01361035055
0.01955,0.5243020322,1.943717669,0.9046121336,0.9392223002,0.01366139664
0.0196,0.5257877777,1.951182707,0.9080863849,0.9445417778,0.0137116664
0.01965,0.5272410864,1.958637528,0.9115558818,0.9498506743,0.01376116198
0.0197,0.5286620791,1.966081952,0.915020539,0.9551488529,0.01380988558
0.01975,0.5300508787,1.973515796,0.9184802729,0.9604361796,0.01385783948
0.0198,0.5314076103,1.980938886,0.9219350015,0.9657125231,0.01390502601
0.01985,0.532732401,1.988351047,0.9253846439,0.9709777544,0.01395144752
0.0199,0.5340253795,1.995752109,0.9288291209,0.9762317469,0.01399710646
0.01995,0.5352866766,2.003141906,0.9322683547,0.9814743764,0.01404200529
0.02,0.5365164242,2.010520271,0.9357022686,0.986705521,0.01408614652
0.02005,0.537714756,2.017887044,0.9391307872,0.9919250608,0.0141295327
0.0201,0.538881807,2.025242065,0.9425538363,0.997132878,0.01417216644
0.02015,0.5400177134,2.032585177,0.945971343,1.002328857,0.01421405034
0.0202,0.5411226125,2.039916226,0.9493832354,1.007512884,0.01425518707
0.02025,0.5421966429,2.047235059,0.9527894428,1.012684846,0.01429557932
0.0203,0.543239944,2.054541527,0.9561898954,1.017844635,0.01433522981
0.02035,0.5442526563,2.061835483,0.9595845245,1.02299214,0.01437414127
0.0204,0.5452349211,2.06911678,0.9629732625,1.028127257,0.01441231649
0.02045,0.5461868805,2.076385275,0.9663560425,1.033249879,0.01444975825
0.0205,0.5471086773,2.083640828,0.9697327989,1.038359904,0.01448646936
0.02055,0.5480004551,2.090883299,0.9731034667,1.043457229,0.01452245267
0.0206,0.5488623581,2.098112549,0.9764679819,1.048541755,0.01455771103
0.02065,0.5496945311,2.105328444,0.9798262814,1.053613381,0.01459224732
0.0207,0.5504971194,2.112530849,0.983178303,1.058672012,0.01462606442
0.02075,0.5512702688,2.119719634,0.986523985,1.063717552,0.01465916525
0.0208,0.5520141258,2.126894666,0.9898632669,1.068749904,0.01469155273
0.02085,0.552728837,2.134055818,0.9931960888,1.073768978,0.0147232298
0.0209,0.5534145497,2.141202962,0.9965223916,1.078774679,0.01475419941
0.02095,0.5540714115,2.148335974,0.9998421169,1.083766919,0.01478446453
0.021,0.5546995704,2.155454728,1.003155207,1.088745608,0.01481402814
0.02105,0.5552991746,2.162559104,1.006461605,1.093710657,0.01484289323
0.0211,0.5558703728,2.16964898,1.009761255,1.098661981,0.0148710628
0.02115,0.5564133139,2.176724238,1.013054102,1.103599493,0.01489853988
0.0212,0.5569281472,2.183784759,1.01634009,1.108523108,0.01492532748
0.02125,0.5574150222,2.190830427,1.019619165,1.113432745,0.01495142864
0.0213,0.5578740886,2.197861128,1.022891275,1.11832832,0.01497684641
0.02135,0.5583054965,2.204876747,1.026156366,1.123209754,0.01500158386
0.0214,0.5587093961,2.211877174,1.029414385,1.128076965,0.01502564403
0.02145,0.5590859381,2.218862297,1.032665283,1.132929876,0.01504903002
0.0215,0.5594352731,2.225832008,1.035909008,1.137768409,0.01507174491
0.02155,0.5597575521,2.232786198,1.039145509,1.142592487,0.0150937918
0.0216,0.5600529263,2.239724761,1.042374737,1.147402036,0.01511517379
0.02165,0.5603215473,2.246647592,1.045596644,1.15219698,0.01513589399
0.0217,0.5605635665,2.253554587,1.048811181,1.156977247,0.01515595554
0.02175,0.560779136,2.260445643,1.052018299,1.161742765,0.01517536156
0.0218,0.5609684077,2.26732066,1.055217953,1.166493462,0.0151941152
0.02185,0.5611315341,2.274179538,1.058410096,1.171229269,0.0152122196
0.0219,0.5612686676,2.281022177,1.061594681,1.175950116,0.01522967794
0.02195,0.561379961,2.287848482,1.064771664,1.180655936,0.01524649339
0.022,0.5614655673,2.294658355,1.067941,1.185346661,0.01526266911
0.02205,0.5615256397,2.301451702,1.071102644,1.190022227,0.01527820831
0.0221,0.5615603316,2.30822843,1.074256554,1.194682567,0.01529311419
0.02215,0.5615697967,2.314988447,1.077402687,1.199327618,0.01530738994
0.0222,0.561554189,2.321731662,1.080540999,1.203957318,0.0153210388
0.02225,0.5615136626,2.328457984,1.08367145,1.208571604,0.01533406398
0.0223,0.5614483718,2.335167327,1.086793999,1.213170415,0.01534646874
0.02235,0.5613584714,2.341859602,1.089908604,1.217753693,0.01535825632
0.0224,0.5612441162,2.348534725,1.093015227,1.222321378,0.01536942997
0.02245,0.5611054615,2.35519261,1.096113827,1.226873413,0.01537999297
0.0225,0.5609426627,2.361833174,1.099204365,1.23140974,0.0153899486
0.02255,0.5607558754,2.368456336,1.102286805,1.235930304,0.01539930015
0.0226,0.5605452557,2.375062015,1.105361108,1.240435051,0.01540805092
0.02265,0.5603109599,2.38165013,1.108427237,1.244923926,0.01541620423
0.0227,0.5600531444,2.388220605,1.111485156,1.249396878,0.01542376339
0.02275,0.5597719662,2.394773362,1.11453483,1.253853854,0.01543073175
0.0228,0.5594675823,2.401308326,1.117576222,1.258294803,0.01543711265
0.02285,0.5591401502,2.407825422,1.120609298,1.262719677,0.01544290944
0.0229,0.5587898276,2.414324577,1.123634025,1.267128425,0.0154481255
0.02295,0.5584167727,2.42080572,1.126650368,1.271521002,0.01545276421
0.023,0.5580211437,2.427268779,1.129658296,1.27589736,0.01545682896
0.02305,0.5576030993,2.433713686,1.132657775,1.280257453,0.01546032315
0.0231,0.5571627985,2.440140372,1.135648774,1.284601237,0.01546325021
0.02315,0.5567004007,2.446548771,1.138631263,1.288928668,0.01546561355
0.0232,0.5562160654,2.452938817,1.14160521,1.293239705,0.01546741663
0.02325,0.5557099527,2.459310447,1.144570586,1.297534304,0.01546866289
0.0233,0.5551822229,2.465663597,1.147527361,1.301812426,0.01546935579
0.02335,0.5546330366,2.471998205,1.150475507,1.306074031,0.01546949883
0.0234,0.5540625548,2.478314213,1.153414996,1.310319081,0.01546909548
0.02345,0.5534709389,2.484611559,1.1563458,1.314547538,0.01546814924
0.0235,0.5528582185,2.490890187,1.159267893,1.318759366,0.01546666035
0.02355,0.552224188,2.49715004,1.162181248,1.322954528,0.01546462312
0.0236,0.5515687772,2.503391063,1.165085839,1.327132992,0.01546203526
0.02365,0.5508921556,2.509613203,1.167981642,1.331294722,0.01545890048
0.0237,0.5501944938,2.515816406,1.170868631,1.335439688,0.01545522252
0.02375,0.5494759645,2.522000621,1.173746784,1.339567857,0.01545100517
0.0238,0.5487367426,2.528165798,1.176616076,1.343679199,0.01544625228
0.02385,0.5479770033,2.534311889,1.179476486,1.347773684,0.01544096772
0.0239,0.5471969218,2.540438846,1.18232799,1.351851285,0.01543515535
0.02395,0.5463966729,2.546546623,1.185170568,1.355911975,0.01542881905
0.024,0.5455764316,2.552635175,1.188004199,1.359955725,0.01542196268
0.02405,0.5447363731,2.558704459,1.190828862,1.363982513,0.01541459013
0.0241,0.5438766731,2.564754432,1.193644538,1.367992312,0.01540670529
0.02415,0.5429975074,2.570785054,1.196451208,1.3719851,0.01539831208
0.0242,0.5420990525,2.576796284,1.199248853,1.375960855,0.01538941441
0.02425,0.5411814851,2.582788085,1.202037455,1.379919555,0.01538001623
0.0243,0.5402449824,2.588760419,1.204816997,1.383861181,0.01537012149
0.02435,0.5392897217,2.59471325,1.207587463,1.387785712,0.01535973416
0.0244,0.5383158809,2.600646545,1.210348837,1.391693131,0.01534885821
0.02445,0.5373236382,2.606560269,1.213101102,1.395583421,0.01533749764
0.0245,0.5363131722,2.612454391,1.215844245,1.399456565,0.01532565644
0.02455,0.5352846616,2.618328881,1.21857825,1.403312548,0.01531333865
0.0246,0.5342382858,2.624183708,1.221303105,1.407151356,0.01530054829
0.02465,0.5331742242,2.630018846,1.224018795,1.410972976,0.01528728941
0.0247,0.5320926566,2.635834266,1.22672531,1.414777396,0.01527356605
0.02475,0.5309937632,2.641629944,1.229422636,1.418564604,0.0152593823
0.0248,0.5298777243,2.647405856,1.232110763,1.42233459,0.01524474222
0.02485,0.5287447208,2.653161977,1.234789679,1.426087346,0.01522964991
0.0249,0.5275949336,2.658898288,1.237459376,1.429822862,0.01521410948
0.02495,0.5264285439,2.664614766,1.240119842,1.433541132,0.01519812503
0.025,0.5252457333,2.670311394,1.24277107,1.437242149,0.01518170069
0.02505,0.5240466835,2.675988153,1.245413051,1.440925908,0.0151648406
0.0251,0.5228315765,2.681645026,1.248045777,1.444592406,0.0151475489
0.02515,0.5216005946,2.687281999,1.250669242,1.448241637,0.01512982976
0.0252,0.5203539202,2.692899057,1.253283437,1.451873602,0.01511168733
0.02525,0.5190917359,2.698496187,1.255888359,1.455488296,0.01509312579
0.0253,0.5178142247,2.704073377,1.258484,1.459085722,0.01507414934
0.02535,0.5165215696,2.709630617,1.261070357,1.462665878,0.01505476216
0.0254,0.5152139537,2.715167898,1.263647424,1.466228767,0.01503496845
0.02545,0.5138915606,2.720685212,1.266215199,1.46977439,0.01501477244
0.0255,0.5125545736,2.726182552,1.268773678,1.473302752,0.01499417834
0.02555,0.5112031766,2.731659913,1.271322858,1.476813857,0.01497319039
0.0256,0.5098375533,2.73711729,1.273862738,1.48030771,0.01495181282
0.02565,0.5084578878,2.74255468,1.276393316,1.483784317,0.01493004987
0.0257,0.5070643639,2.747972082,1.278914591,1.487243685,0.0149079058
0.02575,0.505657166,2.753369494,1.281426563,1.490685822,0.01488538487
0.0258,0.5042364783,2.758746917,1.283929232,1.494110738,0.01486249135
0.02585,0.502802485,2.764104352,1.286422599,1.497518442,0.01483922951
0.0259,0.5013553706,2.769441804,1.288906665,1.500908945,0.01481560362
0.02595,0.4998953196,2.774759274,1.291381432,1.504282259,0.01479161797
0.026,0.4984225163,2.780056769,1.293846903,1.507638396,0.01476727687
0.02605,0.4969371454,2.785334295,1.296303079,1.51097737,0.01474258459
0.0261,0.4954393914,2.79059186,1.298749966,1.514299195,0.01471754544
0.02615,0.4939294387,2.795829471,1.301187566,1.517603886,0.01469216374
0.0262,0.492407472,2.801047139,1.303615885,1.520891459,0.01466644378
0.02625,0.4908736757,2.806244874,1.306034927,1.524161932,0.01464038989
0.0263,0.4893282344,2.811422689,1.308444697,1.527415323,0.01461400638
0.02635,0.4877713324,2.816580596,1.310845203,1.530651649,0.01458729757
0.0264,0.4862031542,2.82171861,1.313236451,1.53387093,0.0145602678
0.02645,0.484623884,2.826836746,1.315618447,1.537073187,0.01453292138
0.0265,0.4830337062,2.83193502,1.317991199,1.540258442,0.01450526265
0.02655,0.4814328048,2.83701345,1.320354716,1.543426715,0.01447729595
0.0266,0.4798213639,2.842072053,1.322709005,1.546578029,0.0144490256
0.02665,0.4781995674,2.847110851,1.325054077,1.54971241,0.01442045595
0.0267,0.4765675991,2.852129863,1.32738994,1.55282988,0.01439159133
0.02675,0.4749256426,2.85712911,1.329716605,1.555930465,0.01436243608
0.0268,0.4732738814,2.862108617,1.332034083,1.559014191,0.01433299455
0.02685,0.4716124988,2.867068405,1.334342384,1.562081085,0.01430327106
0.0269,0.4699416779,2.872008501,1.336641519,1.565131174,0.01427326997
0.02695,0.4682616017,2.876928929,1.338931501,1.568164487,0.0142429956
0.027,0.4665724529,2.881829716,1.341212343,1.571181053,0.01421245231
0.02705,0.4648744139,2.88671089,1.343484056,1.574180901,0.01418164442
0.0271,0.463167667,2.89157248,1.345746655,1.577164063,0.01415057627
0.02715,0.4614523943,2.896414515,1.348000153,1.580130569,0.0141192522
0.0272,0.4597287774,2.901237026,1.350244564,1.583080451,0.01408767654
0.02725,0.4579969978,2.906040045,1.352479903,1.586013743,0.01405585363
0.0273,0.4562572366,2.910823603,1.354706186,1.588930478,0.01402378777
0.02735,0.4545096748,2.915587734,1.356923427,1.59183069,0.01399148332
0.0274,0.4527544929,2.920332472,1.359131643,1.594714413,0.01395894457
0.02745,0.4509918711,2.925057854,1.36133085,1.597581683,0.01392617585
0.0275,0.4492219892,2.929763914,1.363521064,1.600432538,0.01389318148
0.02755,0.447444993,2.934450655,1.365702288,1.603266986,0.01385996491
0.0276,0.4456609545,2.93911801,1.367874489,1.606084983,0.01382652777
0.02765,0.4438699015,2.943765865,1.370037615,1.608886449,0.01379287058
0.0277,0.44207186,2.948394107,1.372191613,1.611671307,0.01375899381
0.02775,0.4402668614,2.953002631,1.374336434,1.614439481,0.01372489808
0.0278,0.4384549427,2.957591336,1.376472032,1.617190902,0.01369058414
0.02785,0.4366361466,2.962160126,1.378598361,1.619925504,0.01365605287
0.0279,0.4348105222,2.966708914,1.38071538,1.622643228,0.01362130535
0.02795,0.432978124,2.971237614,1.382823051,1.625344016,0.01358634275
0.028,0.4311390119,2.975746146,1.384921336,1.628027814,0.01355116641
0.02805,0.4292932507,2.980234437,1.3870102,1.630694574,0.01351577778
0.0281,0.42744091,2.984702415,1.389089611,1.633344248,0.01348017844
0.02815,0.4255820636,2.989150014,1.391159537,1.635976795,0.01344437007
0.0282,0.4237167896,2.993577171,1.393219949,1.638592173,0.01340835445
0.02825,0.4218451695,2.997983827,1.39527082,1.641190346,0.01337213347
0.0283,0.4199672887,3.002369927,1.397312125,1.643771279,0.01333570911
0.02835,0.4180832356,3.006735419,1.399343838,1.646334941,0.01329908341
0.0284,0.4161931018,3.011080253,1.401365937,1.648881302,0.01326225852
0.02845,0.4142969814,3.015404384,1.403378401,1.651410335,0.01322523664
0.0285,0.4123949715,3.019707767,1.405381208,1.653922015,0.01318802003
0.02855,0.4104871711,3.023990363,1.407374341,1.656416319,0.01315061105
0.0286,0.4085736817,3.028252132,1.409357782,1.658893225,0.01311301208
0.02865,0.4066546067,3.032493039,1.411331513,1.661352716,0.01307522555
0.0287,0.4047300512,3.036713051,1.413295519,1.663794772,0.01303725397
0.02875,0.4028001221,3.040912134,1.415249785,1.666219379,0.01299909987
0.0288,0.4008649275,3.04509026,1.417194298,1.668626522,0.01296076582
0.02885,0.3989245773,3.049247401,1.419129044,1.671016188,0.01292225443
0.0289,0.3969791821,3.05338353,1.421054011,1.673388365,0.01288356835
0.02895,0.3950288539,3.057498623,1.422969188,1.675743043,0.01284471024
0.029,0.3930737054,3.061592656,1.424874564,1.678080214,0.01280568281
0.02905,0.3911138503,3.065665609,1.426770128,1.680399868,0.01276648878
0.0291,0.3891494028,3.069717461,1.428655872,1.682701999,0.01272713088
0.02915,0.387180478,3.073748193,1.430531787,1.684986602,0.01268761189
0.0292,0.3852071912,3.077757788,1.432397865,1.687253671,0.01264793456
0.02925,0.3832296583,3.081746228,1.434254097,1.689503202,0.0126081017
0.0293,0.3812479954,3.085713499,1.436100477,1.691735193,0.0125681161
0.02935,0.3792623189,3.089659586,1.437936998,1.69394964,0.01252798056
0.0294,0.3772727454,3.093584476,1.439763654,1.696146542,0.01248769791
0.02945,0.3752793916,3.097488156,1.441580439,1.698325898,0.01244727097
0.0295,0.3732823743,3.101370615,1.443387347,1.700487708,0.01240670255
0.02955,0.37128181,3.105231842,1.445184374,1.702631973,0.0123659955
0.0296,0.3692778155,3.109071827,1.446971514,1.704758693,0.01232515263
0.02965,0.3672705072,3.112890561,1.448748765,1.70686787,0.01228417678
0.0297,0.3652600017,3.116688036,1.450516121,1.708959508,0.01224307077
0.02975,0.3632464149,3.120464244,1.45227358,1.711033607,0.01220183743
0.0298,0.361229863,3.124219179,1.454021138,1.713090173,0.01216047958
0.02985,0.3592104615,3.127952834,1.455758793,1.715129209,0.01211900005
0.0299,0.3571883259,3.131665204,1.457486541,1.71715072,0.01207740164
0.02995,0.3551635712,3.135356284,1.459204381,1.71915471,0.01203568718
0.03,0.3531363122,3.139026071,1.460912311,1.721141185,0.01199385945
0.03005,0.3511066633,3.14267456,1.462610329,1.723110152,0.01195192126
0.0301,0.3490747386,3.146301749,1.464298434,1.725061618,0.01190987541
0.03015,0.3470406518,3.149907637,1.465976625,1.726995589,0.01186772468
0.0302,0.3450045162,3.153492222,1.467644902,1.728912073,0.01182547186
0.03025,0.3429664448,3.157055502,1.469303263,1.730811078,0.01178311971
0.0303,0.3409265502,3.16059748,1.470951711,1.732692614,0.011740671
0.03035,0.3388849445,3.164118155,1.472590243,1.73455669,0.01169812851
0.0304,0.3368417398,3.167617529,1.474218863,1.736403315,0.01165549497
0.03045,0.3347970475,3.171095605,1.47583757,1.738232501,0.01161277315
0.0305,0.3327509788,3.174552385,1.477446366,1.740044259,0.01156996578
0.03055,0.3307036446,3.177987875,1.479045253,1.7418386,0.01152707561
0.0306,0.3286551555,3.181402078,1.480634234,1.743615538,0.01148410536
0.03065,0.3266056218,3.184795001,1.482213311,1.745375085,0.01144105778
0.0307,0.3245551534,3.188166651,1.483782487,1.747117255,0.01139793558
0.03075,0.3225038604,3.191517035,1.485341766,1.748842063,0.01135474149
0.0308,0.3204518521,3.194846161,1.486891151,1.750549525,0.01131147823
0.03085,0.318399238,3.198154041,1.488430649,1.752239656,0.01126814851
0.0309,0.3163461274,3.201440684,1.489960262,1.753912474,0.01122475507
0.03095,0.3142926294,3.204706102,1.491479998,1.755567997,0.0111813006
0.031,0.3122388531,3.207950309,1.492989862,1.757206243,0.01113778783
0.03105,0.3101849074,3.211173319,1.49448986,1.758827232,0.01109421949
0.0311,0.3081309013,3.214375147,1.495980001,1.760430985,0.01105059828
0.03115,0.3060769438,3.217555811,1.497460292,1.762017524,0.01100692694
0.0312,0.3040231439,3.220715328,1.498930741,1.763586871,0.0109632082
0.03125,0.3019696108,3.223853718,1.500391357,1.76513905,0.01091944478
0.0313,0.2999164537,3.226971003,1.501842151,1.766674086,0.01087563942
0.03135,0.2978637821,3.230067204,1.503283132,1.768192005,0.01083179488
0.0314,0.2958117056,3.233142346,1.504714312,1.769692835,0.01078791392
0.03145,0.2937603341,3.236196454,1.506135704,1.771176603,0.01074399928
0.0315,0.291709778,3.239229557,1.507547319,1.77264334,0.01070005375
0.03155,0.2896601476,3.242241683,1.508949172,1.774093077,0.01065608012
0.0316,0.2876115541,3.245232863,1.510341276,1.775525846,0.01061208117
0.03165,0.2855641088,3.24820313,1.511723647,1.776941681,0.01056805974
0.0317,0.2835179236,3.251152519,1.513096302,1.778340618,0.01052401863
0.03175,0.2814731109,3.254081065,1.514459256,1.779722693,0.0104799607
0.0318,0.2794297836,3.256988809,1.515812529,1.781087945,0.0104358888
0.03185,0.2773880554,3.259875789,1.517156139,1.782436413,0.01039180582
0.0319,0.2753480405,3.26274205,1.518490105,1.78376814,0.01034771465
0.03195,0.2733098538,3.265587637,1.51981445,1.785083168,0.0103036182
0.032,0.271273611,3.268412595,1.521129194,1.786381542,0.01025951943
0.03205,0.2692394286,3.271216976,1.522434362,1.78766331,0.01021542128
0.0321,0.267207424,3.274000831,1.523729976,1.788928519,0.01017132675
0.03215,0.2651777153,3.276764214,1.525016063,1.790177221,0.01012723884
0.0322,0.2631504217,3.279507181,1.526292648,1.791409467,0.0100831606
0.03225,0.2611256631,3.282229793,1.52755976,1.792625311,0.01003909509
0.0323,0.2591035606,3.284932111,1.528817427,1.79382481,0.009995045392
0.03235,0.2570842364,3.287614199,1.530065679,1.795008022,0.009951014633
0.0324,0.2550678135,3.290276125,1.531304548,1.796175007,0.009907005962
0.03245,0.2530544163,3.292917959,1.532534065,1.797325827,0.009863022559
0.0325,0.2510441701,3.295539772,1.533754265,1.798460547,0.009819067636
0.03255,0.2490372016,3.298141641,1.534965183,1.799579233,0.009775144438
0.0326,0.2470336384,3.300723643,1.536166855,1.800681954,0.009731256243
0.03265,0.2450336095,3.303285861,1.537359318,1.801768781,0.009687406362
0.0327,0.2430372453,3.305828378,1.538542614,1.802839788,0.009643598142
0.03275,0.2410446773,3.308351281,1.539716781,1.803895049,0.009599834965
0.0328,0.2390560383,3.310854661,1.540881861,1.804934642,0.009556120248
0.03285,0.2370714625,3.313338611,1.542037899,1.805958649,0.009512457446
0.0329,0.2350910855,3.315803228,1.543184939,1.806967151,0.009468850051
0.03295,0.233115044,3.31824861,1.544323027,1.807960233,0.009425301591
0.033,0.2311434765,3.320674861,1.545452212,1.808937982,0.009381815632
0.03305,0.2291765225,3.323082086,1.546572542,1.80990049,0.009338395781
0.0331,0.227214323,3.325470396,1.547684069,1.810847847,0.009295045681
0.03315,0.2252570207,3.327839901,1.548786844,1.811780148,0.009251769013
0.0332,0.2233047593,3.330190719,1.549880922,1.812697492,0.009208569499
