"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|Isdrefongrid8","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr","Subsystem #1|CTLs|Vars|udA8"
0.0075,-1.720229914E-4,0.6819122302,0.3173640326,-6.752566032E-5,-1.015971091E-4
0.00755,-1.778424303E-4,0.6819108215,0.3173633769,-6.858432847E-5,-1.017469684E-4
0.0076,-1.834865441E-4,0.6819094994,0.3173627616,-6.957533791E-5,-1.018925878E-4
0.00765,-1.88949802E-4,0.6819082651,0.3173621872,-7.049771132E-5,-1.020338247E-4
0.0077,-1.942268203E-4,0.6819071199,0.3173616542,-7.135053906E-5,-1.021705399E-4
0.00775,-1.993123612E-4,0.6819060649,0.3173611632,-7.21329801E-5,-1.023025977E-4
0.0078,-2.042014424E-4,0.6819051012,0.3173607147,-7.284426278E-5,-1.024298686E-4
0.00785,-2.088892444E-4,0.6819042297,0.3173603091,-7.348368565E-5,-1.025522273E-4
0.0079,-2.133711079E-4,0.6819034513,0.3173599468,-7.405061808E-5,-1.026695522E-4
0.00795,-2.17642644E-4,0.6819027667,0.3173596282,-7.454450097E-5,-1.027817282E-4
0.008,-2.216996396E-4,0.6819021766,0.3173593535,-7.496484721E-5,-1.028886449E-4
0.00805,-2.255380555E-4,0.6819016816,0.3173591232,-7.531124222E-5,-1.029901958E-4
0.0081,-2.291541347E-4,0.6819012821,0.3173589373,-7.558334434E-5,-1.030862814E-4
0.00815,-2.325443084E-4,0.6819009787,0.317358796,-7.578088515E-5,-1.03176807E-4
0.0082,-2.357051927E-4,0.6819007715,0.3173586996,-7.590366977E-5,-1.032616822E-4
0.00825,-2.386336965E-4,0.6819006608,0.3173586481,-7.595157702E-5,-1.03340824E-4
0.0083,-2.413269271E-4,0.6819006467,0.3173586415,-7.592455956E-5,-1.034141543E-4
0.00835,-2.437821854E-4,0.6819007292,0.3173586799,-7.582264391E-5,-1.034815996E-4
0.0084,-2.459970745E-4,0.6819009082,0.3173587632,-7.564593047E-5,-1.035430941E-4
0.00845,-2.479694031E-4,0.6819011835,0.3173588914,-7.539459336E-5,-1.035985769E-4
0.0085,-2.496971814E-4,0.6819015549,0.3173590642,-7.506888033E-5,-1.036479922E-4
0.00855,-2.51178728E-4,0.681902022,0.3173592816,-7.466911242E-5,-1.036912918E-4
0.0086,-2.524125732E-4,0.6819025844,0.3173595434,-7.419568373E-5,-1.037284328E-4
0.00865,-2.533974538E-4,0.6819032415,0.3173598492,-7.364906099E-5,-1.037593775E-4
0.0087,-2.541324196E-4,0.6819039926,0.3173601987,-7.30297831E-5,-1.037840957E-4
0.00875,-2.546167357E-4,0.681904837,0.3173605917,-7.233846062E-5,-1.03802563E-4
0.0088,-2.54849877E-4,0.6819057738,0.3173610277,-7.157577514E-5,-1.038147599E-4
0.00885,-2.548316334E-4,0.6819068023,0.3173615064,-7.074247866E-5,-1.038206748E-4
0.0089,-2.545620127E-4,0.6819079212,0.3173620271,-6.98393928E-5,-1.038203017E-4
0.00895,-2.540412378E-4,0.6819091296,0.3173625895,-6.886740801E-5,-1.038136399E-4
0.009,-2.532698475E-4,0.6819104262,0.317363193,-6.782748271E-5,-1.038006965E-4
0.00905,-2.522485861E-4,0.6819118098,0.3173638369,-6.672064231E-5,-1.037814839E-4
0.0091,-2.509783973E-4,0.681913279,0.3173645206,-6.554797825E-5,-1.037560196E-4
0.00915,-2.494605446E-4,0.6819148323,0.3173652436,-6.431064688E-5,-1.037243287E-4
0.0092,-2.476965244E-4,0.6819164682,0.3173660049,-6.300986837E-5,-1.036864427E-4
0.00925,-2.456880262E-4,0.6819181852,0.317366804,-6.164692546E-5,-1.036423975E-4
0.0093,-2.434370516E-4,0.6819199814,0.31736764,-6.022316223E-5,-1.035922372E-4
0.00935,-2.409458131E-4,0.6819218552,0.317368512,-5.873998278E-5,-1.035360111E-4
0.0094,-2.382167216E-4,0.6819238047,0.3173694193,-5.719884982E-5,-1.034737733E-4
0.00945,-2.352524892E-4,0.6819258279,0.3173703609,-5.560128324E-5,-1.034055859E-4
0.0095,-2.320560296E-4,0.6819279229,0.317371336,-5.394885864E-5,-1.033315157E-4
0.00955,-2.286304486E-4,0.6819300876,0.3173723434,-5.224320575E-5,-1.032516348E-4
0.0096,-2.249791461E-4,0.6819323199,0.3173733823,-5.048600683E-5,-1.031660223E-4
0.00965,-2.211057149E-4,0.6819346175,0.3173744517,-4.867899502E-5,-1.030747626E-4
0.0097,-2.170139299E-4,0.6819369783,0.3173755504,-4.682395263E-5,-1.029779445E-4
0.00975,-2.127078498E-4,0.6819393998,0.3173766774,-4.492270941E-5,-1.02875664E-4
0.0098,-2.081917149E-4,0.6819418797,0.3173778315,-4.29771407E-5,-1.027680219E-4
0.00985,-2.034699362E-4,0.6819444156,0.3173790117,-4.098916563E-5,-1.026551232E-4
0.0099,-1.985471958E-4,0.6819470048,0.3173802168,-3.896074519E-5,-1.025370799E-4
0.00995,-1.934283445E-4,0.681949645,0.3173814455,-3.689388033E-5,-1.024140083E-4
0.01,-1.881183902E-4,0.6819523335,0.3173826967,-3.479060998E-5,-1.022860288E-4
0.01005,-1.826225975E-4,0.6819550675,0.3173839692,-3.265300903E-5,-1.021532682E-4
0.0101,-1.769463851E-4,0.6819578445,0.3173852616,-3.04831863E-5,-1.020158575E-4
0.01015,-1.710953131E-4,0.6819606617,0.3173865727,-2.828328244E-5,-1.018739312E-4
0.0102,-1.650751828E-4,0.6819635163,0.3173879012,-2.605546784E-5,-1.017276301E-4
0.01025,-1.588919328E-4,0.6819664055,0.3173892459,-2.380194051E-5,-1.015770984E-4
0.0103,-1.525516261E-4,0.6819693264,0.3173906053,-2.152492386E-5,-1.014224838E-4
0.01035,-1.460605495E-4,0.6819722762,0.3173919781,-1.922666453E-5,-1.012639395E-4
0.0104,-1.394251091E-4,0.681975252,0.3173933631,-1.690943021E-5,-1.011016221E-4
0.01045,-1.326518168E-4,0.6819782507,0.3173947587,-1.457550736E-5,-1.009356907E-4
0.0105,-1.257473896E-4,0.6819812695,0.3173961637,-1.222719896E-5,-1.0076631E-4
0.01055,-1.18718644E-4,0.6819843054,0.3173975766,-9.866822278E-6,-1.005936472E-4
0.0106,-1.115724832E-4,0.6819873554,0.317398996,-7.496706519E-6,-1.004178718E-4
0.01065,-1.043159946E-4,0.6819904164,0.3174004206,-5.119190586E-6,-1.002391582E-4
0.0107,-9.695634514E-5,0.6819934855,0.317401849,-2.736620738E-6,-1.000576829E-4
0.01075,-8.950076718E-5,0.6819965596,0.3174032797,-3.513482891E-7,-9.987362417E-5
0.0108,-8.195665623E-5,0.6819996357,0.3174047113,2.034272709E-6,-9.968716461E-5
0.01085,-7.433146563E-5,0.6820027108,0.3174061425,4.417887811E-6,-9.949848844E-5
0.0109,-6.663269241E-5,0.6820057817,0.3174075717,6.797144481E-6,-9.930778116E-5
0.01095,-5.886797455E-5,0.6820088456,0.3174089976,9.169694415E-6,-9.911523197E-5
0.011,-5.104498556E-5,0.6820118993,0.3174104188,1.153319588E-5,-9.892103115E-5
0.01105,-4.317141998E-5,0.6820149399,0.3174118339,1.3885316E-5,-9.872536972E-5
0.0111,-3.525509051E-5,0.6820179643,0.3174132415,1.622373308E-5,-9.852844181E-5
0.01115,-2.730382241E-5,0.6820209695,0.3174146402,1.854613889E-5,-9.833044209E-5
0.0112,-1.932543885E-5,0.6820239527,0.3174160285,2.085024095E-5,-9.813156536E-5
0.01125,-1.13278578E-5,0.6820269108,0.3174174052,2.313376478E-5,-9.7932009E-5
0.0113,-3.318986491E-6,0.6820298409,0.3174187689,2.539445617E-5,-9.77319703E-5
0.01135,4.693293452E-6,0.6820327402,0.3174201183,2.763008338E-5,-9.753164612E-5
0.0114,1.270102914E-5,0.6820356057,0.3174214519,2.983843939E-5,-9.733123529E-5
0.01145,2.069630204E-5,0.6820384347,0.3174227685,3.201734401E-5,-9.7130936E-5
0.0115,2.867124075E-5,0.6820412244,0.3174240668,3.416464611E-5,-9.693094544E-5
0.01155,3.661791431E-5,0.6820439719,0.3174253455,3.627822569E-5,-9.673146248E-5
0.0116,4.452845694E-5,0.6820466747,0.3174266034,3.835599601E-5,-9.653268458E-5
0.01165,5.239511647E-5,0.6820493299,0.3174278392,4.039590565E-5,-9.633480655E-5
0.0117,6.021010428E-5,0.682051935,0.3174290516,4.23959405E-5,-9.613802428E-5
0.01175,6.796566596E-5,0.6820544875,0.3174302395,4.43541258E-5,-9.594253304E-5
0.0118,7.565413686E-5,0.6820569848,0.3174314018,4.626852807E-5,-9.574852602E-5
0.01185,8.326794387E-5,0.6820594244,0.3174325372,4.813725701E-5,-9.555619431E-5
0.0119,9.079951983E-5,0.6820618039,0.3174336446,4.995846741E-5,-9.536572907E-5
0.01195,9.824141497E-5,0.682064121,0.317434723,5.173036094E-5,-9.517731868E-5
0.012,1.055863054E-4,0.6820663734,0.3174357713,5.345118792E-5,-9.499114857E-5
0.01205,1.127817456E-4,0.6820685589,0.3174367884,5.51192491E-5,-9.480853296E-5
0.0121,1.514233163E-4,0.6820706752,0.3174377733,5.67328973E-5,-9.383919111E-5
0.01215,2.562448789E-4,0.6820727204,0.3174387252,5.829053905E-5,-9.121355616E-5
0.0122,4.371909251E-4,0.6820746924,0.317439643,5.979063617E-5,-8.668123699E-5
0.01225,6.755519696E-4,0.6820765821,0.3174405224,6.122615629E-5,-8.07083015E-5
0.0123,9.47899378E-4,0.6820783562,0.3174413481,6.257128616E-5,-7.387932305E-5
0.01235,0.001253167449,0.6820799504,0.31744209,6.377629164E-5,-6.622010782E-5
0.0124,0.001586385568,0.6820812818,0.3174427097,6.477692505E-5,-5.78541603E-5
0.01245,0.001942666851,0.6820822609,0.3174431654,6.550381429E-5,-4.890301496E-5
0.0125,0.002317280925,0.6820827956,0.3174434142,6.588569303E-5,-3.94844136E-5
0.01255,0.002705749334,0.6820827926,0.3174434128,6.585043251E-5,-2.970991537E-5
0.0126,0.003103778616,0.6820821587,0.3174431178,6.532596382E-5,-1.968656406E-5
0.01265,0.003507298203,0.6820808022,0.3174424865,6.42413375E-5,-9.515935779E-6
0.0127,0.0039124474,0.6820786339,0.3174414773,6.252773399E-5,7.055411171E-7
0.01275,0.004315612813,0.6820755686,0.3174400507,6.01194243E-5,1.088752735E-5
0.0128,0.004713413427,0.6820715263,0.3174381694,5.695467726E-5,2.094540568E-5
0.01285,0.005102727182,0.6820664332,0.3174357991,5.297660482E-5,3.080095145E-5
0.0129,0.005480675458,0.6820602226,0.3174329086,4.813393683E-5,4.038195102E-5
0.01295,0.005844643918,0.682052836,0.3174294709,4.238171851E-5,4.962272915E-5
0.013,0.006192266611,0.6820442237,0.3174254627,3.568192513E-5,5.846375798E-5
0.01305,0.006521441364,0.6820343458,0.3174208655,2.800398957E-5,6.685204829E-5
0.0131,0.0068303133,0.6820231724,0.3174156654,1.932523942E-5,7.474074373E-5
0.01315,0.0071172854,0.6820106842,0.3174098533,9.631241011E-6,8.208939133E-5
0.0132,0.007381001588,0.6819968728,0.3174034255,-1.083950795E-6,8.88635247E-5
0.01325,0.00762035283,0.6819817412,0.3173963832,-1.281763739E-5,9.503482278E-5
0.0133,0.007834459795,0.6819653034,0.317388733,-2.555841516E-5,1.005806821E-4
0.01335,0.008022675246,0.6819475845,0.3173804866,-3.928620629E-5,1.054842827E-4
0.0134,0.008184566155,0.681928621,0.3173716609,-5.397237883E-5,1.09734146E-4
0.01345,0.008319912914,0.6819084598,0.3173622778,-6.95799526E-5,1.13324121E-4
0.0135,0.00842869124,0.6818871585,0.3173523641,-8.606388618E-5,1.162529367E-4
0.01355,0.008511068525,0.6818647844,0.3173419511,-1.033714398E-4,1.185241159E-4
0.0136,0.008567385676,0.6818414145,0.3173310747,-1.214426083E-4,1.201455254E-4
0.01365,0.008598151326,0.6818171344,0.3173197746,-1.402106172E-4,1.211292358E-4
0.0137,0.008604023585,0.6817920377,0.3173080946,-1.59602476E-4,1.214910695E-4
0.01375,0.008585802591,0.6817662253,0.3172960814,-1.795395789E-4,1.212504175E-4
0.0138,0.008544412592,0.6817398048,0.3172837852,-1.999383486E-4,1.204297952E-4
0.01385,0.008480893086,0.6817128892,0.3172712586,-2.207109124E-4,1.190546238E-4
0.0139,0.008396381444,0.681685596,0.3172585563,-2.417658037E-4,1.171527987E-4
0.01395,0.008292103308,0.6816580469,0.3172457349,-2.630086822E-4,1.147544513E-4
0.014,0.008169355743,0.6816303661,0.3172328521,-2.843430621E-4,1.118915304E-4
0.01405,0.008029497307,0.6816026798,0.3172199668,-3.056710442E-4,1.085975551E-4
0.0141,0.00787393219,0.6815751151,0.3172071381,-3.268940413E-4,1.0490722E-4
0.01415,0.007704099905,0.6815477992,0.3171944253,-3.479134924E-4,1.008561382E-4
