Time,Subsystem #1|CTLs|Vars|Psref_PV_R1,Subsystem #1|CTLs|Vars|Vdcmeas2_R1
0.004413443573694765,2.4126545721710774e-05,-0.0007290494412170684
0.004554674258968031,1.4843694839000104e-05,-0.0007693779841564257
0.00464457744152924,8.19224108069434e-06,-0.0007560268325504802
0.00457010191644195,1.6122699994822937e-06,-0.0007593023919940619
0.004568109992604085,-3.826764669280359e-06,-0.0007531072075160019
0.004679785727773786,-8.137756692155405e-06,-0.0007726745289501307
0.004489059143537582,-1.1066633372621217e-05,-0.0007763811348363101
0.004696899969931032,-1.3529013495469033e-05,-0.0007869229954168492
0.004872579449306418,-1.5633795045663782e-05,-0.0007870554685957998
0.004909376235655465,-1.5466693718266815e-05,-0.0007912545960787606
0.00484995686063638,-1.519336804026108e-05,-0.000764077811540437
0.0047062379894303626,-1.3158124877695526e-05,-0.0007803957876004171
0.005040298868882793,-1.0869751966017795e-05,-0.0007652314196182353
0.005036511069816066,-6.6450545444839976e-06,-0.0007784352382270969
0.0051655986369055626,-2.0292522173326578e-06,-0.000756275693459565
0.005262937351803682,3.599666251496416e-06,-0.0007593804933992616
0.0052356693487966765,1.0060151146852492e-05,-0.0007731852766115497
0.005208466470393267,1.7696477387558647e-05,-0.0007364255766218459
0.005288982282149237,2.6738501434866106e-05,-0.000718397501741884
0.0054696357826499635,3.607323797890308e-05,-0.00072720124012585
0.0054017163190747996,4.6470260468684274e-05,-0.0007349206685409955
0.00545274681092324,5.734595626532189e-05,-0.0007043230707142662
0.0054047187982193216,7.057817137306254e-05,-0.0006656927559274321
0.005572867250393686,8.39922429590866e-05,-0.000640647495324148
0.005549811477743574,9.657750636713828e-05,-0.0006623019738933719
0.00554685646824288,0.00011081985480091646,-0.0006046409819021591
0.0057365524941735595,0.0001244829083022124,-0.0006128580274199528
0.005603893604904724,0.00014849346616647112,-0.0005999735009672685
0.005665893056689721,0.00016066445578596244,-0.0005509606820473011
0.005808233825410406,0.00017931747381455006,-0.000553703359876148
0.005979910939668164,0.0001986887036635624,-0.000507334289042996
0.0058272569232164775,0.00021519034308612971,-0.0005136822584628152
0.006034279984500191,0.00024083914094360912,-0.0004796837162433201
0.00627095309441625,0.00025991378256419255,-0.0004645295043093122
0.00609549087110519,0.00027265723661777555,-0.0004398206468026662
0.006245835503247337,0.0002950849641785495,-0.00040335755749429196
0.0062407536233266905,0.00032166115464940775,-0.0003808701394521338
0.006300659366549203,0.0003569271379082683,-0.0003536774385052027
0.006326857676166752,0.0003703016204706708,-0.0003382033306157742
0.006255795707042661,0.00039632858728878807,-0.00030372841291060736
0.00652788277006888,0.00042113403576521467,-0.0002823080344651347
0.0064696020317922,0.0004339009888132585,-0.0002521707485150801
0.006775918072599387,0.0004733977197937618,-0.00021770838246913646
0.006469778666516289,0.0004973603398831943,-0.00018640520284733493
0.006841816174967236,0.0005289295742708897,-0.00016492041358449834
0.006726089685220751,0.0005459180511006129,-0.00013732326240879493
0.006754188734927008,0.0005586778580320694,-0.00010920290564056078
0.006738906645147343,0.0006094167236212035,-7.681296370912098e-05
0.0068351222198552285,0.0006131469501613594,-4.9272701583250085e-05
0.007213943506184437,0.0006366008232124206,-1.897248640641432e-05
0.006749125524021077,0.0006649383291348639,1.0169833223239322e-05
0.006956768589491112,0.0007008910189944009,3.9862758688924746e-05
0.006704602449746356,0.0007317274518985682,6.955605301420634e-05
0.007095907104452693,0.000762261082629096,9.813265216062441e-05
0.007290856698257309,0.0007674976476627521,0.00013175886188694386
0.007213796413787172,0.0008017274304847415,0.0001588879843578822
0.007095760886564999,0.0008464212472065781,0.0001863027904246276
0.007342281207615798,0.0008699355306783463,0.00021748745053764792
0.007353898713654534,0.0009010895866258866,0.0002394003539952838
0.00723676771985337,0.0008966177896413583,0.000265793182664214
0.007471237978925117,0.0009177014865865411,0.00030401674160074744
0.007269935783596013,0.0009682071508296711,0.00033217706459282026
0.007662700720850816,0.0009968978826080661,0.0003561421370016394
0.007417908184747211,0.0010505387346993482,0.0003829631165959413
0.007428470241983302,0.0010372982666311949,0.000415773153362989
0.007435580657138334,0.0010509167459523832,0.00042428163287490427
0.007946680671595843,0.0010876719274680554,0.00042603154619536937
0.00791507739048996,0.0011384225605723434,0.00048776733705306087
0.00787198575637395,0.0011222026469854985,0.0004979457054745365
0.007887796748893372,0.0011230096567714357,0.0005351957036176291
0.007974988371559556,0.0011604052287684013,0.0005421665927490197
0.008002062417811493,0.001205604772652138,0.0005624768187762886
0.007967688927052912,0.0011929722308576015,0.000585716432715471
0.007734203933823356,0.0012361080253495546,0.0005944291884646632
0.008280361329074564,0.0012359632671250676,0.0006293360790354137
0.008065665420050298,0.0012711676742729859,0.0006302184674080215
0.008049677133986216,0.0012672281227854468,0.0006569434465259473
0.00849248510858143,0.0012445430747810248,0.0006873624156975627
0.008277613583290721,0.0013105692640362464,0.0006830650233702848
0.008439537966404247,0.001316281766836409,0.0006990377867384964
0.008736117975070148,0.0013386563403683654,0.0006979889239131701
0.008725465143406724,0.0013384410199152618,0.0007159852167895475
0.008486796561674283,0.0013521986066454645,0.00074962649326819
0.00861376462629873,0.0012933913074843944,0.0007408014613329701
0.008515508261553164,0.0014312148265633253,0.0007582314572051908
0.008501364174009396,0.0013820441304670775,0.000754286177786738
0.008287224374876846,0.0013991417306971586,0.0007835274945333165
0.00879842257312993,0.0013453779457446935,0.0007588208915690465
0.008722390132426686,0.0013766980690020725,0.0007836993596309005
0.008713583454756466,0.0013479191763362658,0.0007773308265103052
0.008775232424179803,0.0014258105641218244,0.0007747964773356113
0.008908988686757546,0.0014514023208261242,0.0007773376130722318
0.008856961691645503,0.001385203268919074,0.0008008602441539017
0.009138954837814309,0.0013822089342264716,0.0007912078180378924
0.008825979793229096,0.0013867540205232186,0.0007469329359487847
0.008953462372461012,0.001397470962762057,0.0007476548532212272
0.009222282357662193,0.0014162350083582876,0.0007513003257863963
0.009241848142918556,0.0014046398934977082,0.0007873778668479379
0.00904830694106527,0.00137158765566946,0.000744754864158205
0.00948443512478181,0.001394208368033331,0.0007563690715587086
0.009097637589789856,0.0013662851442775772,0.0007454542532554946
0.009963203276804998,0.0013394305590641476,0.0007290945131831664
0.009520304419687039,0.0013649896911857903,0.000725483906043387
0.009308176934840557,0.0013582713748769796,0.0007124014836330705
0.009378323817965339,0.001284095053708433,0.000704623493301251
0.009932162407098,0.0013052961538918776,0.000685038167674281
0.009610729098096836,0.0012749866968120229,0.0006566712840206373
0.009821884462820467,0.0012606324963475163,0.0006439214204439459
0.009771946005542551,0.001289341563911784,0.000630743785271765
0.010013537538050279,0.001211007082471239,0.000616714353096773
0.0097158216827311,0.0012492798864977047,0.0005851149203830648
0.009928578890924742,0.001181913399032532,0.0005840964122287397
0.009972067375047446,0.0012050840842745718,0.0005683005828393819
0.010042772444721236,0.0011598282124490999,0.0005201912911918449
0.01030986638980138,0.001142604725458638,0.0005025454061875952
0.009968923541582266,0.0011505452489904428,0.00047769787953274066
0.010348800428403485,0.0011339820763393044,0.0004713449853582046
0.010496890229713682,0.001128320388377607,0.0004478806331538605
0.010146966193358871,0.0011069938659681229,0.0004209872328581945
0.010140574713756742,0.0010842575560299223,0.0004025782880245374
0.010322171014578965,0.0010574684063499751,0.00037548691186216256
0.010494010436759552,0.0010134571129285631,0.00034844688075680584
0.011151838402577104,0.0009553618815949661,0.0003111552253577345
0.010826848139224783,0.0009628753678071343,0.0002759620255196179
0.010920358588311292,0.0009008343410228232,0.00026842861813510086
0.010666337718295107,0.000932574566333368,0.00023319895923927013
0.010834704740119092,0.0008789422015344053,0.00020518809721092193
0.010892687623816013,0.0008693590408794389,0.00017502034822049764
0.010947764394510982,0.0008198269107888368,0.0001448496591285352
0.011165812477794357,0.0008131754400440026,0.000120221579361126
0.010973978320160224,0.0007755574991294648,8.89210904244901e-05
0.01089840919991145,0.000781134795605275,6.263646789000704e-05
0.010573558904244617,0.0007359792691177839,3.247664311073456e-05
0.011015708184086896,0.0006992157109633636,3.11950359665924e-06
0.01093997809044451,0.0006729293214601961,-2.638527483852722e-05
0.011026320354202746,0.0006502919836865947,-5.532290340635431e-05
0.011204936216552946,0.0006292023637212113,-8.162148968406135e-05
0.011296095958843741,0.0005930318266433485,-0.00011031894312030941
0.011417799024721276,0.0005929860071940315,-0.0001489603948970919
0.011453851302499011,0.0005472328779175123,-0.000174997910496674
0.011251913604255873,0.0005265769089721436,-0.00020293749293554884
0.01148945183418131,0.0005036205294869134,-0.00023177069999943855
0.01113245431610754,0.0004697973296112678,-0.0002572730303233154
0.011847722842681183,0.00045524441346941956,-0.0002830351959135369
0.011984412216261538,0.00043856688035742416,-0.0003056629071613601
0.012028605179163297,0.0004028813198734452,-0.0003377620043654649
0.01142172712115096,0.00037714923916842483,-0.0003644509938414547
0.011612779364649151,0.0003471696068452096,-0.0003941166993568134
0.012313775539369168,0.00033278418557505226,-0.0004222300293852391
0.012070259568574309,0.0003015198085592153,-0.00044448114141151194
0.012369979361335336,0.00029104209928589736,-0.00045935489169567106
0.012005407488935835,0.00025868367108470365,-0.0004722139960682794
0.01232034498063359,0.00024798000218154067,-0.0005132871598783396
0.012125866241812203,0.00022739556528609747,-0.0005231493060251622
0.012374681087297994,0.00020365760427881467,-0.0005544562088022543
0.01230625844167397,0.00018306702047710173,-0.0005749363227214615
0.012099946567192812,0.00017303993931449066,-0.0005910279371305354
0.012519391873684574,0.00015257258888230974,-0.0006062167656813583
0.012353869656991725,0.00013043011187126625,-0.0006363027186836225
0.012393322727944177,0.00011377110253207851,-0.0006771618022926582
0.012341572263628945,0.00010166433642082751,-0.0006875661839236472
0.012926841789372059,9.1611089144841e-05,-0.0006885581091196764
0.012979488335347846,7.667146355332046e-05,-0.0006671192728884646
0.01255313709962966,5.9634636761956455e-05,-0.0007222368388928031
0.012357503567224258,5.0336506046021175e-05,-0.0007247120828872365
0.012944567301315994,3.8425252780431975e-05,-0.0007505976178696315
0.012876718583255006,2.9531784879969773e-05,-0.0007230781147789362
0.012534781575970332,2.0519994166182227e-05,-0.0007455304910861924
0.01264767183848862,1.2265693340196513e-05,-0.0007759821707110711
0.012839453585070508,5.863079401439316e-06,-0.0007609902676239737
0.013050359697095375,-2.773121197446565e-07,-0.0007611499102935414
0.012662026153315352,-5.248623440662776e-06,-0.0007539600729115132
0.013072444728114266,-9.228692541080501e-06,-0.0007643915738683965
0.012571631894895813,-1.228128664595384e-05,-0.0007750861777100415
0.013113117663806921,-1.4631713150528022e-05,-0.0007800601584228203
0.013325889047238026,-1.5391610057574816e-05,-0.0007995472310552422
0.012684538962874815,-1.5475971739481745e-05,-0.0007868904052099468
0.013506957505728164,-1.4296729014120726e-05,-0.0007631412344420293
0.013537612537142292,-1.2578950899090428e-05,-0.0008117222755363498
0.013665401428903438,-9.609064764426702e-06,-0.000760620043813701
0.01345815222122206,-5.336893017946293e-06,-0.0007778075397985477
0.013482937910043442,-2.4178883867858723e-07,-0.0007388783153216518
0.01339833647631789,5.929025001588758e-06,-0.000788111729025594
0.013540919848902903,1.2728528478789246e-05,-0.0007629154280195475
0.013493998416618393,2.1012623591680915e-05,-0.0007239943083932595
0.01349546555136534,3.0614940318838705e-05,-0.000731355680597454
0.013790619988630253,4.034507392759524e-05,-0.0006854892344382255
0.013515538059709663,5.0602910356949717e-05,-0.0006978062465740612
0.013417594125942534,6.115111303498167e-05,-0.0006712053899961856
0.01354579703387803,7.36444618196204e-05,-0.0006508612280098523
0.014266632861419357,8.915136899547204e-05,-0.0006844702473520777
0.014115080909175945,0.00010185885131328363,-0.0006580709947305783
0.014256342199176273,0.00011659850653871211,-0.000615997133108015
0.013832781224977822,0.0001351187654815372,-0.0006158033558772821
0.014133312386473276,0.00015187285471754343,-0.0005742083470877075
0.01424161190859513,0.00016561441183594736,-0.0005822608948316922
0.014003510668043806,0.00018679080787212179,-0.000525780651646482
0.013652511161994773,0.00020150982942644582,-0.0005341632943134064
0.014245368102043757,0.00021780706182264218,-0.00048791638754265066
0.014291392509812859,0.00025582514049703675,-0.00046792289060101005
0.01428336796834738,0.00027042698512049173,-0.0004747664846711378
0.014247015376073417,0.0002864146015022381,-0.0004218982294534953
0.01435997905451016,0.00031838468732817566,-0.0003987185159975137
0.014408069502759776,0.000339918086346744,-0.0003748086149082491
0.014651301063019897,0.00035533453508571457,-0.00034928403666525004
0.014343452914293921,0.0003718878726917629,-0.0003193539002839023
0.014362101202169901,0.000405106146660257,-0.0002842039327900731
0.014689360392764904,0.000417521140406769,-0.00026930365345505095
0.015247635421405415,0.0004613045638660989,-0.0002497335983700069
0.015108861778491786,0.00046497724553994286,-0.00021294798928037578
0.014614774588321427,0.0005166079132174992,-0.00019103470521946722
0.014588588906996896,0.0005476393809576453,-0.00015735119932037357
0.015142931542328921,0.0005555741261608932,-0.00013040706041432055
0.01501608635665584,0.0005877415754748587,-9.817798487033705e-05
0.014496639534902009,0.0006178282724125319,-6.869711398612942e-05
0.015126389256802819,0.000629484041158614,-3.969886653999587e-05
0.015503054555676667,0.0006471000404548458,-9.563999150454663e-06
0.015333128767442557,0.0006951572000810294,2.0285573324485295e-05
0.015082753224243997,0.000736634380313346,5.1680314996813165e-05
0.015451780943859638,0.0007222789397708269,7.586324277406581e-05
0.01515155483680902,0.00074049214971436,0.00010774336309938608
0.015239346118867908,0.0008164034590976879,0.00013218398320217662
0.015287880512521215,0.0008212408897836676,0.0001651378430023912
0.015434119240495755,0.0008386601457267518,0.00019544889378696458
0.015573788485717756,0.0008727627709281486,0.0002286624728877757
0.015394941983736166,0.0009004391639671692,0.0002549293406676525
0.015684007129225,0.0009408947250858504,0.00028023692241611203
0.01592901062913228,0.0009860629684878065,0.0003094234901734881
0.015977156928415403,0.0009721680284652773,0.0003236653063430992
0.016084845716436372,0.0009930141761600184,0.00036005615790616014
0.01621612631173508,0.0010332979384796864,0.0003896641626016857
0.015898445279123447,0.0010451976490878526,0.0004106395605787038
0.01556212747946342,0.0010963279540524935,0.0004195567349053218
0.016007475627516265,0.0011055633017852298,0.00046047299765108085
0.016010961496318622,0.0011011370807918047,0.0004868522728605668
0.015270513516000514,0.0011153599180542364,0.000505873657290966
0.015961126206109094,0.0011620044668901267,0.0005402048638786783
0.016365307419244284,0.001164393805382322,0.0005542041801224721
0.01677403211609019,0.0012331792489234043,0.0005696723319132726
0.016522072129768965,0.0012537518907266623,0.0005925629569124201
0.016766998748940196,0.001251586715203576,0.0006268747921142282
0.016021938566605276,0.001245751173537122,0.0006378892223851712
0.01687839051155998,0.0012624706294107203,0.0006389878257632204
0.01653256666078836,0.001271450057654315,0.0006563909984313735
0.01635575539359151,0.0013549521968970566,0.0006767547672838825
0.017067228511809297,0.001308587720251716,0.00068912441652001
0.01655924504483685,0.0013481510636917727,0.000697279563906732
0.016709143218250865,0.0013043946694845715,0.0007337920485013067
0.016954310977052748,0.0012707863969043482,0.0007261271359845291
0.017323014812885253,0.0013488121319007312,0.000710510929477246
0.016947694671244937,0.0013469206089167048,0.0007636075909763358
0.017030434420911247,0.0013227958561476342,0.0007494636320774645
0.017207735318075647,0.001376076640666552,0.0007519954886507316
0.01698291561785877,0.0013533984412311345,0.0007552883859189523
0.017505565683711435,0.001402689421691362,0.0008008954132277793
0.01737901900575983,0.0014069703480940365,0.000782540710665205
0.017215941520546667,0.0013771281572304047,0.0007522163803350297
0.01678884978011946,0.0014181515209083875,0.0007782556132010583
0.017353795154179043,0.0013842320076210102,0.0008011601769052034
0.017233524762474185,0.0013450625955198309,0.0007922792218790257
0.017753372175257028,0.0013803748725916634,0.000776343156831092
0.018241858744190105,0.0013577893768141746,0.0007776929814081247
0.0170039960472437,0.0013691503827259215,0.0007599385040320253
0.01791362549226482,0.001366960485832763,0.0007773716417320878
0.017725514946537055,0.0013617623892721144,0.0007558660491447612
0.01819199731040705,0.0013589792973305558,0.0007465200996052988
0.017488257695139252,0.0013802983779656693,0.0007624001326675108
0.01768138181988665,0.0013510697907639952,0.000737132257078576
0.017860945692180743,0.0013219856187894226,0.0007393230607897918
0.017464762811112287,0.0013366520136317442,0.0007062124371317837
0.017973688642791762,0.0013546133434573448,0.0007008435379083999
0.018127892498106372,0.0013271692930497214,0.0007198679441805017
0.018527632022006343,0.0013433169327802875,0.0006615404564541384
0.018052971836340578,0.0013042337338163657,0.0006463128886464278
0.01819713368139848,0.0013090637917171424,0.0006407828237731358
0.01836059841319851,0.0012505562490377424,0.0006318386893681576
0.01825847035353945,0.0012436508131373572,0.0006167935482253346
0.01821071610766136,0.0012146786907539615,0.0005735922704737698
0.018440850546555518,0.0012300813297177826,0.0005595265365240036
0.018991546439882465,0.0011842979259305353,0.0005421519789642322
0.01843939603323712,0.0012068511502472442,0.0005182135484571195
0.018714390754138725,0.0011615509994401872,0.0005131392117489284
0.018148853225532554,0.0010820508795644534,0.0005077940376557821
0.018608639269835178,0.0011247522980964305,0.0004467519004189199
0.019269614695700325,0.0011303934365427212,0.00043510376738434086
0.018554428592970827,0.0010703585678146865,0.00040960902731788327
0.019020871361952824,0.0010380144876231308,0.00037838117357615953
0.018888487347036513,0.0009990239284220549,0.00034566541356314666
0.0187987279591244,0.0009691859174805058,0.0003320979000167036
0.019271035340393677,0.0009696142549375758,0.0003003208057862384
0.019276105555025208,0.0009754286794102297,0.0002892393977197975
0.01870434942686255,0.0009540129880197316,0.000249247760873454
0.019334669436083432,0.0009113597547537873,0.0002183373781221631
0.019070025008199404,0.0008913899891562985,0.0001935490336002408
0.019480619039287737,0.0008750463629569356,0.00016048823338940123
0.018929749878162764,0.0008337080849812069,0.00013707709810754573
0.01932594559035091,0.0007934685242042782,0.00011373787794863664
0.020059507969261675,0.0007669294223253439,8.144634019778282e-05
0.01984765751210097,0.000756559638628821,5.351688602540659e-05
0.01942242080500665,0.0007240794810101493,2.3175930714478347e-05
0.019227244425693457,0.000692733265172873,-6.5370624702576734e-06
0.019609749846207454,0.0006872540331672565,-3.5745574622306854e-05
0.019118491418916705,0.0006570620153908705,-6.678755820162674e-05
0.01992418789392294,0.0006027471077487383,-9.23310002784838e-05
0.020216898965493623,0.0006039017578061486,-0.00012136168033046841
0.019485170929092594,0.0005833273459244064,-0.00015108917384502516
0.019404828340562164,0.0005426515090700215,-0.00017514203397328977
0.019782065569249423,0.0005203930168453454,-0.0002104215961385136
0.020090432171170715,0.000503841645417475,-0.00023676006919655165
0.019757047099862538,0.00046358012810087887,-0.0002619242041766062
0.020238388721776416,0.0004459693408462625,-0.0002825448210024327
0.019575789651571106,0.00041236264806863586,-0.0003090447880240278
0.0197997599381839,0.0004041632613074758,-0.00033852707871529836
0.020399012912943344,0.00036843523801059427,-0.00037326111332795813
0.020382259288415965,-0.051746231988958696,-0.05773371138567481
0.02093141419033324,-0.14773021698773992,-0.16651352574190467
0.01991698424057159,-0.23370526609497352,-0.2596281540677585
0.020220212831427695,-0.31876761739856674,-0.3530060327922073
0.02125336919594719,-0.3826321572108896,-0.44094300102849254
0.020887556605074697,-0.4639819504103297,-0.4965094588632026
0.020430870302219666,-0.5191648196263181,-0.5771965394486102
0.020674817871125205,-0.5829997556481744,-0.6640092101714107
0.020128429308615515,-0.6279432423362472,-0.7436466239064226
0.021050631749606145,-0.7099792798884315,-0.7750950518600848
0.02126744993327599,-0.7340993571546002,-0.8220687569725408
0.020551260423225717,-0.8008850023850259,-0.8793470230016324
0.020888040435332492,-0.8602535270918902,-0.9425939965375404
0.020446876564519906,-0.9042756761821489,-1.0192230886541807
0.020813515520207496,-0.9449145905853891,-1.0218835849694223
0.020738019520324454,-1.0018981976569667,-1.0719306084633193
0.021294381724289053,-0.999145490060738,-1.1396803774610131
0.021237541747998856,-1.002083703497386,-1.1195034063464673
0.020172361639871704,-1.0881805896203696,-1.174371187585426
0.020672312191207683,-1.0872034276356592,-1.169959332462762
0.020666469760606133,-1.0896297458638902,-1.2345189693270358
0.021361651364033576,-1.1512235112243425,-1.2610254429960488
0.020849771722983156,-1.138826861829945,-1.2904492195026196
0.021558273950689835,-1.192701973268137,-1.2620032891060022
0.02141472947360873,-1.1855902878050117,-1.3051011840218598
0.02099804794662742,-1.1924863841982867,-1.3390019552842496
0.0207982141484625,-1.2091723380131918,-1.3702670471810952
0.021479180658105165,-1.2297171756318657,-1.2758045741086281
0.02149364461430417,-1.20463051071061,-1.3382610586007848
0.020640898949186304,-1.2059001203188677,-1.3386053384304366
0.02160074477822485,-1.2572430589882309,-1.3806613306101607
0.020802472026046945,-1.1978050840358074,-1.3660934751602387
0.021410140827151303,-1.233300504328778,-1.3125298908588012
0.02222036712365642,-1.2098684931185861,-1.3263536663136568
0.02171840188514203,-1.2491004015139164,-1.3646131583448686
0.02289037881273832,-1.2300427601815105,-1.3152765162463522
0.021944665927086056,-1.2234596997011908,-1.3332843602918334
0.021000847809847158,-1.2160339117319565,-1.3068278065950878
0.0218256142985615,-1.238037392611622,-1.3728091315285995
0.021382224921754383,-1.229757898349222,-1.271040739857902
0.022095285533988467,-1.1723765758805367,-1.327458572642869
0.022515404106593438,-1.2278249888482162,-1.3137057970173611
0.02266925414407142,-1.2305149290718338,-1.348592743234944
0.023034542281856876,-1.188765607565863,-1.314131607345385
0.02250126632517627,-1.2165821408064053,-1.2403575892841157
0.022457488412603685,-1.2169595848602164,-1.2963236209727214
0.022381965964873702,-1.1714613185546863,-1.3011208579768492
0.021964901128258607,-1.1977015886460518,-1.2650533315321406
0.02275472247311864,-1.1758537789657142,-1.2613932210389427
0.02261029338808387,-1.1674891348424659,-1.1879736786327162
0.022538072110577633,-1.1906604014423021,-1.253860640458297
0.021378832345636326,-1.171413779537366,-1.2246856643976425
0.02254953303254911,-1.1266105987674044,-1.2176284148093506
0.022262655507127298,-1.1334523527372509,-1.254412007170546
0.022932400324865963,-1.1581518439725045,-1.2337984357372687
0.023220159896782704,-1.1505112270873243,-1.204485988169432
0.022989671641468763,-1.1208384296655258,-1.2499999963593
0.022922594815098136,-1.1163047125609493,-1.238373537664456
0.023079015050333967,-1.0696575258939314,-1.2141762336802266
0.02308128535155121,-1.1453094979769511,-1.1906047680508889
0.02291480900420926,-1.1512401100451064,-1.2071124078003155
0.022704879205472598,-1.1452576258316958,-1.1882406841041224
0.023805951608873336,-1.1182313596886455,-1.1893812402404298
0.023678021798334028,-1.1401008684930518,-1.1638090810497346
0.022864069926433115,-1.1180589253202111,-1.185741192472935
0.02307232703535136,-1.1085366623720019,-1.1513631506268198
