Epoch,Time (seconds)
1000,16.756940126419067
2000,32.47408318519592
3000,49.74701404571533
4000,66.53517389297485
5000,82.89350605010986
6000,100.81891250610352
7000,117.41681051254272
8000,134.72800207138062
9000,151.7174243927002
10000,168.2306113243103
11000,183.76299118995667
12000,199.48163390159607
13000,215.3525424003601
14000,232.42473578453064
15000,249.75440311431885
16000,267.16318345069885
17000,285.52040910720825
18000,303.250581741333
19000,320.34507274627686
20000,337.54342222213745
21000,353.70848774909973
22000,369.92741775512695
23000,387.61103343963623
24000,405.5334520339966
25000,422.8912980556488
26000,439.97635531425476
27000,457.2046494483948
28000,473.8857674598694
29000,491.6223042011261
30000,508.3287808895111
31000,526.1736245155334
32000,544.0109231472015
33000,560.9721555709839
34000,578.591272354126
35000,595.3702602386475
36000,613.5433537960052
37000,630.6701924800873
38000,646.862681388855
39000,663.6155529022217
40000,680.9692323207855
41000,698.0228877067566
42000,714.8560841083527
43000,731.673810005188
44000,747.3691387176514
45000,764.4896728992462
46000,781.3243713378906
47000,798.4598326683044
48000,815.0243351459503
49000,831.3580713272095
50000,847.2461369037628
51000,864.2066779136658
52000,880.5754182338715
53000,897.6500010490417
54000,914.7181239128113
55000,931.4697377681732
56000,948.1154866218567
57000,965.560348033905
58000,981.3577754497528
59000,997.9050171375275
60000,1014.8810758590698
61000,1031.4585378170013
62000,1047.5198419094086
63000,1063.9549572467804
64000,1080.7418279647827
65000,1098.2651846408844
66000,1115.2740054130554
67000,1132.9563326835632
68000,1149.046832561493
69000,1165.88259267807
70000,1183.470915555954
71000,1200.9796483516693
72000,1217.7095069885254
73000,1234.6991980075836
74000,1252.8320033550262
75000,1271.0379948616028
76000,1289.1121768951416
77000,1305.6254558563232
78000,1322.9122502803802
79000,1339.8903503417969
80000,1357.569051027298
81000,1375.2797453403473
82000,1392.4706592559814
83000,1409.3071703910828
84000,1425.77778840065
85000,1442.212814092636
86000,1458.812400817871
87000,1475.9073042869568
88000,1492.9944627285004
89000,1508.8736000061035
90000,1525.9435741901398
91000,1543.7013704776764
92000,1560.0497097969055
93000,1576.458809375763
94000,1593.2622137069702
95000,1610.1997032165527
96000,1627.8282186985016
97000,1644.9480347633362
98000,1661.436690568924
99000,1677.4901432991028
100000,1693.790874004364
101000,1711.3729739189148
102000,1728.6078126430511
103000,1744.280802488327
104000,1761.4766561985016
105000,1778.612964630127
106000,1796.3360192775726
107000,1814.4272210597992
108000,1829.920354604721
109000,1845.42307472229
110000,1862.6352717876434
111000,1879.4773931503296
112000,1897.2647573947906
113000,1915.144148349762
114000,1932.803318977356
115000,1950.2093555927277
116000,1967.950291633606
117000,1986.154048204422
118000,2003.249308347702
119000,2019.7824964523315
120000,2036.8867847919464
121000,2054.3704645633698
122000,2070.5661420822144
123000,2088.0449655056
124000,2105.49906373024
125000,2121.593233346939
126000,2137.877665281296
127000,2155.544711112976
128000,2173.428591489792
129000,2190.710430622101
130000,2206.2027995586395
131000,2223.1702251434326
132000,2240.6668734550476
133000,2257.269434928894
134000,2274.181620121002
135000,2291.0263657569885
136000,2307.1407854557037
137000,2324.1224484443665
138000,2340.2798171043396
139000,2355.6428637504578
140000,2371.2508239746094
141000,2387.1216609477997
142000,2404.8334577083588
143000,2420.764300107956
144000,2437.3424532413483
145000,2454.6006870269775
146000,2470.4030437469482
147000,2486.017601251602
148000,2501.9570150375366
149000,2519.6256971359253
150000,2536.4361588954926
151000,2553.4897639751434
152000,2569.67481136322
153000,2586.902635574341
154000,2603.571594953537
155000,2619.105376958847
156000,2634.651130914688
157000,2650.3814442157745
158000,2667.2618494033813
159000,2684.81072473526
160000,2703.1461930274963
161000,2720.2278776168823
162000,2735.9705369472504
163000,2754.328825712204
164000,2770.3653144836426
165000,2787.608772277832
166000,2802.8898708820343
167000,2818.550464630127
168000,2835.360472679138
169000,2851.1101729869843
170000,2867.316869735718
171000,2883.8578560352325
172000,2899.260567188263
173000,2915.780739068985
174000,2931.5208687782288
175000,2948.6486241817474
176000,2963.7543818950653
177000,2979.0734293460846
178000,2994.17160987854
179000,3010.9886376857758
180000,3027.1552884578705
181000,3044.298044204712
182000,3061.31387758255
183000,3078.993447303772
184000,3096.4024817943573
185000,3113.8984191417694
186000,3130.825100660324
187000,3147.9501678943634
188000,3164.747158050537
189000,3182.0392978191376
190000,3198.373739004135
191000,3215.2123563289642
192000,3230.2196674346924
193000,3245.851368188858
194000,3262.7397966384888
195000,3279.742392063141
196000,3296.2682983875275
197000,3311.938196659088
198000,3328.5162193775177
199000,3344.0714485645294
200000,3361.076536655426
201000,3377.4100592136383
202000,3392.546199321747
203000,3409.8751096725464
204000,3426.1335232257843
205000,3441.1042017936707
206000,3455.5663301944733
207000,3470.3552482128143
208000,3485.54479265213
209000,3500.932139635086
210000,3516.8091831207275
211000,3534.201506137848
212000,3550.2894077301025
213000,3567.560886859894
214000,3583.7460350990295
215000,3600.6788868904114
216000,3616.358170747757
217000,3632.0175998210907
218000,3647.531193971634
219000,3664.7345192432404
220000,3681.899288892746
221000,3696.792409658432
222000,3713.9489595890045
223000,3728.812839269638
224000,3746.0747294425964
225000,3762.3108236789703
226000,3779.325980424881
227000,3795.243252515793
228000,3811.6169562339783
229000,3827.5354363918304
230000,3843.689975976944
231000,3859.5479967594147
232000,3874.3857367038727
233000,3889.117974758148
234000,3903.5445556640625
235000,3918.250552892685
236000,3933.107062101364
237000,3947.885541677475
238000,3963.087076187134
239000,3979.700377702713
240000,3996.750461578369
241000,4012.639211654663
242000,4028.588547229767
243000,4044.7961869239807
244000,4060.7358272075653
245000,4076.72767496109
246000,4091.198362827301
247000,4105.889244794846
248000,4120.983711242676
249000,4136.723464727402
250000,4153.479353189468
251000,4169.635459423065
252000,4184.338051557541
253000,4200.2409427165985
254000,4214.932035923004
255000,4231.9139132499695
256000,4249.293080091476
257000,4266.65100812912
258000,4284.127382278442
259000,4301.097215890884
260000,4315.880398273468
261000,4332.4037573337555
262000,4349.735227584839
263000,4367.349281311035
264000,4384.213834762573
265000,4400.7275285720825
266000,4417.285648822784
267000,4433.082621335983
268000,4448.164845466614
269000,4465.044915437698
270000,4480.078346014023
271000,4495.118602275848
272000,4510.437180757523
273000,4527.053378105164
274000,4542.132185220718
275000,4557.468764305115
276000,4572.48282122612
277000,4588.005180835724
278000,4604.282237768173
279000,4619.335777997971
280000,4634.2238256931305
281000,4649.248685598373
282000,4664.654299497604
283000,4680.306538581848
284000,4696.378944158554
285000,4711.386572360992
286000,4726.206984043121
287000,4740.738043308258
288000,4755.156753778458
289000,4770.456939697266
290000,4786.0735783576965
291000,4802.161049127579
292000,4817.970881938934
293000,4833.982556581497
294000,4850.038787126541
295000,4867.572676181793
296000,4883.700310945511
297000,4899.769673109055
298000,4915.71218752861
299000,4931.219527244568
300000,4946.135213136673
301000,4960.486723899841
302000,4974.856826305389
303000,4990.382065534592
304000,5006.122091054916
305000,5020.84202504158
306000,5035.088384389877
307000,5051.240446329117
308000,5066.07371711731
309000,5082.116740465164
310000,5099.344516038895
311000,5115.821986675262
312000,5131.40403842926
313000,5147.424924850464
314000,5162.266394615173
315000,5178.160051107407
316000,5193.448167324066
317000,5210.063828706741
318000,5226.787216663361
319000,5241.743099689484
320000,5257.4400861263275
321000,5272.1243715286255
322000,5286.364146709442
323000,5301.2164442539215
324000,5315.534579515457
325000,5331.680767536163
326000,5346.957994699478
327000,5364.104572534561
328000,5378.623682975769
329000,5393.8226749897
330000,5409.37576174736
331000,5425.484557628632
332000,5441.256340265274
333000,5457.7002556324005
334000,5473.246258735657
335000,5489.5913598537445
336000,5506.848075628281
337000,5522.561968803406
338000,5539.227758646011
339000,5554.855017662048
340000,5570.552287101746
341000,5587.371894359589
342000,5603.533116340637
343000,5618.427240848541
344000,5634.824465513229
345000,5652.0078139305115
346000,5669.479264259338
347000,5686.018100738525
348000,5701.895799636841
349000,5716.599939107895
350000,5732.431929826736
351000,5747.251785516739
352000,5764.32540512085
353000,5781.3677315711975
354000,5797.306040763855
355000,5813.258671998978
356000,5830.564194440842
357000,5847.850496768951
358000,5864.330526828766
359000,5880.073943376541
360000,5895.422418355942
361000,5911.2663242816925
362000,5926.270024061203
363000,5940.975437879562
364000,5955.391535758972
365000,5971.182479143143
366000,5987.723604679108
367000,6004.986994504929
368000,6021.276529312134
369000,6036.322554826736
370000,6050.273847103119
371000,6064.939462900162
